deviceId,packetUid,task,deadline,theoreticalStartTime,deviceTxStartTime,delayInStartTime,deviceTxFinishTime,deadlineFinishTime,delayInDeadline,onTime,gatewaysReceived,gatewaysExpected,gatewaysReceivedQty,gatewaysExpectedQty,gatewaysLost,gatewaysLostQty,otherLostLoRaPackets,receivedByNS,delay,inteferingPackets,inteferingNodes,collisionType
154,0,1,50,1.8,1.8,0,4.42963,2112.5,2108.07037,1,1,1,1,1,,0,0,1,1.8,,,0
43,1,1,9,2.291,2.291,0,4.92063,2112.99,2108.0693699999997,1,1,1,1,1,,0,0,1,2.291,,,0
172,2,1,2,3.399,3.399,0,6.02863,2114.1,2108.07137,1,2,2,1,1,,0,0,1,3.399,,,0
153,3,1,55,3.798,3.798,0,6.42763,2114.5,2108.07237,1,2,2,1,1,,0,0,1,3.798,,,0
30,4,1,4,5.794,5.794,0,8.42363,2116.49,2108.06637,1,,2,0,1,2,1,0,0,5.794,2:5,172:146,2
146,5,1,6,8.389,8.389,0,11.0186,2119.09,2108.0714000000003,1,2,2,1,1,,0,0,1,8.389,,,0
65,6,1,32,9.116,9.116,0,11.7456,2119.82,2108.0744,1,1,1,1,1,,0,0,1,9.116,,,0
51,7,1,16,11.876,11.876,0,14.5056,2122.58,2108.0744,1,2,2,1,1,,0,0,1,11.876,,,0
40,8,1,6,15.486,15.486,0,18.1156,2126.19,2108.0744,1,1:2,1:2,2,2,,0,0,1,15.486,,,0
180,9,1,24,17.816,17.816,0,20.4456,2128.52,2108.0744,1,2:1,2:1,2,2,,0,0,1,17.816,,,0
58,10,1,70,20.523,20.523,0,23.1526,2131.22,2108.0674,1,2,2,1,1,,0,0,1,20.523,,,0
161,11,1,33,23.068,23.068,0,25.6976,2133.77,2108.0724,1,,2:1,0,2,2:1,2,0,0,23.068,13:13,200:200:200:200,2
170,12,1,3,24.172,24.172,0,26.8016,2134.87,2108.0684,1,2,2,1,1,,0,0,1,24.172,,,0
200,13,1,132,24.322,24.322,0,26.9516,2135.02,2108.0684,1,2,2:1,1,2,1,1,0,1,24.322,11,161:161,2
26,14,1,53,25.43,25.43,0,28.0596,2136.13,2108.0704,1,2,2,1,1,,0,0,1,25.43,,,0
66,15,1,17,26.492,26.492,0,29.1216,2137.19,2108.0684,1,,2,0,1,2,1,0,0,26.492,12,170,2
71,16,1,37,30.669,30.669,0,33.2986,2141.37,2108.0714,1,2:1,2:1,2,2,,0,0,1,30.669,,,0
7,17,1,33,32.091,32.091,0,34.7206,2142.79,2108.0694,1,1:2,1:2,2,2,,0,0,1,32.091,,,0
60,18,1,21,39.275,39.275,0,41.9046,2149.97,2108.0654,1,1:2,1:2,2,2,,0,0,1,39.275,,,0
12,19,1,50,41.074,41.074,0,43.7036,2151.77,2108.0664,1,2:1,2:1,2,2,,0,0,1,41.074,,,0
5,20,1,85,41.402,41.402,0,44.0316,2152.1,2108.0684,1,1,1,1,1,,0,0,1,41.402,,,0
47,21,1,19,44.539,44.539,0,47.1686,2155.24,2108.0714,1,1,1,1,1,,0,0,1,44.539,,,0
67,22,1,130,44.984,44.984,0,47.6136,2155.68,2108.0663999999997,1,1,1,1,1,,0,0,1,44.984,,,0
42,23,1,8,47.768,47.768,0,50.3976,2158.47,2108.0724,1,2,2,1,1,,0,0,1,47.768,,,0
99,24,1,134,50.055,50.055,0,52.6846,2160.75,2108.0654,1,1,2:1,1,2,2,1,0,1,50.055,26,106,2
81,25,1,17,50.123,50.123,0,52.7526,2160.82,2108.0674000000004,1,1,1,1,1,,0,0,1,50.123,,,0
106,26,1,7,50.355,50.355,0,52.9846,2161.05,2108.0654000000004,1,,2,0,1,2,1,0,0,50.355,24,99:99,2
194,27,1,38,60.039,60.039,0,62.6686,2170.74,2108.0714,1,1,1,1,1,,0,0,1,60.039,,,0
48,28,1,34,60.93,60.93,0,63.5596,2171.63,2108.0704,1,1,1,1,1,,0,0,1,60.93,,,0
19,29,1,11,64.738,64.738,0,67.3676,2175.44,2108.0724,1,1,1:2,1,2,2,1,0,1,64.738,30,140,2
140,30,1,35,65.076,65.076,0,67.7056,2175.78,2108.0744000000004,1,2,2,1,1,,0,0,1,65.076,,,0
73,31,1,10,67.738,67.738,0,70.3676,2178.44,2108.0724,1,2,2,1,1,,0,0,1,67.738,,,0
20,32,1,51,69.627,69.627,0,72.2566,2180.33,2108.0733999999998,1,1,2:1,1,2,2,1,0,1,69.627,33,134,2
134,33,1,11,71.809,71.809,0,74.4386,2182.51,2108.0714000000003,1,2,2,1,1,,0,0,1,71.809,,,0
36,34,1,17,72.264,72.264,0,74.8936,2182.96,2108.0664,1,1,1,1,1,,0,0,1,72.264,,,0
131,35,1,43,73.411,73.411,0,76.0406,2184.11,2108.0694000000003,1,2,2,1,1,,0,0,1,73.411,,,0
160,36,1,118,76.09,76.09,0,78.7196,2186.79,2108.0704,1,1,1,1,1,,0,0,1,76.09,,,0
83,37,1,32,78.747,78.747,0,81.3766,2189.45,2108.0733999999998,1,2,2,1,1,,0,0,1,78.747,,,0
8,38,1,11,79.234,79.234,0,81.8636,2189.93,2108.0663999999997,1,2,2,1,1,,0,0,1,79.234,,,0
185,39,1,9,79.31,79.31,0,81.9396,2190.01,2108.0704,1,,2,0,1,2,1,0,0,79.31,37,83,2
181,40,1,34,83.663,83.663,0,86.2926,2194.36,2108.0674,1,1:2,1:2,2,2,,0,0,1,83.663,,,0
74,41,1,11,85.754,85.754,0,88.3836,2196.45,2108.0663999999997,1,1:2,1:2,2,2,,0,0,1,85.754,,,0
187,42,1,21,87.179,87.179,0,89.8086,2197.88,2108.0714000000003,1,,2,0,1,2,1,0,0,87.179,43:44,195:29:29,2
195,43,1,140,87.376,87.376,0,90.0056,2198.08,2108.0744,1,,2,0,1,2,1,0,0,87.376,42:44,187:29:29,2
29,44,1,16,88.3,88.3,0,90.9296,2199,2108.0704,1,1,1:2,1,2,2,1,0,1,88.3,42:43,187:195,2
35,45,1,8,89.723,89.723,0,92.3526,2200.42,2108.0674,1,2,2,1,1,,0,0,1,89.723,,,0
164,46,1,8,95.627,95.627,0,98.2566,2206.33,2108.0733999999998,1,2,2,1,1,,0,0,1,95.627,,,0
191,47,1,86,103.64,103.64,0,106.27,2214.34,2108.07,1,1:2,1:2,2,2,,0,0,1,103.64,,,0
56,48,1,118,104.636,104.636,0,107.266,2215.34,2108.074,1,2,2,1,1,,0,0,1,104.636,,,0
92,49,1,15,105.56,105.56,0,108.19,2216.26,2108.07,1,,2,0,1,2,1,0,0,105.56,48,56,2
98,50,1,130,108.025,108.025,0,110.655,2218.72,2108.0649999999996,1,2:1,2:1,2,2,,0,0,1,108.025,,,0
52,51,1,133,113.492,113.492,0,116.122,2224.19,2108.068,1,2:1,2:1,2,2,,0,0,1,113.492,,,0
167,52,1,31,120.013,120.013,0,122.643,2230.71,2108.067,1,1,1,1,1,,0,0,1,120.013,,,0
70,53,1,51,120.456,120.456,0,123.086,2231.16,2108.074,1,1:2,1:2,2,2,,0,0,1,120.456,,,0
6,54,1,81,129.049,129.049,0,131.679,2239.75,2108.071,1,1,1,1,1,,0,0,1,129.049,,,0
16,55,1,20,133.234,133.234,0,135.864,2243.93,2108.066,1,2,2,1,1,,0,0,1,133.234,,,0
61,56,1,53,136.019,136.019,0,138.649,2246.72,2108.071,1,,1,0,1,1,1,0,0,136.019,57,113,2
113,57,1,108,137.324,137.324,0,139.954,2248.02,2108.066,1,1,1,1,1,,0,0,1,137.324,,,0
126,58,1,57,145.117,145.117,0,147.747,2255.82,2108.0730000000003,1,2:1,2:1,2,2,,0,0,1,145.117,,,0
174,59,1,92,150.098,150.098,0,152.728,2260.8,2108.072,1,1,1,1,1,,0,0,1,150.098,,,0
169,60,1,16,150.66,150.66,0,153.29,2261.36,2108.07,1,1,1,1,1,,0,0,1,150.66,,,0
63,61,1,75,154.446,154.446,0,157.076,2265.15,2108.074,1,2,2,1,1,,0,0,1,154.446,,,0
132,62,1,92,156.091,156.091,0,158.721,2266.79,2108.069,1,2,2,1,1,,0,0,1,156.091,,,0
157,63,1,34,156.745,156.745,0,159.375,2267.44,2108.065,1,1,1,1,1,,0,0,1,156.745,,,0
28,64,1,38,158.624,158.624,0,161.254,2269.32,2108.0660000000003,1,1:2,1:2,2,2,,0,0,1,158.624,,,0
