deviceId,packetUid,task,deadline,theoreticalStartTime,deviceTxStartTime,delayInStartTime,deviceTxFinishTime,deadlineFinishTime,delayInDeadline,onTime,gatewaysReceived,gatewaysExpected,gatewaysReceivedQty,gatewaysExpectedQty,gatewaysLost,gatewaysLostQty,otherLostLoRaPackets,receivedByNS,delay,inteferingPackets,inteferingNodes,collisionType
99,0,1,70,7.457,7.457,0,10.0866,3001.36,2991.2734,1,1,1,1,1,,0,0,1,7.457,,,0
58,1,1,3,8.616,8.616,0,11.2456,3002.52,2991.2744,1,1,1,1,1,,0,0,1,8.616,,,0
165,2,1,5,16.218,16.218,0,18.8476,3010.12,2991.2724,1,1,1,1,1,,0,0,1,16.218,,,0
161,3,1,179,18.892,18.892,0,21.5216,3012.79,2991.2684,1,1,1,1,1,,0,0,1,18.892,,,0
167,4,1,6,20.79,20.79,0,23.4196,3014.69,2991.2704,1,1,1,1,1,,0,0,1,20.79,,,0
2,5,1,5,27.076,27.076,0,29.7056,3020.98,2991.2744000000002,1,1,1,1,1,,0,0,1,27.076,,,0
25,6,1,64,28.932,28.932,0,31.5616,3022.83,2991.2684,1,1,1,1,1,,0,0,1,28.932,,,0
62,7,1,8,31.304,31.304,0,33.9336,3025.2,2991.2664,1,1,1,1,1,,0,0,1,31.304,,,0
157,8,1,4,40.023,40.023,0,42.6526,3033.92,2991.2674,1,1,1,1,1,,0,0,1,40.023,,,0
12,9,1,7,42.832,42.832,0,45.4616,3036.73,2991.2684,1,1,1,1,1,,0,0,1,42.832,,,0
129,10,1,72,44.367,44.367,0,46.9966,3038.27,2991.2734,1,1,1,1,1,,0,0,1,44.367,,,0
17,11,1,104,45.563,45.563,0,48.1926,3039.46,2991.2674,1,1,1,1,1,,0,0,1,45.563,,,0
166,12,1,14,51.358,51.358,0,53.9876,3045.26,2991.2724000000003,1,1,1,1,1,,0,0,1,51.358,,,0
113,13,1,100,56.315,56.315,0,58.9446,3050.22,2991.2754,1,1,1,1,1,,0,0,1,56.315,,,0
27,14,1,152,64.41,64.41,0,67.0396,3058.31,2991.2704,1,1,1,1,1,,0,0,1,64.41,,,0
101,15,1,8,68.557,68.557,0,71.1866,3062.46,2991.2734,1,1,1,1,1,,0,0,1,68.557,,,0
133,16,1,32,71.141,71.141,0,73.7706,3065.04,2991.2694,1,1,1,1,1,,0,0,1,71.141,,,0
154,17,1,52,73.921,73.921,0,76.5506,3067.82,2991.2694,1,1,1,1,1,,0,0,1,73.921,,,0
54,18,1,11,74.288,74.288,0,76.9176,3068.19,2991.2724,1,1,1,1,1,,0,0,1,74.288,,,0
126,19,1,34,74.822,74.822,0,77.4516,3068.72,2991.2684,1,,1,0,1,1,1,0,0,74.822,17,154,2
152,20,1,44,77.524,77.524,0,80.1536,3071.42,2991.2664,1,1,1,1,1,,0,0,1,77.524,,,0
151,21,1,22,82.443,82.443,0,85.0726,3076.34,2991.2674,1,1,1,1,1,,0,0,1,82.443,,,0
145,22,1,99,85.375,85.375,0,88.0046,3079.28,2991.2754,1,1,1,1,1,,0,0,1,85.375,,,0
14,23,1,92,90.305,90.305,0,92.9346,3084.2,2991.2653999999998,1,1,1,1,1,,0,0,1,90.305,,,0
105,24,1,94,97.146,97.146,0,99.7756,3091.05,2991.2744000000002,1,1,1,1,1,,0,0,1,97.146,,,0
3,25,1,47,100.777,100.777,0,103.407,3094.68,2991.2729999999997,1,1,1,1,1,,0,0,1,100.777,,,0
186,26,1,14,102.915,102.915,0,105.545,3096.82,2991.275,1,,1,0,1,1,1,0,0,102.915,25,3,2
182,27,1,193,103.18,103.18,0,105.81,3097.08,2991.27,1,1,1,1,1,,0,0,1,103.18,,,0
193,28,1,14,107.741,107.741,0,110.371,3101.64,2991.269,1,1,1,1,1,,0,0,1,107.741,,,0
83,29,1,13,110.028,110.028,0,112.658,3103.93,2991.272,1,1,1,1,1,,0,0,1,110.028,,,0
115,30,1,10,123.489,123.489,0,126.119,3117.39,2991.2709999999997,1,1,1,1,1,,0,0,1,123.489,,,0
191,31,1,116,129.01,129.01,0,131.64,3122.91,2991.27,1,1,1,1,1,,0,0,1,129.01,,,0
36,32,1,137,133.875,133.875,0,136.505,3127.78,2991.275,1,1,1,1,1,,0,0,1,133.875,,,0
190,33,1,19,134.468,134.468,0,137.098,3128.37,2991.272,1,,1,0,1,1,1,0,0,134.468,34,173,2
173,34,1,22,135.452,135.452,0,138.082,3129.35,2991.268,1,,1,0,1,1,1,0,0,135.452,33,190,2
8,35,1,53,141.986,141.986,0,144.616,3135.89,2991.274,1,1,1,1,1,,0,0,1,141.986,,,0
141,36,1,31,149.888,149.888,0,152.518,3143.79,2991.272,1,1,1,1,1,,0,0,1,149.888,,,0
135,37,1,12,154.113,154.113,0,156.743,3148.01,2991.2670000000003,1,1,1,1,1,,0,0,1,154.113,,,0
