deviceId,packetUid,task,deadline,theoreticalStartTime,deviceTxStartTime,delayInStartTime,deviceTxFinishTime,deadlineFinishTime,delayInDeadline,onTime,gatewaysReceived,gatewaysExpected,gatewaysReceivedQty,gatewaysExpectedQty,gatewaysLost,gatewaysLostQty,otherLostLoRaPackets,receivedByNS,delay,inteferingPackets,inteferingNodes,collisionType
33,33,1,214,41.348,41.348,0,43.9776,14726.4,14682.4224,1,,2,0,1,2,1,0,0,41.348,31:34:35:36,1508:855:1523:1008,2
855,34,1,881,41.796,41.796,0,44.4256,14726.9,14682.4744,1,,1,0,1,1,1,0,0,41.796,31:33:35:36,1508:33:1523:1008,2
1523,35,1,9,42.313,42.313,0,44.9426,14727.4,14682.4574,1,,1,0,1,1,1,0,0,42.313,31:33:34:36:37,1508:33:855:1008:1089,2
1008,36,1,5,43.251,43.251,0,45.8806,14728.3,14682.419399999999,1,2,2,1,1,,0,0,1,43.251,,,0
1089,37,1,43,44.441,44.441,0,47.0706,14729.5,14682.4294,1,,2,0,1,2,1,0,0,44.441,35:36:39,1523:1008:1347,2
895,38,1,227,45.376,45.376,0,48.0056,14730.5,14682.4944,1,2,2,1,1,,0,0,1,45.376,,,0
1347,39,1,835,46.495,46.495,0,49.1246,14731.6,14682.475400000001,1,1,1,1,1,,0,0,1,46.495,,,0
131,40,1,370,47.505,47.505,0,50.1346,14732.6,14682.465400000001,1,2,2:1,1,2,1,1,0,1,47.505,41:42,492:492:201,2
492,41,1,304,47.979,47.979,0,50.6086,14733.1,14682.4914,1,,1:2,0,2,1:2,2,0,0,47.979,40:42:40:42,131:131:201:131:131:201,2
201,42,1,448,49.072,49.072,0,51.7016,14734.2,14682.4984,1,1,1,1,1,,0,0,1,49.072,,,0
1373,43,1,35,50.208,50.208,0,52.8376,14735.3,14682.462399999999,1,1,1,1,1,,0,0,1,50.208,,,0
1432,44,1,9,53.908,53.908,0,56.5376,14739,14682.4624,1,2:1,2:1,2,2,,0,0,1,53.908,,,0
170,45,1,586,54.891,54.891,0,57.5206,14740,14682.4794,1,,1,0,1,1,1,0,0,54.891,46:48,393:393:334,2
393,46,1,35,55.051,55.051,0,57.6806,14740.1,14682.4194,1,,1:2,0,2,1:2,2,0,0,55.051,45:48:45:48,170:334:170:334,2
1359,47,1,27,55.303,55.303,0,57.9326,14740.4,14682.4674,1,1,1,1,1,,0,0,1,55.303,,,0
334,48,1,108,55.779,55.779,0,58.4086,14740.9,14682.491399999999,1,2,2,1,1,,0,0,1,55.779,,,0
495,49,1,22,57.495,57.495,0,60.1246,14742.6,14682.475400000001,1,2,2,1,1,,0,0,1,57.495,,,0
1103,50,1,17,62.303,62.303,0,64.9326,14747.4,14682.4674,1,1,1,1,1,,0,0,1,62.303,,,0
211,51,1,20,62.612,62.612,0,65.2416,14747.7,14682.458400000001,1,2,2,1,1,,0,0,1,62.612,,,0
1233,52,1,908,63.667,63.667,0,66.2966,14748.7,14682.403400000001,1,1,1,1,1,,0,0,1,63.667,,,0
806,53,1,14,63.976,63.976,0,66.6056,14749.1,14682.4944,1,1,1,1,1,,0,0,1,63.976,,,0
372,54,1,92,65.825,65.825,0,68.4546,14750.9,14682.4454,1,2,2:1,1,2,1,1,0,1,65.825,52,1233,2
1146,55,1,17,68.263,68.263,0,70.8926,14753.3,14682.4074,1,1,1,1,1,,0,0,1,68.263,,,0
571,56,1,30,71.1,71.1,0,73.7296,14756.2,14682.4704,1,1,2:1,1,2,2,1,0,1,71.1,57,906,2
906,57,1,696,72.621,72.621,0,75.2506,14757.7,14682.449400000001,1,2,2,1,1,,0,0,1,72.621,,,0
301,58,1,963,76.411,76.411,0,79.0406,14761.5,14682.4594,1,2,2,1,1,,0,0,1,76.411,,,0
1553,59,1,54,77.506,77.506,0,80.1356,14762.6,14682.4644,1,1,1,1,1,,0,0,1,77.506,,,0
803,60,1,25,80.958,80.958,0,83.5876,14766,14682.4124,1,2,2,1,1,,0,0,1,80.958,,,0
65,61,1,48,90.635,90.635,0,93.2646,14775.7,14682.4354,1,2,2,1,1,,0,0,1,90.635,,,0
645,62,1,831,92.639,92.639,0,95.2686,14777.7,14682.431400000001,1,,1,0,1,1,1,0,0,92.639,64,1484,2
1527,63,1,14,93.198,93.198,0,95.8276,14778.3,14682.472399999999,1,2:1,2:1,2,2,,0,0,1,93.198,,,0
1484,64,1,20,93.512,93.512,0,96.1416,14778.6,14682.4584,1,,1,0,1,1,1,0,0,93.512,62:65,645:362,2
362,65,1,24,95.948,95.948,0,98.5776,14781,14682.4224,1,2,2,1,1,,0,0,1,95.948,,,0
265,66,1,348,96.882,96.882,0,99.5116,14782,14682.4884,1,1,1,1,1,,0,0,1,96.882,,,0
570,67,1,86,100.818,100.818,0,103.448,14785.9,14682.452,1,,1,0,1,1,1,0,0,100.818,68,831:831,2
831,68,1,51,102.078,102.078,0,104.708,14787.2,14682.492,1,2,2:1,1,2,1,1,0,1,102.078,67,570,2
477,69,1,57,103.92,103.92,0,106.55,14789,14682.45,1,,2:1,0,2,2:1,2,0,0,103.92,71:71,642:642:642:642,2
592,70,1,285,104.828,104.828,0,107.458,14789.9,14682.442,1,1,1,1,1,,0,0,1,104.828,,,0
642,71,1,44,105.069,105.069,0,107.699,14790.1,14682.401,1,2,2:1,1,2,1,1,0,1,105.069,69,477:477,2
787,72,1,15,107.814,107.814,0,110.444,14792.9,14682.456,1,2,2,1,1,,0,0,1,107.814,,,0
798,73,1,52,110.141,110.141,0,112.771,14795.2,14682.429,1,1,1:2,1,2,2,1,0,1,110.141,72,787,2
853,74,1,33,111.974,111.974,0,114.604,14797.1,14682.496000000001,1,1,1,1,1,,0,0,1,111.974,,,0
568,75,1,72,113.77,113.77,0,116.4,14798.8,14682.4,1,2,2,1,1,,0,0,1,113.77,,,0
771,76,1,27,113.845,113.845,0,116.475,14798.9,14682.425,1,1,1:2,1,2,2,1,0,1,113.845,75,568,2
1525,77,1,13,113.924,113.924,0,116.554,14799,14682.446,1,1,1:2,1,2,2,1,0,1,113.924,78,914:914,2
914,78,1,94,114.383,114.383,0,117.013,14799.5,14682.487,1,,2:1,0,2,2:1,2,0,0,114.383,77:77,1525:1525:1525:1525,2
1182,79,1,10,117.487,117.487,0,120.117,14802.6,14682.483,1,,2,0,1,2,1,0,0,117.487,80,1122,2
1122,80,1,32,118.842,118.842,0,121.472,14803.9,14682.428,1,,2,0,1,2,1,0,0,118.842,79,1182,2
35,81,1,51,123.032,123.032,0,125.662,14808.1,14682.438,1,1:2,1:2,2,2,,0,0,1,123.032,,,0
1127,82,1,612,123.53,123.53,0,126.16,14808.6,14682.44,1,1,1,1,1,,0,0,1,123.53,,,0
137,83,1,116,127.204,127.204,0,129.834,14812.3,14682.465999999999,1,2,2,1,1,,0,0,1,127.204,,,0
741,84,1,566,129.102,129.102,0,131.732,14814.2,14682.468,1,1,1,1,1,,0,0,1,129.102,,,0
1542,85,1,521,129.848,129.848,0,132.478,14814.9,14682.422,1,,1,0,1,1,1,0,0,129.848,84,741,2
28,86,1,295,132.626,132.626,0,135.256,14817.7,14682.444000000001,1,1:2,1:2,2,2,,0,0,1,132.626,,,0
266,87,1,47,133.251,133.251,0,135.881,14818.3,14682.419,1,2,2,1,1,,0,0,1,133.251,,,0
1446,88,1,181,133.686,133.686,0,136.316,14818.8,14682.483999999999,1,1,1,1,1,,0,0,1,133.686,,,0
148,89,1,497,135.975,135.975,0,138.605,14821.1,14682.495,1,1,1,1,1,,0,0,1,135.975,,,0
17,90,1,18,139.505,139.505,0,142.135,14824.6,14682.465,1,2,2,1,1,,0,0,1,139.505,,,0
503,91,1,16,140.538,140.538,0,143.168,14825.6,14682.432,1,,2,0,1,2,1,0,0,140.538,93,627,2
1369,92,1,234,141.29,141.29,0,143.92,14826.4,14682.48,1,,2,0,1,2,1,0,0,141.29,90:94,17:1380,2
627,93,1,966,141.366,141.366,0,143.996,14826.4,14682.404,1,,2,0,1,2,1,0,0,141.366,91,503,2
1380,94,1,164,141.743,141.743,0,144.373,14826.8,14682.427,1,,2,0,1,2,1,0,0,141.743,90:92,17:1369,2
1207,95,1,26,144.355,144.355,0,146.985,14829.4,14682.414999999999,1,1,1,1,1,,0,0,1,144.355,,,0
1483,96,1,21,149.559,149.559,0,152.189,14834.6,14682.411,1,1,1,1,1,,0,0,1,149.559,,,0
1091,97,1,13,150.471,150.471,0,153.101,14835.6,14682.499,1,2:1,2:1,2,2,,0,0,1,150.471,,,0
518,98,1,528,151.192,151.192,0,153.822,14836.3,14682.478,1,1,1,1,1,,0,0,1,151.192,,,0
896,99,1,461,153.189,153.189,0,155.819,14838.3,14682.481,1,2,2,1,1,,0,0,1,153.189,,,0
143,100,1,611,156.154,156.154,0,158.784,14841.2,14682.416000000001,1,1,1,1,1,,0,0,1,156.154,,,0
1218,101,1,44,156.334,156.334,0,158.964,14841.4,14682.436,1,,1:2,0,2,1:2,2,0,0,156.334,100:100,143:143,2
1586,102,1,123,157.587,157.587,0,160.217,14842.7,14682.483,1,1,1,1,1,,0,0,1,157.587,,,0
142,103,1,622,158.178,158.178,0,160.808,14843.3,14682.491999999998,1,2,2,1,1,,0,0,1,158.178,,,0
1095,104,1,14,163.408,163.408,0,166.038,14848.5,14682.462,1,1,1,1,1,,0,0,1,163.408,,,0
438,105,1,552,171.168,171.168,0,173.798,14856.2,14682.402,1,2,2,1,1,,0,0,1,171.168,,,0
931,106,1,213,171.992,171.992,0,174.622,14857.1,14682.478000000001,1,1,1,1,1,,0,0,1,171.992,,,0
1465,107,1,275,173.026,173.026,0,175.656,14858.1,14682.444,1,,1,0,1,1,1,0,0,173.026,106:109,931:80,2
256,108,1,23,173.36,173.36,0,175.99,14858.4,14682.41,1,2,2,1,1,,0,0,1,173.36,,,0
80,109,1,40,173.962,173.962,0,176.592,14859,14682.408,1,2,2,1,1,,0,0,1,173.962,,,0
1438,110,1,113,175.981,175.981,0,178.611,14861.1,14682.489,1,1,1:2,1,2,2,1,0,1,175.981,109,80,2
1579,111,1,24,175.996,175.996,0,178.626,14861.1,14682.474,1,2,2,1,1,,0,0,1,175.996,,,0
340,112,1,618,178.641,178.641,0,181.271,14863.7,14682.429,1,2,2,1,1,,0,0,1,178.641,,,0
260,113,1,22,180.507,180.507,0,183.137,14865.6,14682.463,1,1,1,1,1,,0,0,1,180.507,,,0
135,114,1,369,183.057,183.057,0,185.687,14868.1,14682.413,1,2,2,1,1,,0,0,1,183.057,,,0
825,115,1,575,183.753,183.753,0,186.383,14868.8,14682.417,1,1,1:2,1,2,2,1,0,1,183.753,114,135,2
1537,116,1,19,183.844,183.844,0,186.474,14868.9,14682.426,1,,2,0,1,2,1,0,0,183.844,117:118,290:996:996,2
290,117,1,423,184.383,184.383,0,187.013,14869.5,14682.487,1,2,2,1,1,,0,0,1,184.383,,,0
996,118,1,30,184.543,184.543,0,187.173,14869.6,14682.427,1,1,1:2,1,2,2,1,0,1,184.543,116:117,1537:290,2
692,119,1,555,188.425,188.425,0,191.055,14873.5,14682.445,1,1,1,1,1,,0,0,1,188.425,,,0
1509,120,1,224,188.822,188.822,0,191.452,14873.9,14682.448,1,1,1,1,1,,0,0,1,188.822,,,0
953,121,1,649,190.041,190.041,0,192.671,14875.1,14682.429,1,1:2,1:2,2,2,,0,0,1,190.041,,,0
1506,122,1,126,197.997,197.997,0,200.627,14883.1,14682.473,1,2,2,1,1,,0,0,1,197.997,,,0
1416,123,1,20,202.463,202.463,0,205.093,14887.5,14682.407,1,1,1,1,1,,0,0,1,202.463,,,0
1052,124,1,35,203.374,203.374,0,206.004,14888.5,14682.496,1,1,1:2,1,2,2,1,0,1,203.374,125,1264:1264,2
1264,125,1,953,203.431,203.431,0,206.061,14888.5,14682.439,1,2,2:1,1,2,1,1,0,1,203.431,124,1052:1052,2
1186,126,1,98,203.452,203.452,0,206.082,14888.5,14682.418,1,2,2,1,1,,0,0,1,203.452,,,0
1357,127,1,350,205.181,205.181,0,207.811,14890.3,14682.489,1,1,1,1,1,,0,0,1,205.181,,,0
1063,128,1,104,206.681,206.681,0,209.311,14891.8,14682.489,1,2,2,1,1,,0,0,1,206.681,,,0
46,129,1,823,206.907,206.907,0,209.537,14892,14682.463,1,2,2,1,1,,0,0,1,206.907,,,0
1074,130,1,675,211.683,211.683,0,214.313,14896.8,14682.487,1,,1,0,1,1,1,0,0,211.683,131,1466,2
1466,131,1,726,213.25,213.25,0,215.88,14898.3,14682.42,1,1,1,1,1,,0,0,1,213.25,,,0
618,132,1,200,216.324,216.324,0,218.954,14901.4,14682.446,1,2,2,1,1,,0,0,1,216.324,,,0
221,133,1,39,216.89,216.89,0,219.52,14902,14682.48,1,1,1,1,1,,0,0,1,216.89,,,0
747,134,1,724,217.56,217.56,0,220.19,14902.6,14682.41,1,,2,0,1,2,1,0,0,217.56,135:136,737:1155,2
737,135,1,117,219.391,219.391,0,222.021,14904.5,14682.479,1,,2,0,1,2,1,0,0,219.391,134:136:137,747:1155:671,2
1155,136,1,35,219.436,219.436,0,222.066,14904.5,14682.434,1,1,1,1,1,,0,0,1,219.436,,,0
671,137,1,337,220.909,220.909,0,223.539,14906,14682.461,1,2,2,1,1,,0,0,1,220.909,,,0
157,138,1,153,222.149,222.149,0,224.779,14907.2,14682.421,1,1,1,1,1,,0,0,1,222.149,,,0
263,139,1,16,222.245,222.245,0,224.875,14907.3,14682.425,1,2,2,1,1,,0,0,1,222.245,,,0
662,140,1,325,226.188,226.188,0,228.818,14911.3,14682.482,1,,1:2,0,2,1:2,2,0,0,226.188,141:142:143:141:142:143,453:794:801:453:794:801,2
453,141,1,28,226.375,226.375,0,229.005,14911.5,14682.495,1,2,2,1,1,,0,0,1,226.375,,,0
794,142,1,484,226.654,226.654,0,229.284,14911.7,14682.416000000001,1,,2,0,1,2,1,0,0,226.654,140:141:143,662:662:453:801,2
801,143,1,89,227.233,227.233,0,229.863,14912.3,14682.437,1,,1,0,1,1,1,0,0,227.233,140:141:142:145,662:662:453:794:1084:1084,2
1491,144,1,284,227.358,227.358,0,229.988,14912.4,14682.412,1,2,2,1,1,,0,0,1,227.358,,,0
1084,145,1,29,229.337,229.337,0,231.967,14914.4,14682.432999999999,1,1:2,1:2,2,2,,0,0,1,229.337,,,0
382,146,1,810,233.022,233.022,0,235.652,14918.1,14682.448,1,1,1,1,1,,0,0,1,233.022,,,0
1119,147,1,18,233.626,233.626,0,236.256,14918.7,14682.444000000001,1,2,2,1,1,,0,0,1,233.626,,,0
12,148,1,406,234.769,234.769,0,237.399,14919.8,14682.401,1,1:2,1:2,2,2,,0,0,1,234.769,,,0
773,149,1,618,235.554,235.554,0,238.184,14920.6,14682.416000000001,1,1,2:1,1,2,2,1,0,1,235.554,147,1119,2
379,150,1,172,245.455,245.455,0,248.085,14930.5,14682.415,1,2,2,1,1,,0,0,1,245.455,,,0
1577,151,1,311,250.967,250.967,0,253.597,14936,14682.403,1,2:1,2:1,2,2,,0,0,1,250.967,,,0
614,152,1,26,259.064,259.064,0,261.694,14944.1,14682.406,1,1,1,1,1,,0,0,1,259.064,,,0
237,153,1,25,259.165,259.165,0,261.795,14944.2,14682.405,1,2,2,1,1,,0,0,1,259.165,,,0
38,154,1,21,259.214,259.214,0,261.844,14944.3,14682.456,1,1,1,1,1,,0,0,1,259.214,,,0
1065,155,1,90,262.398,262.398,0,265.028,14947.5,14682.472,1,2,2,1,1,,0,0,1,262.398,,,0
1435,156,1,60,278.504,278.504,0,281.134,14963.6,14682.466,1,2,2,1,1,,0,0,1,278.504,,,0
1528,157,1,24,285.273,285.273,0,287.903,14970.4,14682.497,1,2,2,1,1,,0,0,1,285.273,,,0
1349,158,1,926,286.722,286.722,0,289.352,14971.8,14682.447999999999,1,1,1,1,1,,0,0,1,286.722,,,0
450,159,1,278,287.952,287.952,0,290.582,14973,14682.418,1,2,2,1,1,,0,0,1,287.952,,,0
208,160,1,126,288.999,288.999,0,291.629,14974.1,14682.471,1,1:2,1:2,2,2,,0,0,1,288.999,,,0
1040,161,1,126,295.641,295.641,0,298.271,14980.7,14682.429,1,2,2,1,1,,0,0,1,295.641,,,0
1121,162,1,121,296.223,296.223,0,298.853,14981.3,14682.447,1,1,1,1,1,,0,0,1,296.223,,,0
583,163,1,77,299.045,299.045,0,301.675,14984.1,14682.425000000001,1,1,1:2,1,2,2,1,0,1,299.045,164,60:60,2
60,164,1,43,299.174,299.174,0,301.804,14984.3,14682.496,1,,2:1,0,2,2:1,2,0,0,299.174,163:163,583:583:583:583,2
793,165,1,54,304.748,304.748,0,307.378,14989.8,14682.421999999999,1,2,2,1,1,,0,0,1,304.748,,,0
810,166,1,615,313.609,313.609,0,316.239,14998.7,14682.461000000001,1,2,2,1,1,,0,0,1,313.609,,,0
963,167,1,77,314.129,314.129,0,316.759,14999.2,14682.441,1,1:2,1:2,2,2,,0,0,1,314.129,,,0
1493,168,1,139,314.837,314.837,0,317.467,14999.9,14682.432999999999,1,1:2,1:2,2,2,,0,0,1,314.837,,,0
370,169,1,874,320.016,320.016,0,322.646,15005.1,14682.454,1,1,1,1,1,,0,0,1,320.016,,,0
178,170,1,108,320.472,320.472,0,323.102,15005.6,14682.498,1,2,2,1,1,,0,0,1,320.472,,,0
445,171,1,208,326.587,326.587,0,329.217,15011.7,14682.483,1,2,2,1,1,,0,0,1,326.587,,,0
1459,172,1,25,329.006,329.006,0,331.636,15014.1,14682.464,1,1,1,1,1,,0,0,1,329.006,,,0
254,173,1,495,331.172,331.172,0,333.802,15016.3,14682.498,1,,1,0,1,1,1,0,0,331.172,174,949,2
949,174,1,193,333.161,333.161,0,335.791,15018.2,14682.409000000001,1,1,1,1,1,,0,0,1,333.161,,,0
262,175,1,30,333.222,333.222,0,335.852,15018.3,14682.447999999999,1,2,2,1,1,,0,0,1,333.222,,,0
1244,176,1,50,334.927,334.927,0,337.557,15020,14682.443,1,2,2,1,1,,0,0,1,334.927,,,0
414,177,1,40,336.811,336.811,0,339.441,15021.9,14682.458999999999,1,1,1,1,1,,0,0,1,336.811,,,0
887,178,1,937,337.875,337.875,0,340.505,15023,14682.495,1,2,2,1,1,,0,0,1,337.875,,,0
1107,179,1,620,346.137,346.137,0,348.767,15031.2,14682.433,1,2,2,1,1,,0,0,1,346.137,,,0
165,180,1,251,346.487,346.487,0,349.117,15031.6,14682.483,1,1,1,1,1,,0,0,1,346.487,,,0
1112,181,1,311,351.422,351.422,0,354.052,15036.5,14682.448,1,2,2,1,1,,0,0,1,351.422,,,0
129,182,1,108,351.827,351.827,0,354.457,15036.9,14682.443,1,2,2,1,1,,0,0,1,351.827,,,0
425,183,1,202,355.439,355.439,0,358.069,15040.5,14682.431,1,2:1,2:1,2,2,,0,0,1,355.439,,,0
965,184,1,31,361.09,361.09,0,363.72,15046.2,14682.480000000001,1,1,1,1,1,,0,0,1,361.09,,,0
564,185,1,475,361.648,361.648,0,364.278,15046.7,14682.422,1,2,2,1,1,,0,0,1,361.648,,,0
417,186,1,50,364.823,364.823,0,367.453,15049.9,14682.447,1,2,2,1,1,,0,0,1,364.823,,,0
1524,187,1,159,369.351,369.351,0,371.981,15054.4,14682.419,1,2,2:1,1,2,1,1,0,1,369.351,188,1162,2
1162,188,1,81,369.823,369.823,0,372.453,15054.9,14682.447,1,1,1,1,1,,0,0,1,369.823,,,0
926,189,1,358,373.741,373.741,0,376.371,15058.8,14682.429,1,2,2,1,1,,0,0,1,373.741,,,0
267,190,1,35,375.095,375.095,0,377.725,15060.2,14682.475,1,2:1,2:1,2,2,,0,0,1,375.095,,,0
1353,191,1,48,376.167,376.167,0,378.797,15061.2,14682.403,1,2,2,1,1,,0,0,1,376.167,,,0
524,192,1,57,378.012,378.012,0,380.642,15063.1,14682.458,1,2:1,2:1,2,2,,0,0,1,378.012,,,0
540,193,1,377,379.702,379.702,0,382.332,15064.8,14682.467999999999,1,2,2,1,1,,0,0,1,379.702,,,0
1356,194,1,470,385.226,385.226,0,387.856,15070.3,14682.444,1,1,1,1,1,,0,0,1,385.226,,,0
313,195,1,444,385.264,385.264,0,387.894,15070.3,14682.405999999999,1,1,1,1,1,,0,0,1,385.264,,,0
1386,196,1,222,385.88,385.88,0,388.51,15071,14682.49,1,,2,0,1,2,1,0,0,385.88,198,235,2
1289,197,1,68,387.327,387.327,0,389.957,15072.4,14682.443,1,,1,0,1,1,1,0,0,387.327,194:199,1356:710,2
235,198,1,69,387.733,387.733,0,390.363,15072.8,14682.437,1,2,2,1,1,,0,0,1,387.733,,,0
710,199,1,434,387.933,387.933,0,390.563,15073,14682.437,1,1,1,1,1,,0,0,1,387.933,,,0
24,200,1,757,387.96,387.96,0,390.59,15073,14682.41,1,1,1,1,1,,0,0,1,387.96,,,0
1379,201,1,664,390.442,390.442,0,393.072,15075.5,14682.428,1,2,2,1,1,,0,0,1,390.442,,,0
907,202,1,874,390.47,390.47,0,393.1,15075.5,14682.4,1,2,2,1,1,,0,0,1,390.47,,,0
280,203,1,275,395.005,395.005,0,397.635,15080.1,14682.465,1,1,1,1,1,,0,0,1,395.005,,,0
818,204,1,542,401.707,401.707,0,404.337,15086.8,14682.463,1,2,2,1,1,,0,0,1,401.707,,,0
1423,205,1,83,403.372,403.372,0,406.002,15088.5,14682.498,1,,2,0,1,2,1,0,0,403.372,206,1130,2
1130,206,1,363,403.605,403.605,0,406.235,15088.7,14682.465,1,,2,0,1,2,1,0,0,403.605,205,1423,2
1326,207,1,180,410.242,410.242,0,412.872,15095.3,14682.428,1,2,2,1,1,,0,0,1,410.242,,,0
1398,208,1,767,413.446,413.446,0,416.076,15098.5,14682.423999999999,1,1,1,1,1,,0,0,1,413.446,,,0
1022,209,1,44,417.029,417.029,0,419.659,15102.1,14682.441,1,2,2,1,1,,0,0,1,417.029,,,0
950,210,1,37,418.817,418.817,0,421.447,15103.9,14682.453,1,,1,0,1,1,1,0,0,418.817,212,1340,2
543,211,1,161,419.489,419.489,0,422.119,15104.6,14682.481,1,1,1,1,1,,0,0,1,419.489,,,0
1340,212,1,45,420.24,420.24,0,422.87,15105.3,14682.429999999998,1,1,1,1,1,,0,0,1,420.24,,,0
1562,213,1,910,426.329,426.329,0,428.959,15111.4,14682.440999999999,1,2:1,2:1,2,2,,0,0,1,426.329,,,0
21,214,1,369,431.316,431.316,0,433.946,15116.4,14682.454,1,2,2,1,1,,0,0,1,431.316,,,0
808,215,1,63,434.934,434.934,0,437.564,15120,14682.436,1,1:2,1:2,2,2,,0,0,1,434.934,,,0
440,216,1,327,436.731,436.731,0,439.361,15121.8,14682.438999999998,1,1,1,1,1,,0,0,1,436.731,,,0
1148,217,1,142,438.686,438.686,0,441.316,15123.8,14682.483999999999,1,,2,0,1,2,1,0,0,438.686,219:220,727:727:968,2
866,218,1,188,439.244,439.244,0,441.874,15124.3,14682.426,1,2,2,1,1,,0,0,1,439.244,,,0
727,219,1,102,440.024,440.024,0,442.654,15125.1,14682.446,1,1,2:1,1,2,2,1,0,1,440.024,217:220,1148:968,2
