deviceId,packetUid,task,deadline,theoreticalStartTime,deviceTxStartTime,delayInStartTime,deviceTxFinishTime,deadlineFinishTime,delayInDeadline,onTime,gatewaysReceived,gatewaysExpected,gatewaysReceivedQty,gatewaysExpectedQty,gatewaysLost,gatewaysLostQty,otherLostLoRaPackets,receivedByNS,slot,inteferingPackets,inteferingNodes,collisionType
174,7891,10,346,47558,47558,0,47560.6,47572,11.400000000001455,1,3,3,1,1,,0,0,1,284,,,0
399,7892,10,336,47558,47558,0,47560.6,47572,11.400000000001455,1,4:2,4:2,2,2,,0,0,1,284,,,0
218,7893,10,212,47572,47572,0,47574.6,47586,11.400000000001455,1,4,4,1,1,,0,0,1,285,,,0
282,7894,10,344,47572,47572,0,47574.6,47586,11.400000000001455,1,2,2,1,1,,0,0,1,285,,,0
312,7895,10,294,47572,47572,0,47574.6,47586,11.400000000001455,1,1:3,1:3,2,2,,0,0,1,285,,,0
355,7896,10,345,47586,47586,0,47588.6,47600,11.400000000001455,1,2,2,1,1,,0,0,1,286,,,0
126,7897,10,295,47586,47586,0,47588.6,47600,11.400000000001455,1,1:3:4,1:3:4,3,3,,0,0,1,286,,,0
277,7898,10,346,47600,47600,0,47602.6,47614,11.400000000001455,1,3,3,1,1,,0,0,1,287,,,0
795,7899,10,297,47600,47600,0,47602.6,47614,11.400000000001455,1,1,1,1,1,,0,0,1,287,,,0
469,7900,10,346,47600,47600,0,47602.6,47614,11.400000000001455,1,2,2:4,1,2,4,1,0,1,287,7898,277,1
346,7901,10,297,47614,47614,0,47616.6,47628,11.400000000001455,1,2:4:1,2:4:1,3,3,,0,0,1,288,,,0
705,7902,10,212,47628,47628,0,47630.6,47642,11.400000000001455,1,4,4,1,1,,0,0,1,289,,,0
268,7903,10,298,47628,47628,0,47630.6,47642,11.400000000001455,1,3:1,3:1,2,2,,0,0,1,289,,,0
418,7904,10,213,47642,47642,0,47644.6,47656,11.400000000001455,1,4,4,1,1,,0,0,1,290,,,0
754,7905,10,298,47642,47642,0,47644.6,47656,11.400000000001455,1,3:1,3:1,2,2,,0,0,1,290,,,0
686,7906,10,300,47656,47656,0,47658.6,47670,11.400000000001455,1,1,1,1,1,,0,0,1,291,,,0
520,7907,10,341,47656,47656,0,47658.6,47670,11.400000000001455,1,4:3,4:3,2,2,,0,0,1,291,,,0
548,7908,10,215,47670,47670,0,47672.6,47684,11.400000000001455,1,4,4,1,1,,0,0,1,292,,,0
198,7909,10,300,47670,47670,0,47672.6,47684,11.400000000001455,1,1:2,1:2,2,2,,0,0,1,292,,,0
208,7910,10,224,47684,47684,0,47686.6,47698,11.400000000001455,1,4,4,1,1,,0,0,1,293,,,0
252,7911,10,301,47684,47684,0,47686.6,47698,11.400000000001455,1,3:1,3:1,2,2,,0,0,1,293,,,0
728,7912,10,225,47698,47698,0,47700.6,47712,11.400000000001455,1,4,4,1,1,,0,0,1,294,,,0
158,7913,10,302,47698,47698,0,47700.6,47712,11.400000000001455,1,2:1,2:1,2,2,,0,0,1,294,,,0
14,7914,10,303,47712,47712,0,47714.6,47726,11.400000000001455,1,3:1:4,3:1:4,3,3,,0,0,1,295,,,0
656,7915,10,303,47726,47726,0,47728.6,47740,11.400000000001455,1,4:2:3:1,4:2:3:1,4,4,,0,0,1,296,,,0
199,7916,10,227,47740,47740,0,47742.6,47754,11.400000000001455,1,4,4,1,1,,0,0,1,297,,,0
431,7917,10,304,47740,47740,0,47742.6,47754,11.400000000001455,1,1,1,1,1,,0,0,1,297,,,0
620,7918,10,228,47754,47754,0,47756.6,47768,11.400000000001455,1,4,4,1,1,,0,0,1,298,,,0
68,7919,10,304,47754,47754,0,47756.6,47768,11.400000000001455,1,3:1,3:1,2,2,,0,0,1,298,,,0
216,7920,10,229,47768,47768,0,47770.6,47782,11.400000000001455,1,4,4,1,1,,0,0,1,299,,,0
365,7921,10,305,47768,47768,0,47770.6,47782,11.400000000001455,1,3:1,3:1,2,2,,0,0,1,299,,,0
781,7922,10,306,47782,47782,0,47784.6,47796,11.400000000001455,1,2:4:1,2:4:1,3,3,,0,0,1,300,,,0
25,7923,10,232,47796,47796,0,47798.6,47810,11.400000000001455,1,4,4,1,1,,0,0,1,301,,,0
255,7924,10,308,47796,47796,0,47798.6,47810,11.400000000001455,1,1,1,1,1,,0,0,1,301,,,0
717,7925,10,234,47810,47810,0,47812.6,47824,11.400000000001455,1,4,4,1,1,,0,0,1,302,,,0
599,7926,10,310,47810,47810,0,47812.6,47824,11.400000000001455,1,1:3,1:3,2,2,,0,0,1,302,,,0
500,7927,10,312,47824,47824,0,47826.6,47838,11.400000000001455,1,3:4:1,3:4:1,3,3,,0,0,1,303,,,0
747,7928,10,249,47838,47838,0,47840.6,47852,11.400000000001455,1,4,4,1,1,,0,0,1,304,,,0
518,7929,10,313,47838,47838,0,47840.6,47852,11.400000000001455,1,3:1,3:1,2,2,,0,0,1,304,,,0
763,7930,10,251,47852,47852,0,47854.6,47866,11.400000000001455,1,4,4,1,1,,0,0,1,305,,,0
196,7931,10,314,47852,47852,0,47854.6,47866,11.400000000001455,1,2:1,2:1,2,2,,0,0,1,305,,,0
443,7932,10,253,47866,47866,0,47868.6,47880,11.400000000001455,1,4,4,1,1,,0,0,1,306,,,0
7,7933,10,316,47866,47866,0,47868.6,47880,11.400000000001455,1,1:3,1:3,2,2,,0,0,1,306,,,0
429,7934,10,316,47880,47880,0,47882.6,47894,11.400000000001455,1,4:1:3:2,4:1:3:2,4,4,,0,0,1,307,,,0
197,7935,10,318,47894,47894,0,47896.6,47908,11.400000000001455,1,1:3:4,1:3:4,3,3,,0,0,1,308,,,0
586,7936,10,319,47908,47908,0,47910.6,47922,11.400000000001455,1,3:1:4,3:1:4,3,3,,0,0,1,309,,,0
396,7937,10,320,47922,47922,0,47924.6,47936,11.400000000001455,1,1,1,1,1,,0,0,1,310,,,0
788,7938,10,267,47922,47922,0,47924.6,47936,11.400000000001455,1,4,4,1,1,,0,0,1,310,,,0
643,7939,10,320,47936,47936,0,47938.6,47950,11.400000000001455,1,1,1,1,1,,0,0,1,311,,,0
667,7940,10,271,47936,47936,0,47938.6,47950,11.400000000001455,1,4,4,1,1,,0,0,1,311,,,0
260,7941,10,320,47950,47950,0,47952.6,47964,11.400000000001455,1,2:4:1,2:4:1,3,3,,0,0,1,312,,,0
