deviceId,packetUid,task,deadline,theoreticalStartTime,deviceTxStartTime,delayInStartTime,deviceTxFinishTime,deadlineFinishTime,delayInDeadline,onTime,gatewaysReceived,gatewaysExpected,gatewaysReceivedQty,gatewaysExpectedQty,gatewaysLost,gatewaysLostQty,otherLostLoRaPackets,receivedByNS,delay,inteferingPackets,inteferingNodes,collisionType
1876,54,1,7,63.261,63.261,0,65.8906,29672.9,29607.009400000003,1,,2,0,1,2,1,0,0,63.261,52:55,1717:1774,2
1774,55,1,574,64.156,64.156,0,66.7856,29673.8,29607.0144,1,1,1,1,1,,0,0,1,64.156,,,0
290,56,1,14,69.246,69.246,0,71.8756,29678.9,29607.024400000002,1,2,2,1,1,,0,0,1,69.246,,,0
443,57,1,952,72.081,72.081,0,74.7106,29681.8,29607.0894,1,2,2,1,1,,0,0,1,72.081,,,0
2167,58,1,1532,72.227,72.227,0,74.8566,29681.9,29607.043400000002,1,,1,0,1,1,1,0,0,72.227,57:60,443:1353,2
279,59,1,511,72.388,72.388,0,75.0176,29682.1,29607.0824,1,1,1,1,1,,0,0,1,72.388,,,0
1353,60,1,1467,73.75,73.75,0,76.3796,29683.4,29607.0204,1,,1,0,1,1,1,0,0,73.75,57:58:61,443:2167:1499,2
1499,61,1,6,75.16,75.16,0,77.7896,29684.8,29607.0104,1,1,1,1,1,,0,0,1,75.16,,,0
2661,62,1,90,75.325,75.325,0,77.9546,29685,29607.0454,1,2,2,1,1,,0,0,1,75.325,,,0
2820,63,1,1070,75.613,75.613,0,78.2426,29685.3,29607.057399999998,1,2,2,1,1,,0,0,1,75.613,,,0
2967,64,1,870,76.698,76.698,0,79.3276,29686.4,29607.0724,1,,1,0,1,1,1,0,0,76.698,62:65:67,2661:1262:1262:3054,2
1262,65,1,24,77.993,77.993,0,80.6226,29687.7,29607.077400000002,1,2,2:1,1,2,1,1,0,1,77.993,64:67,2967:3054,2
2701,66,1,969,78.406,78.406,0,81.0356,29688.1,29607.0644,1,,1,0,1,1,1,0,0,78.406,68,2465,2
3054,67,1,559,78.532,78.532,0,81.1616,29688.2,29607.0384,1,,1,0,1,1,1,0,0,78.532,64:65,2967:1262:1262,2
2465,68,1,140,79.219,79.219,0,81.8486,29688.9,29607.0514,1,1,1,1,1,,0,0,1,79.219,,,0
2742,69,1,147,81.61,81.61,0,84.2396,29691.3,29607.0604,1,1:2,1:2,2,2,,0,0,1,81.61,,,0
1653,70,1,14,82.259,82.259,0,84.8886,29691.9,29607.011400000003,1,1,1,1,1,,0,0,1,82.259,,,0
891,71,1,108,83.2,83.2,0,85.8296,29692.9,29607.0704,1,1,1:2,1,2,2,1,0,1,83.2,72,1077,2
1077,72,1,704,84.445,84.445,0,87.0746,29694.1,29607.0254,1,,2,0,1,2,1,0,0,84.445,71,891:891,2
2461,73,1,9,90.835,90.835,0,93.4646,29700.5,29607.0354,1,,2:1,0,2,2:1,2,0,0,90.835,76:76,178:178:178:178,2
1627,74,1,220,90.857,90.857,0,93.4866,29700.5,29607.0134,1,,1,0,1,1,1,0,0,90.857,75,340,2
340,75,1,58,90.862,90.862,0,93.4916,29700.5,29607.0084,1,,1,0,1,1,1,0,0,90.862,74,1627,2
178,76,1,12,91.094,91.094,0,93.7236,29700.8,29607.076399999998,1,2,2:1,1,2,1,1,0,1,91.094,73,2461:2461,2
1498,77,1,118,98.26,98.26,0,100.89,29707.9,29607.010000000002,1,2,2,1,1,,0,0,1,98.26,,,0
780,78,1,136,100.76,100.76,0,103.39,29710.4,29607.010000000002,1,1:2,1:2,2,2,,0,0,1,100.76,,,0
1145,79,1,956,103.08,103.08,0,105.71,29712.8,29607.09,1,2,2,1,1,,0,0,1,103.08,,,0
2575,80,1,232,103.565,103.565,0,106.195,29713.2,29607.005,1,1,1,1,1,,0,0,1,103.565,,,0
1149,81,1,297,111.778,111.778,0,114.408,29721.4,29606.992000000002,1,1,1,1,1,,0,0,1,111.778,,,0
3184,82,1,78,113.807,113.807,0,116.437,29723.5,29607.063,1,1,1:2,1,2,2,1,0,1,113.807,83,1094,2
1094,83,1,1272,114.145,114.145,0,116.775,29723.8,29607.024999999998,1,,2,0,1,2,1,0,0,114.145,82,3184:3184,2
2222,84,1,30,116.238,116.238,0,118.868,29725.9,29607.032000000003,1,2,2,1,1,,0,0,1,116.238,,,0
3096,85,1,105,116.452,116.452,0,119.082,29726.1,29607.018,1,1:2,1:2,2,2,,0,0,1,116.452,,,0
453,86,1,118,119.335,119.335,0,121.965,29729,29607.035,1,1:2,1:2,2,2,,0,0,1,119.335,,,0
1894,87,1,60,124.701,124.701,0,127.331,29734.4,29607.069000000003,1,2,2,1,1,,0,0,1,124.701,,,0
1414,88,1,164,125.31,125.31,0,127.94,29735,29607.06,1,2,2,1,1,,0,0,1,125.31,,,0
1488,89,1,103,125.971,125.971,0,128.601,29735.6,29606.999,1,,2,0,1,2,1,0,0,125.971,88,1414,2
664,90,1,386,128.129,128.129,0,130.759,29737.8,29607.041,1,1,1,1,1,,0,0,1,128.129,,,0
722,91,1,74,128.967,128.967,0,131.597,29738.6,29607.002999999997,1,,1,0,1,1,1,0,0,128.967,92,3173,2
3173,92,1,637,129.366,129.366,0,131.996,29739,29607.004,1,,1,0,1,1,1,0,0,129.366,91,722,2
257,93,1,33,133.216,133.216,0,135.846,29742.9,29607.054,1,1,1,1,1,,0,0,1,133.216,,,0
1036,94,1,1277,133.22,133.22,0,135.85,29742.9,29607.050000000003,1,1,1,1,1,,0,0,1,133.22,,,0
1634,95,1,346,139.767,139.767,0,142.397,29749.4,29607.003,1,2:1,2:1,2,2,,0,0,1,139.767,,,0
2091,96,1,1151,144.933,144.933,0,147.563,29754.6,29607.037,1,1,1,1,1,,0,0,1,144.933,,,0
1169,97,1,656,147.108,147.108,0,149.738,29756.8,29607.061999999998,1,1,1,1,1,,0,0,1,147.108,,,0
3108,98,1,95,147.336,147.336,0,149.966,29757,29607.034,1,1,1,1,1,,0,0,1,147.336,,,0
1287,99,1,475,150.49,150.49,0,153.12,29760.2,29607.08,1,1,1,1,1,,0,0,1,150.49,,,0
2826,100,1,29,150.805,150.805,0,153.435,29760.5,29607.065,1,2,2,1,1,,0,0,1,150.805,,,0
1570,101,1,18,151.164,151.164,0,153.794,29760.8,29607.005999999998,1,1,1,1,1,,0,0,1,151.164,,,0
935,102,1,40,154.008,154.008,0,156.638,29763.7,29607.062,1,2,2,1,1,,0,0,1,154.008,,,0
2398,103,1,35,154.421,154.421,0,157.051,29764.1,29607.049,1,1,1,1,1,,0,0,1,154.421,,,0
1482,104,1,14,155.391,155.391,0,158.021,29765.1,29607.078999999998,1,,1,0,1,1,1,0,0,155.391,102:103,935:2398,2
1836,105,1,1508,155.764,155.764,0,158.394,29765.4,29607.006,1,2,2,1,1,,0,0,1,155.764,,,0
2149,106,1,259,157.075,157.075,0,159.705,29766.7,29606.995,1,2,2,1,1,,0,0,1,157.075,,,0
1617,107,1,379,159.894,159.894,0,162.524,29769.6,29607.075999999997,1,2,2,1,1,,0,0,1,159.894,,,0
760,108,1,12,160.568,160.568,0,163.198,29770.2,29607.002,1,1,2:1,1,2,2,1,0,1,160.568,110,682,2
1035,109,1,190,160.599,160.599,0,163.229,29770.3,29607.071,1,,2,0,1,2,1,0,0,160.599,111,1917,2
682,110,1,79,160.61,160.61,0,163.24,29770.3,29607.059999999998,1,2,2,1,1,,0,0,1,160.61,,,0
1917,111,1,1052,160.862,160.862,0,163.492,29770.5,29607.008,1,,2,0,1,2,1,0,0,160.862,109,1035,2
1197,112,1,58,163.431,163.431,0,166.061,29773.1,29607.038999999997,1,2,2:1,1,2,1,1,0,1,163.431,113,531,2
531,113,1,143,163.653,163.653,0,166.283,29773.3,29607.017,1,1,1,1,1,,0,0,1,163.653,,,0
2023,114,1,896,165.457,165.457,0,168.087,29775.1,29607.013,1,1:2,1:2,2,2,,0,0,1,165.457,,,0
1741,115,1,30,166.668,166.668,0,169.298,29776.3,29607.002,1,2,2,1,1,,0,0,1,166.668,,,0
2082,116,1,1475,167.625,167.625,0,170.255,29777.3,29607.045,1,,2,0,1,2,1,0,0,167.625,115,1741,2
2943,117,1,57,169.005,169.005,0,171.635,29778.7,29607.065000000002,1,2,2,1,1,,0,0,1,169.005,,,0
3072,118,1,22,169.548,169.548,0,172.178,29779.2,29607.022,1,2,2,1,1,,0,0,1,169.548,,,0
2934,119,1,142,170.361,170.361,0,172.991,29780,29607.009,1,1,1,1,1,,0,0,1,170.361,,,0
1030,120,1,200,174.911,174.911,0,177.541,29784.6,29607.058999999997,1,1,1,1,1,,0,0,1,174.911,,,0
861,121,1,1838,175.214,175.214,0,177.844,29784.9,29607.056,1,2:1,2:1,2,2,,0,0,1,175.214,,,0
923,122,1,494,178.768,178.768,0,181.398,29788.4,29607.002,1,2,2,1,1,,0,0,1,178.768,,,0
2001,123,1,1819,182.974,182.974,0,185.604,29792.6,29606.996,1,1,1,1,1,,0,0,1,182.974,,,0
226,124,1,1025,184.024,184.024,0,186.654,29793.7,29607.046000000002,1,1,1,1,1,,0,0,1,184.024,,,0
110,125,1,1627,192.781,192.781,0,195.411,29802.5,29607.089,1,2,2:1,1,2,1,1,0,1,192.781,126,1479:1479,2
1479,126,1,62,192.916,192.916,0,195.546,29802.6,29607.054,1,1,1:2,1,2,2,1,0,1,192.916,125,110:110,2
1678,127,1,139,194.795,194.795,0,197.425,29804.5,29607.075,1,1,1,1,1,,0,0,1,194.795,,,0
1974,128,1,37,196.511,196.511,0,199.141,29806.2,29607.059,1,,1,0,1,1,1,0,0,196.511,127:130:131,1678:3199:3199:1874:1874,2
2978,129,1,390,198.139,198.139,0,200.769,29807.8,29607.031,1,2,2,1,1,,0,0,1,198.139,,,0
3199,130,1,309,198.775,198.775,0,201.405,29808.4,29606.995000000003,1,,1:2,0,2,1:2,2,0,0,198.775,128:131:128:131,1974:1874:1874:1974:1874:1874,2
1874,131,1,137,198.861,198.861,0,201.491,29808.5,29607.009,1,,2:1,0,2,2:1,2,0,0,198.861,128:130:128:130,1974:3199:3199:1974:3199:3199,2
2881,132,1,80,201.474,201.474,0,204.104,29811.1,29606.996,1,1,2:1,1,2,2,1,0,1,201.474,133,2577,2
2577,133,1,67,202.068,202.068,0,204.698,29811.7,29607.002,1,2,2,1,1,,0,0,1,202.068,,,0
1534,134,1,21,206.787,206.787,0,209.417,29816.5,29607.083,1,2,2,1,1,,0,0,1,206.787,,,0
2396,135,1,1070,210.82,210.82,0,213.45,29820.5,29607.05,1,1,1:2,1,2,2,1,0,1,210.82,136,1972:1972,2
1972,136,1,26,211.639,211.639,0,214.269,29821.3,29607.031,1,2,2:1,1,2,1,1,0,1,211.639,135,2396:2396,2
23,137,1,1421,214.386,214.386,0,217.016,29824.1,29607.084,1,2,2,1,1,,0,0,1,214.386,,,0
10,138,1,953,215.195,215.195,0,217.825,29824.9,29607.075,1,1,1,1,1,,0,0,1,215.195,,,0
1763,139,1,387,216.23,216.23,0,218.86,29825.9,29607.04,1,2:1,2:1,2,2,,0,0,1,216.23,,,0
3148,140,1,40,221.808,221.808,0,224.438,29831.5,29607.062,1,2:1,2:1,2,2,,0,0,1,221.808,,,0
2631,141,1,803,231.547,231.547,0,234.177,29841.2,29607.023,1,2:1,2:1,2,2,,0,0,1,231.547,,,0
1740,142,1,159,232.162,232.162,0,234.792,29841.8,29607.007999999998,1,,2,0,1,2,1,0,0,232.162,141,2631:2631,2
319,143,1,365,233.241,233.241,0,235.871,29842.9,29607.029000000002,1,,2,0,1,2,1,0,0,233.241,144,1463,2
1463,144,1,331,233.827,233.827,0,236.457,29843.5,29607.043,1,,2,0,1,2,1,0,0,233.827,143,319,2
2520,145,1,793,238.656,238.656,0,241.286,29848.3,29607.014,1,1,1,1,1,,0,0,1,238.656,,,0
2298,146,1,22,240.223,240.223,0,242.853,29849.9,29607.047000000002,1,,2,0,1,2,1,0,0,240.223,147,2005,2
2005,147,1,20,241.484,241.484,0,244.114,29851.2,29607.086,1,,2,0,1,2,1,0,0,241.484,146:149,2298:2314,2
2327,148,1,667,242.643,242.643,0,245.273,29852.3,29607.027,1,2,2,1,1,,0,0,1,242.643,,,0
2314,149,1,287,243.604,243.604,0,246.234,29853.3,29607.066,1,2,2,1,1,,0,0,1,243.604,,,0
2534,150,1,357,244.356,244.356,0,246.986,29854,29607.014,1,,2:1,0,2,2:1,2,0,0,244.356,149:149,2314:2314,2
2259,151,1,379,244.396,244.396,0,247.026,29854.1,29607.073999999997,1,1,2:1,1,2,2,1,0,1,244.396,148,2327,2
1618,152,1,1509,244.718,244.718,0,247.348,29854.4,29607.052,1,2,2,1,1,,0,0,1,244.718,,,0
2422,153,1,20,247.18,247.18,0,249.81,29856.9,29607.09,1,1,1,1,1,,0,0,1,247.18,,,0
623,154,1,27,248.839,248.839,0,251.469,29858.5,29607.031,1,1,1,1,1,,0,0,1,248.839,,,0
193,155,1,20,250.914,250.914,0,253.544,29860.6,29607.055999999997,1,1,1,1,1,,0,0,1,250.914,,,0
1681,156,1,18,253.324,253.324,0,255.954,29863,29607.046,1,1,1,1,1,,0,0,1,253.324,,,0
187,157,1,578,255.734,255.734,0,258.364,29865.4,29607.036,1,2,2,1,1,,0,0,1,255.734,,,0
1882,158,1,1655,259.495,259.495,0,262.125,29869.2,29607.075,1,2,2,1,1,,0,0,1,259.495,,,0
2034,159,1,1317,259.943,259.943,0,262.573,29869.6,29607.027,1,,2,0,1,2,1,0,0,259.943,158,1882,2
1456,160,1,20,260.684,260.684,0,263.314,29870.4,29607.086000000003,1,2,2:1,1,2,1,1,0,1,260.684,161,2692,2
2692,161,1,1712,262.973,262.973,0,265.603,29872.6,29606.997,1,1,1,1,1,,0,0,1,262.973,,,0
1750,162,1,127,264.556,264.556,0,267.186,29874.2,29607.014,1,2,2,1,1,,0,0,1,264.556,,,0
551,163,1,48,265.036,265.036,0,267.666,29874.7,29607.034,1,2,2,1,1,,0,0,1,265.036,,,0
1172,164,1,78,265.305,265.305,0,267.935,29875,29607.065,1,,1,0,1,1,1,0,0,265.305,161:166,2692:1216,2
140,165,1,290,265.463,265.463,0,268.093,29875.1,29607.006999999998,1,1,1,1,1,,0,0,1,265.463,,,0
1216,166,1,1770,266.49,266.49,0,269.12,29876.2,29607.08,1,1,1,1,1,,0,0,1,266.49,,,0
1390,167,1,1195,268.491,268.491,0,271.121,29878.2,29607.079,1,1,1,1,1,,0,0,1,268.491,,,0
1166,168,1,173,277.912,277.912,0,280.542,29887.6,29607.057999999997,1,1:2,1:2,2,2,,0,0,1,277.912,,,0
2038,169,1,1235,278.059,278.059,0,280.689,29887.7,29607.011000000002,1,2,2,1,1,,0,0,1,278.059,,,0
2984,170,1,1439,282.618,282.618,0,285.248,29892.3,29607.052,1,2,2:1,1,2,1,1,0,1,282.618,172:173,1602:1285,2
642,171,1,159,283.711,283.711,0,286.341,29893.4,29607.059,1,2,2,1,1,,0,0,1,283.711,,,0
1602,172,1,501,284.293,284.293,0,286.923,29894,29607.077,1,,1,0,1,1,1,0,0,284.293,170:173:175,2984:2984:1285:977,2
1285,173,1,54,284.385,284.385,0,287.015,29894.1,29607.085,1,,1,0,1,1,1,0,0,284.385,170:172:175,2984:2984:1602:977,2
2289,174,1,311,286.069,286.069,0,288.699,29895.7,29607.001,1,2,2,1,1,,0,0,1,286.069,,,0
977,175,1,23,286.862,286.862,0,289.492,29896.5,29607.008,1,2,2,1,1,,0,0,1,286.862,,,0
428,176,1,28,289.767,289.767,0,292.397,29899.4,29607.003,1,,2,0,1,2,1,0,0,289.767,177,2529,2
2529,177,1,35,289.926,289.926,0,292.556,29899.6,29607.043999999998,1,,2,0,1,2,1,0,0,289.926,176,428,2
3083,178,1,164,290.838,290.838,0,293.468,29900.5,29607.032,1,1,1,1,1,,0,0,1,290.838,,,0
505,179,1,1888,293.362,293.362,0,295.992,29903,29607.008,1,,1,0,1,1,1,0,0,293.362,178,3083,2
1023,180,1,1473,295.684,295.684,0,298.314,29905.4,29607.086000000003,1,1,1,1,1,,0,0,1,295.684,,,0
172,181,1,56,296.877,296.877,0,299.507,29906.5,29606.993,1,1,1,1,1,,0,0,1,296.877,,,0
2171,182,1,308,298.183,298.183,0,300.813,29907.9,29607.087000000003,1,,1,0,1,1,1,0,0,298.183,180:183:184,1023:2262:373:373,2
2262,183,1,67,298.64,298.64,0,301.27,29908.3,29607.03,1,2,2,1,1,,0,0,1,298.64,,,0
373,184,1,183,300.636,300.636,0,303.266,29910.3,29607.034,1,1,1:2,1,2,2,1,0,1,300.636,182:183,2171:2262,2
566,185,1,51,304.246,304.246,0,306.876,29913.9,29607.024,1,1,1,1,1,,0,0,1,304.246,,,0
2718,186,1,72,308.056,308.056,0,310.686,29917.7,29607.014,1,2:1,2:1,2,2,,0,0,1,308.056,,,0
2170,187,1,79,309.253,309.253,0,311.883,29918.9,29607.017,1,2,2,1,1,,0,0,1,309.253,,,0
2212,188,1,51,313.189,313.189,0,315.819,29922.9,29607.081000000002,1,1,1,1,1,,0,0,1,313.189,,,0
581,189,1,230,313.653,313.653,0,316.283,29923.3,29607.017,1,2,2,1,1,,0,0,1,313.653,,,0
630,190,1,1220,313.713,313.713,0,316.343,29923.4,29607.057,1,2,1:2,1,2,1,1,0,1,313.713,188:192,2212:1662,2
2770,191,1,623,315.41,315.41,0,318.04,29925.1,29607.059999999998,1,1,1,1,1,,0,0,1,315.41,,,0
1662,192,1,24,315.765,315.765,0,318.395,29925.4,29607.005,1,1,1,1,1,,0,0,1,315.765,,,0
2896,193,1,26,318.303,318.303,0,320.933,29928,29607.067,1,1,1,1,1,,0,0,1,318.303,,,0
2211,194,1,30,322.513,322.513,0,325.143,29932.2,29607.057,1,2,2,1,1,,0,0,1,322.513,,,0
769,195,1,148,322.682,322.682,0,325.312,29932.4,29607.088,1,2,2,1,1,,0,0,1,322.682,,,0
1873,196,1,136,323.395,323.395,0,326.025,29933.1,29607.074999999997,1,1,1:2,1,2,2,1,0,1,323.395,194,2211,2
2807,197,1,300,325.578,325.578,0,328.208,29935.2,29606.992000000002,1,1:2,1:2,2,2,,0,0,1,325.578,,,0
981,198,1,334,326.894,326.894,0,329.524,29936.6,29607.075999999997,1,2,2,1,1,,0,0,1,326.894,,,0
1117,199,1,66,331.045,331.045,0,333.675,29940.7,29607.025,1,2,2,1,1,,0,0,1,331.045,,,0
1511,200,1,55,331.084,331.084,0,333.714,29940.8,29607.086,1,2,2,1,1,,0,0,1,331.084,,,0
2549,201,1,458,334.024,334.024,0,336.654,29943.7,29607.046000000002,1,1,1,1,1,,0,0,1,334.024,,,0
207,202,1,102,338.013,338.013,0,340.643,29947.7,29607.057,1,1,1,1,1,,0,0,1,338.013,,,0
1829,203,1,389,343.742,343.742,0,346.372,29953.4,29607.028000000002,1,1,1,1,1,,0,0,1,343.742,,,0
786,204,1,973,344.76,344.76,0,347.39,29954.4,29607.010000000002,1,1,1,1,1,,0,0,1,344.76,,,0
3101,205,1,120,350.636,350.636,0,353.266,29960.3,29607.034,1,2,2,1,1,,0,0,1,350.636,,,0
1879,206,1,1117,351.857,351.857,0,354.487,29961.5,29607.013,1,2,2,1,1,,0,0,1,351.857,,,0
311,207,1,284,354.02,354.02,0,356.65,29963.7,29607.05,1,1,1,1,1,,0,0,1,354.02,,,0
556,208,1,176,359.22,359.22,0,361.85,29968.9,29607.050000000003,1,2:1,2:1,2,2,,0,0,1,359.22,,,0
1907,209,1,341,360.569,360.569,0,363.199,29970.2,29607.001,1,1,1,1,1,,0,0,1,360.569,,,0
170,210,1,245,362.103,362.103,0,364.733,29971.8,29607.067,1,1,1,1,1,,0,0,1,362.103,,,0
414,211,1,94,362.566,362.566,0,365.196,29972.2,29607.004,1,1,1:2,1,2,2,1,0,1,362.566,212,1382,2
1382,212,1,82,362.608,362.608,0,365.238,29972.3,29607.061999999998,1,2,2,1,1,,0,0,1,362.608,,,0
2640,213,1,88,365.374,365.374,0,368.004,29975,29606.996,1,1,1:2,1,2,2,1,0,1,365.374,214:215,3032:3032:915,2
3032,214,1,38,366.172,366.172,0,368.802,29975.8,29606.998,1,,2:1,0,2,2:1,2,0,0,366.172,213:215:217:213:215:217,2640:2640:915:577:2640:2640:915:577,2
