deviceId,packetUid,task,deadline,theoreticalStartTime,deviceTxStartTime,delayInStartTime,deviceTxFinishTime,deadlineFinishTime,delayInDeadline,onTime,gatewaysReceived,gatewaysExpected,gatewaysReceivedQty,gatewaysExpectedQty,gatewaysLost,gatewaysLostQty,otherLostLoRaPackets,receivedByNS,slot,inteferingPackets,inteferingNodes,collisionType
6,116,2,14,728,728,0,730.63,742,11.370000000000005,1,3,3,1,1,,0,0,1,7,,,0
89,117,2,11,728,728,0,730.63,742,11.370000000000005,1,1,1,1,1,,0,0,1,7,,,0
41,118,2,13,728,728,0,730.63,742,11.370000000000005,1,4:2,4:2,2,2,,0,0,1,7,,,0
8,119,2,20,742,742,0,744.63,756,11.370000000000005,1,3,3,1,1,,0,0,1,8,,,0
95,120,2,12,742,742,0,744.63,756,11.370000000000005,1,1,1,1,1,,0,0,1,8,,,0
45,121,2,14,742,742,0,744.63,756,11.370000000000005,1,2:4,2:4,2,2,,0,0,1,8,,,0
30,122,2,20,756,756,0,758.63,770,11.370000000000005,1,3,3,1,1,,0,0,1,9,,,0
84,123,2,13,756,756,0,758.63,770,11.370000000000005,1,1,1,1,1,,0,0,1,9,,,0
10,124,2,15,756,756,0,758.63,770,11.370000000000005,1,2:4,2:4,2,2,,0,0,1,9,,,0
24,125,2,32,770,770,0,772.63,784,11.370000000000005,1,3,3,1,1,,0,0,1,10,,,0
49,126,2,15,770,770,0,772.63,784,11.370000000000005,1,1,1,1,1,,0,0,1,10,,,0
40,127,2,16,770,770,0,772.63,784,11.370000000000005,1,2:4,2:4,2,2,,0,0,1,10,,,0
62,128,2,32,784,784,0,786.63,798,11.370000000000005,1,3,3,1,1,,0,0,1,11,,,0
97,129,2,17,784,784,0,786.63,798,11.370000000000005,1,1,1,1,1,,0,0,1,11,,,0
5,130,2,17,784,784,0,786.63,798,11.370000000000005,1,2:4,2:4,2,2,,0,0,1,11,,,0
42,131,2,18,798,798,0,800.63,812,11.370000000000005,1,1,1,1,1,,0,0,1,12,,,0
34,132,2,22,798,798,0,800.63,812,11.370000000000005,1,4:3:2,4:3:2,3,3,,0,0,1,12,,,0
66,133,2,18,812,812,0,814.63,826,11.370000000000005,1,1,1,1,1,,0,0,1,13,,,0
96,134,2,39,812,812,0,814.63,826,11.370000000000005,1,3,3,1,1,,0,0,1,13,,,0
38,135,2,23,812,812,0,814.63,826,11.370000000000005,1,4:2,4:2,2,2,,0,0,1,13,,,0
25,136,2,9,826,826,0,828.63,840,11.370000000000005,1,4,4,1,1,,0,0,1,14,,,0
47,137,2,24,826,826,0,828.63,840,11.370000000000005,1,2,2,1,1,,0,0,1,14,,,0
37,138,2,18,826,826,0,828.63,840,11.370000000000005,1,3:1,3:1,2,2,,0,0,1,14,,,0
22,139,2,19,840,840,0,842.63,854,11.370000000000005,1,1,1,1,1,,0,0,1,15,,,0
78,140,2,40,840,840,0,842.63,854,11.370000000000005,1,3,3,1,1,,0,0,1,15,,,0
71,141,2,27,840,840,0,842.63,854,11.370000000000005,1,4:2,4:2,2,2,,0,0,1,15,,,0
15,142,2,28,854,854,0,856.63,868,11.370000000000005,1,2,2,1,1,,0,0,1,16,,,0
16,143,2,20,854,854,0,856.63,868,11.370000000000005,1,1,1,1,1,,0,0,1,16,,,0
35,144,2,7,854,854,0,856.63,868,11.370000000000005,1,3:4,3:4,2,2,,0,0,1,16,,,0
76,145,2,7,868,868,0,870.63,882,11.370000000000005,1,4:3,4:3,2,2,,0,0,1,17,,,0
90,146,2,22,868,868,0,870.63,882,11.370000000000005,1,2:1,2:1,2,2,,0,0,1,17,,,0
9,147,2,24,882,882,0,884.63,896,11.370000000000005,1,2:1,2:1,2,2,,0,0,1,18,,,0
27,148,2,9,882,882,0,884.63,896,11.370000000000005,1,4:3,4:3,2,2,,0,0,1,18,,,0
39,149,2,24,896,896,0,898.63,910,11.370000000000005,1,1:2,1:2,2,2,,0,0,1,19,,,0
75,150,2,9,896,896,0,898.63,910,11.370000000000005,1,3:4,3:4,2,2,,0,0,1,19,,,0
2,151,2,26,910,910,0,912.63,924,11.370000000000005,1,1,1,1,1,,0,0,1,20,,,0
11,152,2,37,910,910,0,912.63,924,11.370000000000005,1,2,2,1,1,,0,0,1,20,,,0
54,153,2,13,910,910,0,912.63,924,11.370000000000005,1,4:3,4:3,2,2,,0,0,1,20,,,0
61,154,2,26,924,924,0,926.63,938,11.370000000000005,1,1:2,1:2,2,2,,0,0,1,21,,,0
69,155,2,15,924,924,0,926.63,938,11.370000000000005,1,3:4,3:4,2,2,,0,0,1,21,,,0
51,156,2,28,938,938,0,940.63,952,11.370000000000005,1,1,1:2,1,2,2,1,0,1,22,157,60:60,1
60,157,2,31,938,938,0,940.63,952,11.370000000000005,1,4:3,4:3,2,2,,0,0,1,22,,,0
43,158,2,42,952,952,0,954.63,966,11.370000000000005,1,2,2,1,1,,0,0,1,23,,,0
44,159,2,29,952,952,0,954.63,966,11.370000000000005,1,1:3:4,1:3:4,3,3,,0,0,1,23,,,0
19,160,2,37,966,966,0,968.63,980,11.370000000000005,1,2:4,2:4,2,2,,0,0,1,24,,,0
55,161,2,31,966,966,0,968.63,980,11.370000000000005,1,3,3:1,1,2,1,1,0,1,24,160,19:19,1
12,162,2,33,980,980,0,982.63,994,11.370000000000005,1,1:3,1:3,2,2,,0,0,1,25,,,0
31,163,2,37,980,980,0,982.63,994,11.370000000000005,1,2:4,2:4,2,2,,0,0,1,25,,,0
63,164,2,34,994,994,0,996.63,1008,11.370000000000005,1,1,1,1,1,,0,0,1,26,,,0
88,165,2,42,994,994,0,996.63,1008,11.370000000000005,1,3,3,1,1,,0,0,1,26,,,0
68,166,2,40,994,994,0,996.63,1008,11.370000000000005,1,2:4,2:4,2,2,,0,0,1,26,,,0
1,167,2,35,1008,1008,0,1010.63,1022,11.370000000000005,1,3,3:1,1,2,1,1,0,1,27,168,17:17,1
17,168,2,41,1008,1008,0,1010.63,1022,11.370000000000005,1,2,2:4,1,2,4,1,0,1,27,167,1:1,1
99,169,2,36,1022,1022,0,1024.63,1036,11.36999999999989,1,1,1,1,1,,0,0,1,28,,,0
74,170,2,43,1022,1022,0,1024.63,1036,11.36999999999989,1,4:2,4:2,2,2,,0,0,1,28,,,0
23,171,2,39,1036,1036,0,1038.63,1050,11.36999999999989,1,1:2,1:2,2,2,,0,0,1,29,,,0
81,172,2,34,1036,1036,0,1038.63,1050,11.36999999999989,1,3:4,3:4,2,2,,0,0,1,29,,,0
53,173,2,46,1050,1050,0,1052.63,1064,11.36999999999989,1,2,2,1,1,,0,0,1,30,,,0
77,174,2,9,1050,1050,0,1052.63,1064,11.36999999999989,1,4,4,1,1,,0,0,1,30,,,0
18,175,2,41,1050,1050,0,1052.63,1064,11.36999999999989,1,1:3,1:3,2,2,,0,0,1,30,,,0
20,176,2,46,1064,1064,0,1066.63,1078,11.36999999999989,1,2:4,2:4,2,2,,0,0,1,31,,,0
86,177,2,42,1064,1064,0,1066.63,1078,11.36999999999989,1,1:3,1:3,2,2,,0,0,1,31,,,0
52,178,2,46,1078,1078,0,1080.63,1092,11.36999999999989,1,2:4,2:4,2,2,,0,0,1,32,,,0
57,179,2,43,1078,1078,0,1080.63,1092,11.36999999999989,1,1:3,1:3,2,2,,0,0,1,32,,,0
7,180,2,10,1092,1092,0,1094.63,1106,11.36999999999989,1,4,4,1,1,,0,0,1,33,,,0
70,181,2,43,1092,1092,0,1094.63,1106,11.36999999999989,1,3:1,3:1,2,2,,0,0,1,33,,,0
14,182,2,11,1106,1106,0,1108.63,1120,11.36999999999989,1,4,4,1,1,,0,0,1,34,,,0
4,183,2,44,1106,1106,0,1108.63,1120,11.36999999999989,1,1:3,1:3,2,2,,0,0,1,34,,,0
36,184,2,45,1120,1120,0,1122.63,1134,11.36999999999989,1,1,1,1,1,,0,0,1,35,,,0
98,185,2,39,1120,1120,0,1122.63,1134,11.36999999999989,1,4,4:3,1,2,3,1,0,1,35,184,36,1
28,186,2,11,1134,1134,0,1136.63,1148,11.36999999999989,1,4,4,1,1,,0,0,1,36,,,0
83,187,2,45,1134,1134,0,1136.63,1148,11.36999999999989,1,1,1,1,1,,0,0,1,36,,,0
21,188,2,13,1148,1148,0,1150.63,1162,11.36999999999989,1,4,4,1,1,,0,0,1,37,,,0
100,189,2,46,1148,1148,0,1150.63,1162,11.36999999999989,1,1,1,1,1,,0,0,1,37,,,0
50,190,2,13,1162,1162,0,1164.63,1176,11.36999999999989,1,4,4,1,1,,0,0,1,38,,,0
29,191,2,46,1162,1162,0,1164.63,1176,11.36999999999989,1,1:3,1:3,2,2,,0,0,1,38,,,0
46,192,2,46,1176,1176,0,1178.63,1190,11.36999999999989,1,1:3:4,1:3:4,3,3,,0,0,1,39,,,0
85,193,2,14,1190,1190,0,1192.63,1204,11.36999999999989,1,4,4,1,1,,0,0,1,40,,,0
91,194,2,18,1204,1204,0,1206.63,1218,11.36999999999989,1,4,4,1,1,,0,0,1,41,,,0
72,195,2,21,1218,1218,0,1220.63,1232,11.36999999999989,1,4,4,1,1,,0,0,1,42,,,0
13,196,2,23,1232,1232,0,1234.63,1246,11.36999999999989,1,4,4,1,1,,0,0,1,43,,,0
82,197,2,27,1246,1246,0,1248.63,1260,11.36999999999989,1,4,4,1,1,,0,0,1,44,,,0
79,198,2,39,1260,1260,0,1262.63,1274,11.36999999999989,1,4,4,1,1,,0,0,1,45,,,0
92,199,2,39,1274,1274,0,1276.63,1288,11.36999999999989,1,4,4,1,1,,0,0,1,46,,,0
64,200,3,3,1288,1288,0,1290.63,1302,11.36999999999989,1,3,3,1,1,,0,0,1,1,,,0
87,201,3,2,1288,1288,0,1290.63,1302,11.36999999999989,1,1,1,1,1,,0,0,1,1,,,0
58,202,3,2,1288,1288,0,1290.63,1302,11.36999999999989,1,2:4,2:4,2,2,,0,0,1,1,,,0
3,203,3,6,1302,1302,0,1304.63,1316,11.36999999999989,1,2,2,1,1,,0,0,1,2,,,0
59,204,3,6,1302,1302,0,1304.63,1316,11.36999999999989,1,4,4,1,1,,0,0,1,2,,,0
65,205,3,4,1302,1302,0,1304.63,1316,11.36999999999989,1,3,3,1,1,,0,0,1,2,,,0
93,206,3,2,1302,1302,0,1304.63,1316,11.36999999999989,1,1,1,1,1,,0,0,1,2,,,0
56,207,3,7,1316,1316,0,1318.63,1330,11.36999999999989,1,4:2,4:2,2,2,,0,0,1,3,,,0
73,208,3,2,1316,1316,0,1318.63,1330,11.36999999999989,1,3:1,3:1,2,2,,0,0,1,3,,,0
32,209,3,4,1330,1330,0,1332.63,1344,11.36999999999989,1,1,1,1,1,,0,0,1,4,,,0
80,210,3,9,1330,1330,0,1332.63,1344,11.36999999999989,1,2,2,1,1,,0,0,1,4,,,0
26,211,3,6,1330,1330,0,1332.63,1344,11.36999999999989,1,3:4,3:4,2,2,,0,0,1,4,,,0
33,212,3,12,1344,1344,0,1346.63,1358,11.36999999999989,1,2,2,1,1,,0,0,1,5,,,0
94,213,3,7,1344,1344,0,1346.63,1358,11.36999999999989,1,3:4:1,3:4:1,3,3,,0,0,1,5,,,0
48,214,3,9,1358,1358,0,1360.63,1372,11.36999999999989,1,1:3,1:3,2,2,,0,0,1,6,,,0
67,215,3,10,1358,1358,0,1360.63,1372,11.36999999999989,1,2:4,2:4,2,2,,0,0,1,6,,,0
6,216,3,14,1372,1372,0,1374.63,1386,11.36999999999989,1,3,3,1,1,,0,0,1,7,,,0
89,217,3,11,1372,1372,0,1374.63,1386,11.36999999999989,1,1,1,1,1,,0,0,1,7,,,0
41,218,3,13,1372,1372,0,1374.63,1386,11.36999999999989,1,4:2,4:2,2,2,,0,0,1,7,,,0
8,219,3,20,1386,1386,0,1388.63,1400,11.36999999999989,1,3,3,1,1,,0,0,1,8,,,0
95,220,3,12,1386,1386,0,1388.63,1400,11.36999999999989,1,1,1,1,1,,0,0,1,8,,,0
45,221,3,14,1386,1386,0,1388.63,1400,11.36999999999989,1,2:4,2:4,2,2,,0,0,1,8,,,0
30,222,3,20,1400,1400,0,1402.63,1414,11.36999999999989,1,3,3,1,1,,0,0,1,9,,,0
84,223,3,13,1400,1400,0,1402.63,1414,11.36999999999989,1,1,1,1,1,,0,0,1,9,,,0
10,224,3,15,1400,1400,0,1402.63,1414,11.36999999999989,1,2:4,2:4,2,2,,0,0,1,9,,,0
24,225,3,32,1414,1414,0,1416.63,1428,11.36999999999989,1,3,3,1,1,,0,0,1,10,,,0
49,226,3,15,1414,1414,0,1416.63,1428,11.36999999999989,1,1,1,1,1,,0,0,1,10,,,0
40,227,3,16,1414,1414,0,1416.63,1428,11.36999999999989,1,2:4,2:4,2,2,,0,0,1,10,,,0
62,228,3,32,1428,1428,0,1430.63,1442,11.36999999999989,1,3,3,1,1,,0,0,1,11,,,0
97,229,3,17,1428,1428,0,1430.63,1442,11.36999999999989,1,1,1,1,1,,0,0,1,11,,,0
5,230,3,17,1428,1428,0,1430.63,1442,11.36999999999989,1,2:4,2:4,2,2,,0,0,1,11,,,0
42,231,3,18,1442,1442,0,1444.63,1456,11.36999999999989,1,1,1,1,1,,0,0,1,12,,,0
34,232,3,22,1442,1442,0,1444.63,1456,11.36999999999989,1,4:3:2,4:3:2,3,3,,0,0,1,12,,,0
66,233,3,18,1456,1456,0,1458.63,1470,11.36999999999989,1,1,1,1,1,,0,0,1,13,,,0
96,234,3,39,1456,1456,0,1458.63,1470,11.36999999999989,1,3,3,1,1,,0,0,1,13,,,0
38,235,3,23,1456,1456,0,1458.63,1470,11.36999999999989,1,4:2,4:2,2,2,,0,0,1,13,,,0
25,236,3,9,1470,1470,0,1472.63,1484,11.36999999999989,1,,4,0,1,4,1,0,0,14,238:237,37:37:47,1
47,237,3,24,1470,1470,0,1472.63,1484,11.36999999999989,1,2,2,1,1,,0,0,1,14,,,0
37,238,3,18,1470,1470,0,1472.63,1484,11.36999999999989,1,3:1,3:1,2,2,,0,0,1,14,,,0
22,239,3,19,1484,1484,0,1486.63,1498,11.36999999999989,1,1,1,1,1,,0,0,1,15,,,0
78,240,3,40,1484,1484,0,1486.63,1498,11.36999999999989,1,3,3,1,1,,0,0,1,15,,,0
71,241,3,27,1484,1484,0,1486.63,1498,11.36999999999989,1,4:2,4:2,2,2,,0,0,1,15,,,0
15,242,3,28,1498,1498,0,1500.63,1512,11.36999999999989,1,2,2,1,1,,0,0,1,16,,,0
16,243,3,20,1498,1498,0,1500.63,1512,11.36999999999989,1,1,1,1,1,,0,0,1,16,,,0
35,244,3,7,1498,1498,0,1500.63,1512,11.36999999999989,1,3:4,3:4,2,2,,0,0,1,16,,,0
76,245,3,7,1512,1512,0,1514.63,1526,11.36999999999989,1,4:3,4:3,2,2,,0,0,1,17,,,0
90,246,3,22,1512,1512,0,1514.63,1526,11.36999999999989,1,2:1,2:1,2,2,,0,0,1,17,,,0
9,247,3,24,1526,1526,0,1528.63,1540,11.36999999999989,1,2:1,2:1,2,2,,0,0,1,18,,,0
27,248,3,9,1526,1526,0,1528.63,1540,11.36999999999989,1,4:3,4:3,2,2,,0,0,1,18,,,0
