id,x,y,z,deadline,sf,gateways,windowlength,slotlength,slotnumber
661,2894,2578,0,904,12,1,981,14,892
663,3220,751,0,945,12,1,981,14,936
664,22722,127,0,225,12,2,981,14,225
666,7660,585,0,922,12,1,981,14,914
667,15984,2367,0,572,12,2,981,14,547
668,16159,10975,0,739,12,2,981,14,759
670,8352,2058,0,401,12,1,981,14,414
671,20392,5276,0,337,12,2,981,14,340
672,22487,9549,0,345,12,2,981,14,345
673,17864,5414,0,119,12,2,981,14,122
674,1980,10620,0,272,12,1,981,14,274
675,2975,5547,0,611,12,1,981,14,613
676,5668,2233,0,182,12,1,981,14,180
677,21850,2405,0,231,12,2,981,14,232
678,2246,6557,0,348,12,1,981,14,352
679,16967,2626,0,321,12,2,981,14,335
681,16111,864,0,680,12,2,981,14,701
683,1184,2923,0,828,12,1,981,14,821
684,16015,9805,0,925,12,2,981,14,936
685,18919,7198,0,858,12,2,981,14,865
687,18562,8600,0,208,12,2,981,14,208
689,17946,4309,0,742,12,2,981,14,760
691,7193,5817,0,446,12,1,981,14,460
692,1056,11427,0,555,12,1,981,14,559
693,23563,11796,0,871,12,2,981,14,871
694,6765,6149,0,349,12,1,981,14,356
695,19904,1958,0,688,12,2,981,14,705
696,2919,3774,0,203,12,1,981,14,194
698,20544,9136,0,655,12,2,981,14,673
699,21148,762,0,770,12,2,981,14,787
700,6107,11038,0,953,12,1,981,14,941
701,21430,1520,0,621,12,2,981,14,621
702,22258,2870,0,130,12,2,981,14,134
704,14729,1736,0,283,12,2,981,14,275
706,5478,9303,0,310,12,1,981,14,307
707,1124,9444,0,927,12,1,981,14,918
708,21881,7344,0,470,12,2,981,14,459
709,2382,6469,0,953,12,1,981,14,942
710,8233,7769,0,434,12,1,981,14,444
711,2404,274,0,219,12,1,981,14,218
712,21446,3379,0,952,12,2,981,14,959
713,21724,9028,0,926,12,2,981,14,938
714,1294,10226,0,714,12,1,981,14,703
715,21968,9684,0,100,12,2,981,14,99
716,5332,11454,0,729,12,1,981,14,721
717,8131,4252,0,477,12,1,981,14,489
719,4921,5341,0,212,12,1,981,14,209
722,15533,2345,0,365,12,2,981,14,360
723,1473,497,0,190,12,1,981,14,185
726,22011,2716,0,652,12,2,981,14,665
729,17451,7465,0,841,12,2,981,14,855
730,16819,12094,0,606,12,2,981,14,601
731,7786,9628,0,332,12,1,981,14,339
732,9194,11778,0,265,12,1,981,14,266
733,16471,2662,0,464,12,2,981,14,451
734,1371,8197,0,418,12,1,981,14,429
736,7389,11467,0,627,12,1,981,14,633
737,22024,7092,0,117,12,2,981,14,120
738,4245,4465,0,852,12,1,981,14,845
740,5684,1079,0,58,12,1,981,14,71
741,5553,7815,0,566,12,1,981,14,571
742,22555,8090,0,546,12,2,981,14,523
743,23161,5340,0,787,12,2,981,14,801
744,18479,9072,0,890,12,2,981,14,899
745,18829,5033,0,807,12,2,981,14,819
746,5401,4446,0,817,12,1,981,14,810
747,19362,10357,0,724,12,2,981,14,746
749,5891,9196,0,162,12,1,981,14,161
750,21409,11961,0,581,12,2,981,14,559
751,16621,4907,0,399,12,2,981,14,395
752,1253,10689,0,797,12,1,981,14,793
753,7040,11442,0,96,12,1,981,14,106
754,7303,6728,0,518,12,1,981,14,527
756,15799,641,0,256,12,2,981,14,257
757,19385,7730,0,700,12,2,981,14,721
758,4951,7528,0,518,12,1,981,14,528
759,1048,7019,0,89,12,1,981,14,97
760,20843,4132,0,600,12,2,981,14,588
762,18822,9486,0,170,12,2,981,14,171
763,9037,12059,0,616,12,1,981,14,619
765,1393,2804,0,757,12,1,981,14,748
766,2184,10237,0,214,12,1,981,14,214
768,4521,4507,0,744,12,1,981,14,736
769,14748,9339,0,637,12,2,981,14,640
770,8072,5462,0,838,12,1,981,14,833
774,16906,9006,0,74,12,2,981,14,84
776,4472,5264,0,483,12,1,981,14,501
777,17518,10628,0,539,12,2,981,14,518
778,22292,7327,0,292,12,2,981,14,289
779,1593,6687,0,244,12,1,981,14,242
780,7656,3740,0,471,12,1,981,14,482
781,7024,5812,0,129,12,1,981,14,134
783,937,7054,0,103,12,1,981,14,114
784,3715,9748,0,666,12,1,981,14,662
785,3348,11843,0,245,12,1,981,14,245
786,8842,2280,0,714,12,1,981,14,704
787,21528,5825,0,15,12,2,981,14,8
788,20582,9532,0,667,12,2,981,14,687
789,787,2192,0,170,12,1,981,14,169
790,16136,8460,0,307,12,2,981,14,312
792,18550,5923,0,354,12,2,981,14,351
793,17050,9074,0,54,12,2,981,14,66
794,13268,241,0,484,12,2,981,14,471
795,14489,501,0,810,12,2,981,14,823
796,20396,1844,0,729,12,2,981,14,749
797,838,2797,0,359,12,1,981,14,367
799,16825,2413,0,291,12,2,981,14,287
800,4776,6004,0,246,12,1,981,14,246
801,1983,638,0,89,12,1,981,14,98
802,5759,10243,0,166,12,1,981,14,165
803,21726,4020,0,25,12,2,981,14,33
805,2197,4469,0,419,12,1,981,14,430
806,6902,6628,0,14,12,1,981,14,18
807,1632,6030,0,321,12,1,981,14,326
810,18499,10937,0,615,12,2,981,14,613
811,20986,3472,0,211,12,2,981,14,214
812,21443,8966,0,23,12,2,981,14,28
813,22680,5954,0,478,12,2,981,14,469
814,5402,10359,0,770,12,1,981,14,763
818,17949,2973,0,542,12,2,981,14,520
819,5807,6084,0,549,12,1,981,14,553
820,15433,3110,0,822,12,2,981,14,830
822,17613,539,0,901,12,2,981,14,914
823,15232,10540,0,349,12,2,981,14,348
826,19679,2346,0,441,12,2,981,14,426
827,15789,10528,0,974,12,2,981,14,979
828,4504,7307,0,827,12,1,981,14,818
829,20559,6197,0,533,12,2,981,14,513
830,7510,1717,0,661,12,1,981,14,657
832,15538,11802,0,401,12,2,981,14,399
833,22652,6237,0,829,12,2,981,14,838
834,5496,5731,0,589,12,1,981,14,594
835,23278,4985,0,678,12,2,981,14,697
836,18687,7595,0,387,12,2,981,14,375
838,9718,228,0,471,12,1,981,14,483
839,16392,2437,0,125,12,2,981,14,127
840,21703,8060,0,303,12,2,981,14,307
841,3082,2779,0,706,12,1,981,14,696
843,5312,4297,0,258,12,1,981,14,258
844,899,1274,0,71,12,1,981,14,79
845,16444,4641,0,162,12,2,981,14,160
846,9940,11829,0,365,12,1,981,14,372
849,17552,10278,0,524,12,2,981,14,501
850,17181,5721,0,884,12,2,981,14,892
851,16699,1943,0,601,12,2,981,14,589
853,4791,10691,0,33,12,1,981,14,40
854,5432,10825,0,210,12,1,981,14,208
855,9808,260,0,881,12,1,981,14,875
856,17353,6707,0,876,12,2,981,14,875
857,19331,1552,0,958,12,2,981,14,968
859,444,7532,0,640,12,1,981,14,644
860,18432,9610,0,310,12,2,981,14,318
861,7434,2704,0,50,12,1,981,14,59
862,19266,9645,0,639,12,2,981,14,647
863,8834,10446,0,980,12,1,981,14,969
864,22756,3939,0,227,12,2,981,14,226
866,16134,7264,0,188,12,2,981,14,185
867,8307,11003,0,731,12,1,981,14,723
868,4486,4699,0,747,12,1,981,14,740
869,18136,5760,0,614,12,2,981,14,610
870,15293,9806,0,381,12,2,981,14,371
871,20203,9623,0,646,12,2,981,14,657
873,339,4917,0,157,12,1,981,14,156
874,8281,7204,0,597,12,1,981,14,602
875,4204,5899,0,386,12,1,981,14,399
876,23165,8436,0,614,12,2,981,14,611
877,6979,3773,0,550,12,1,981,14,554
878,6717,2612,0,356,12,1,981,14,364
880,15409,8547,0,604,12,2,981,14,592
881,16258,10582,0,489,12,2,981,14,475
882,23387,1263,0,703,12,2,981,14,724
883,6205,9697,0,417,12,1,981,14,426
884,7595,11813,0,941,12,1,981,14,932
885,2649,4258,0,646,12,1,981,14,647
887,15980,10676,0,937,12,2,981,14,947
888,380,8768,0,530,12,1,981,14,539
890,4144,8117,0,71,12,1,981,14,80
891,6209,11009,0,900,12,1,981,14,887
892,3776,6218,0,840,12,1,981,14,836
893,2862,7690,0,957,12,1,981,14,947
895,17715,6309,0,227,12,2,981,14,227
896,15270,6516,0,461,12,2,981,14,450
897,4842,7123,0,529,12,1,981,14,538
898,14946,9563,0,217,12,2,981,14,219
899,8837,1222,0,850,12,1,981,14,843
901,4640,10663,0,897,12,1,981,14,880
902,22725,4899,0,204,12,2,981,14,201
903,7298,10686,0,319,12,1,981,14,322
904,23562,3262,0,78,12,2,981,14,89
905,17272,7132,0,599,12,2,981,14,583
906,15109,651,0,696,12,2,981,14,719
907,17821,4784,0,874,12,2,981,14,874
908,9297,1274,0,791,12,1,981,14,787
909,3379,2954,0,270,12,1,981,14,271
910,2683,5021,0,979,12,1,981,14,968
911,22774,5337,0,694,12,2,981,14,718
912,3731,859,0,942,12,1,981,14,934
913,2507,11826,0,323,12,1,981,14,328
915,20235,2534,0,615,12,2,981,14,614
916,17826,1454,0,389,12,2,981,14,382
917,4075,11145,0,545,12,1,981,14,547
918,3064,7942,0,274,12,1,981,14,278
919,17215,2966,0,674,12,2,981,14,696
920,20637,10558,0,792,12,2,981,14,811
921,6673,6125,0,956,12,1,981,14,945
922,4353,7588,0,381,12,1,981,14,395
923,21512,1743,0,921,12,2,981,14,929
924,20890,2276,0,672,12,2,981,14,689
925,6187,1438,0,685,12,1,981,14,682
926,15926,2417,0,358,12,2,981,14,353
927,19367,12044,0,114,12,2,981,14,115
929,22047,10628,0,296,12,2,981,14,296
930,2723,11297,0,782,12,1,981,14,778
931,4296,7875,0,213,12,1,981,14,212
933,2949,9221,0,166,12,1,981,14,166
934,6250,11395,0,208,12,1,981,14,203
935,1561,7740,0,391,12,1,981,14,401
936,15528,8283,0,744,12,2,981,14,766
937,18510,207,0,635,12,2,981,14,638
939,2401,5252,0,258,12,1,981,14,259
943,22902,11677,0,388,12,2,981,14,378
944,15348,998,0,247,12,2,981,14,251
945,16483,4572,0,313,12,2,981,14,326
946,3147,6496,0,149,12,1,981,14,148
948,7082,5146,0,523,12,1,981,14,532
949,745,8867,0,193,12,1,981,14,188
950,45,11962,0,37,12,1,981,14,46
951,16301,10797,0,434,12,2,981,14,419
952,4648,10275,0,179,12,1,981,14,176
954,1478,7800,0,537,12,1,981,14,544
955,3104,6613,0,582,12,1,981,14,586
956,1794,2514,0,318,12,1,981,14,321
957,21783,9375,0,252,12,2,981,14,254
958,5095,800,0,45,12,1,981,14,55
959,3074,4810,0,637,12,1,981,14,641
961,400,5718,0,331,12,1,981,14,338
962,22909,4297,0,965,12,2,981,14,972
964,427,6194,0,766,12,1,981,14,759
965,4679,7878,0,31,12,1,981,14,39
966,7613,1557,0,525,12,1,981,14,535
967,3587,7709,0,464,12,1,981,14,475
968,18729,3752,0,663,12,2,981,14,682
970,20622,3582,0,618,12,2,981,14,616
971,22668,1892,0,243,12,2,981,14,248
972,18394,5072,0,873,12,2,981,14,873
973,16726,1230,0,166,12,2,981,14,169
974,17340,11846,0,713,12,2,981,14,741
976,6547,2510,0,728,12,1,981,14,719
977,14165,476,0,943,12,2,981,14,949
978,15452,3017,0,154,12,2,981,14,152
979,21969,3920,0,297,12,2,981,14,299
980,21652,10503,0,559,12,2,981,14,534
981,20389,9988,0,141,12,2,981,14,142
982,8671,11466,0,547,12,1,981,14,550
983,6691,2779,0,580,12,1,981,14,582
984,17586,9392,0,436,12,2,981,14,421
985,4146,3446,0,772,12,1,981,14,765
986,13146,45,0,412,12,2,981,14,404
988,15505,8844,0,853,12,2,981,14,861
989,15350,1668,0,900,12,2,981,14,911
991,15994,5552,0,594,12,2,981,14,574
992,22279,5218,0,319,12,2,981,14,333
993,5259,10014,0,828,12,1,981,14,822
995,1560,3140,0,830,12,1,981,14,823
998,1282,9528,0,772,12,1,981,14,766
999,14939,11997,0,397,12,2,981,14,394
1001,15297,6185,0,753,12,2,981,14,774
1002,3120,1840,0,616,12,1,981,14,620
1003,20680,8803,0,575,12,2,981,14,553
1004,19047,3591,0,423,12,2,981,14,410
1006,20490,7211,0,811,12,2,981,14,824
1007,5666,11999,0,827,12,1,981,14,819
1008,21145,6504,0,5,12,2,981,14,2
1009,7069,10751,0,970,12,1,981,14,962
1010,19215,1876,0,436,12,2,981,14,423
1011,6188,12041,0,61,12,1,981,14,72
1012,20580,5054,0,224,12,2,981,14,224
1013,6148,3404,0,196,12,1,981,14,191
1014,6926,2230,0,662,12,1,981,14,658
1015,6798,5094,0,784,12,1,981,14,779
1016,14722,1693,0,925,12,2,981,14,937
1017,16516,1355,0,203,12,2,981,14,199
1018,19479,6219,0,451,12,2,981,14,437
1019,265,6385,0,716,12,1,981,14,707
1022,22665,5817,0,44,12,2,981,14,48
1023,3513,1860,0,298,12,1,981,14,296
1024,3214,4711,0,938,12,1,981,14,929
1025,7265,2093,0,731,12,1,981,14,724
1026,15371,9547,0,557,12,2,981,14,531
1028,16811,6280,0,787,12,2,981,14,803
1029,7114,11142,0,272,12,1,981,14,275
1030,21067,8850,0,136,12,2,981,14,139
1031,18025,3366,0,586,12,2,981,14,565
1032,15229,7836,0,547,12,2,981,14,526
1033,18232,3700,0,364,12,2,981,14,359
1034,22850,3485,0,347,12,2,981,14,346
1035,4035,1653,0,467,12,1,981,14,476
1036,248,2689,0,753,12,1,981,14,746
1037,18727,1113,0,651,12,2,981,14,662
1038,7245,5553,0,601,12,1,981,14,603
1039,18419,7112,0,894,12,2,981,14,900
1040,15988,4855,0,126,12,2,981,14,128
1041,4804,6820,0,244,12,1,981,14,243
1042,6742,9006,0,372,12,1,981,14,382
1044,2247,10877,0,516,12,1,981,14,526
1045,14114,10760,0,402,12,2,981,14,400
1047,17024,10845,0,567,12,2,981,14,542
1048,19077,7914,0,951,12,2,981,14,955
1049,1549,5943,0,113,12,1,981,14,120
1050,6008,11427,0,803,12,1,981,14,800
1051,21278,4638,0,342,12,2,981,14,343
1053,16379,10119,0,572,12,2,981,14,549
1054,14393,456,0,861,12,2,981,14,869
1055,22866,7510,0,292,12,2,981,14,291
1056,5052,2852,0,141,12,1,981,14,139
1059,2316,7906,0,958,12,1,981,14,949
1062,7246,5004,0,862,12,1,981,14,855
1063,18414,2951,0,104,12,2,981,14,101
1064,21150,10545,0,541,12,2,981,14,519
1065,18183,5107,0,90,12,2,981,14,94
1067,17122,3605,0,52,12,2,981,14,64
1069,20714,10257,0,188,12,2,981,14,187
1070,19459,2712,0,831,12,2,981,14,839
1072,22305,9826,0,688,12,2,981,14,707
1073,2605,9003,0,380,12,1,981,14,392
1074,5568,731,0,675,12,1,981,14,672
1075,3892,2618,0,274,12,1,981,14,279
1076,19528,2140,0,204,12,2,981,14,203
1077,21132,179,0,170,12,2,981,14,172
1078,20900,8153,0,455,12,2,981,14,441
1079,13819,407,0,952,12,2,981,14,961
1081,16740,10244,0,801,12,2,981,14,814
1082,7156,10582,0,337,12,1,981,14,344
1085,21362,5996,0,460,12,2,981,14,449
1086,4025,6181,0,557,12,1,981,14,561
1088,9310,748,0,897,12,1,981,14,881
1089,13648,11527,0,43,12,2,981,14,47
