deviceId,packetUid,task,deadline,theoreticalStartTime,deviceTxStartTime,delayInStartTime,deviceTxFinishTime,deadlineFinishTime,delayInDeadline,onTime,gatewaysReceived,gatewaysExpected,gatewaysReceivedQty,gatewaysExpectedQty,gatewaysLost,gatewaysLostQty,otherLostLoRaPackets,receivedByNS,slot,inteferingPackets,inteferingNodes,collisionType
1483,43,1,21,378,378,0,380.63,392,11.370000000000005,1,1,1,1,1,,0,0,1,28,,,0
260,44,1,22,392,392,0,394.63,406,11.370000000000005,1,1,1,1,1,,0,0,1,29,,,0
362,45,1,24,392,392,0,394.63,406,11.370000000000005,1,2,2,1,1,,0,0,1,29,,,0
1459,46,1,25,406,406,0,408.63,420,11.370000000000005,1,1,1,1,1,,0,0,1,30,,,0
1528,47,1,24,406,406,0,408.63,420,11.370000000000005,1,2,2,1,1,,0,0,1,30,,,0
614,48,1,26,420,420,0,422.63,434,11.370000000000005,1,1,1,1,1,,0,0,1,31,,,0
1579,49,1,24,420,420,0,422.63,434,11.370000000000005,1,2,2,1,1,,0,0,1,31,,,0
237,50,1,25,434,434,0,436.63,448,11.370000000000005,1,2,2,1,1,,0,0,1,32,,,0
1207,51,1,26,434,434,0,436.63,448,11.370000000000005,1,1,1,1,1,,0,0,1,32,,,0
803,52,1,25,448,448,0,450.63,462,11.370000000000005,1,2,2,1,1,,0,0,1,33,,,0
1359,53,1,27,448,448,0,450.63,462,11.370000000000005,1,1,1,1,1,,0,0,1,33,,,0
648,54,1,27,462,462,0,464.63,476,11.370000000000005,1,1:2,1:2,2,2,,0,0,1,34,,,0
771,55,1,27,476,476,0,478.63,490,11.370000000000005,1,1:2,1:2,2,2,,0,0,1,35,,,0
1084,56,1,29,490,490,0,492.63,504,11.370000000000005,1,1:2,1:2,2,2,,0,0,1,36,,,0
571,57,1,30,504,504,0,506.63,518,11.370000000000005,1,2:1,2:1,2,2,,0,0,1,37,,,0
996,58,1,30,518,518,0,520.63,532,11.370000000000005,1,1:2,1:2,2,2,,0,0,1,38,,,0
453,59,1,28,532,532,0,534.63,546,11.370000000000005,1,2,2,1,1,,0,0,1,39,,,0
965,60,1,31,532,532,0,534.63,546,11.370000000000005,1,1,1,1,1,,0,0,1,39,,,0
262,61,1,30,546,546,0,548.63,560,11.370000000000005,1,2,2,1,1,,0,0,1,40,,,0
853,62,1,33,546,546,0,548.63,560,11.370000000000005,1,1,1,1,1,,0,0,1,40,,,0
1122,63,1,32,560,560,0,562.63,574,11.370000000000005,1,2,2,1,1,,0,0,1,41,,,0
1155,64,1,35,560,560,0,562.63,574,11.370000000000005,1,1,1,1,1,,0,0,1,41,,,0
1373,65,1,35,574,574,0,576.63,588,11.370000000000005,1,1,1,1,1,,0,0,1,42,,,0
1518,66,1,33,574,574,0,576.63,588,11.370000000000005,1,2,2,1,1,,0,0,1,42,,,0
267,67,1,35,588,588,0,590.63,602,11.370000000000005,1,2:1,2:1,2,2,,0,0,1,43,,,0
393,68,1,35,602,602,0,604.63,616,11.370000000000005,1,1:2,1:2,2,2,,0,0,1,44,,,0
1052,69,1,35,616,616,0,618.63,630,11.370000000000005,1,1:2,1:2,2,2,,0,0,1,45,,,0
80,70,1,40,630,630,0,632.63,644,11.370000000000005,1,2,2,1,1,,0,0,1,46,,,0
950,71,1,37,630,630,0,632.63,644,11.370000000000005,1,1,1,1,1,,0,0,1,46,,,0
221,72,1,39,644,644,0,646.63,658,11.370000000000005,1,1,1,1,1,,0,0,1,47,,,0
1089,73,1,43,644,644,0,646.63,658,11.370000000000005,1,2,2,1,1,,0,0,1,47,,,0
1022,74,1,44,658,658,0,660.63,672,11.370000000000005,1,2,2,1,1,,0,0,1,48,,,0
1382,75,1,39,658,658,0,660.63,672,11.370000000000005,1,1,1,1,1,,0,0,1,48,,,0
266,76,1,47,672,672,0,674.63,686,11.370000000000005,1,2,2,1,1,,0,0,1,49,,,0
414,77,1,40,672,672,0,674.63,686,11.370000000000005,1,1,1,1,1,,0,0,1,49,,,0
60,78,1,43,686,686,0,688.63,700,11.370000000000005,1,2:1,2:1,2,2,,0,0,1,50,,,0
642,79,1,44,700,700,0,702.63,714,11.370000000000005,1,2:1,2:1,2,2,,0,0,1,51,,,0
1218,80,1,44,714,714,0,716.63,728,11.370000000000005,1,1:2,1:2,2,2,,0,0,1,52,,,0
1437,81,1,44,728,728,0,730.63,742,11.370000000000005,1,1:2,1:2,2,2,,0,0,1,53,,,0
65,82,1,48,742,742,0,744.63,756,11.370000000000005,1,2,2,1,1,,0,0,1,54,,,0
522,83,1,45,742,742,0,744.63,756,11.370000000000005,1,1,1,1,1,,0,0,1,54,,,0
958,84,1,45,756,756,0,758.63,770,11.370000000000005,1,1,1,1,1,,0,0,1,55,,,0
1353,85,1,48,756,756,0,758.63,770,11.370000000000005,1,2,2,1,1,,0,0,1,55,,,0
417,86,1,50,770,770,0,772.63,784,11.370000000000005,1,2,2,1,1,,0,0,1,56,,,0
1340,87,1,45,770,770,0,772.63,784,11.370000000000005,1,1,1,1,1,,0,0,1,56,,,0
103,88,1,45,784,784,0,786.63,798,11.370000000000005,1,2:1,2:1,2,2,,0,0,1,57,,,0
112,89,1,49,798,798,0,800.63,812,11.370000000000005,1,1:2,1:2,2,2,,0,0,1,58,,,0
861,90,1,50,812,812,0,814.63,826,11.370000000000005,1,1,1,1,1,,0,0,1,59,,,0
1244,91,1,50,812,812,0,814.63,826,11.370000000000005,1,2,2,1,1,,0,0,1,59,,,0
35,92,1,51,826,826,0,828.63,840,11.370000000000005,1,1:2,1:2,2,2,,0,0,1,60,,,0
831,93,1,51,840,840,0,842.63,854,11.370000000000005,1,2:1,2:1,2,2,,0,0,1,61,,,0
705,94,1,52,854,854,0,856.63,868,11.370000000000005,1,2:1,2:1,2,2,,0,0,1,62,,,0
798,95,1,52,868,868,0,870.63,882,11.370000000000005,1,1:2,1:2,2,2,,0,0,1,63,,,0
257,96,1,54,882,882,0,884.63,896,11.370000000000005,1,1,1,1,1,,0,0,1,64,,,0
1067,97,1,52,882,882,0,884.63,896,11.370000000000005,1,2,2,1,1,,0,0,1,64,,,0
1092,98,1,53,896,896,0,898.63,910,11.370000000000005,1,2,2,1,1,,0,0,1,65,,,0
1298,99,1,54,896,896,0,898.63,910,11.370000000000005,1,1,1,1,1,,0,0,1,65,,,0
793,100,1,54,910,910,0,912.63,924,11.370000000000005,1,2,2,1,1,,0,0,1,66,,,0
1553,101,1,54,910,910,0,912.63,924,11.370000000000005,1,1,1,1,1,,0,0,1,66,,,0
401,102,1,55,924,924,0,926.63,938,11.370000000000005,1,1,1,1,1,,0,0,1,67,,,0
1435,103,1,60,924,924,0,926.63,938,11.370000000000005,1,2,2,1,1,,0,0,1,67,,,0
61,104,1,56,938,938,0,940.63,952,11.370000000000005,1,2:1,2:1,2,2,,0,0,1,68,,,0
477,105,1,57,952,952,0,954.63,966,11.370000000000005,1,2:1,2:1,2,2,,0,0,1,69,,,0
524,106,1,57,966,966,0,968.63,980,11.370000000000005,1,2:1,2:1,2,2,,0,0,1,70,,,0
740,107,1,58,980,980,0,982.63,994,11.370000000000005,1,1,1,1,1,,0,0,1,71,,,0
1563,108,1,60,980,980,0,982.63,994,11.370000000000005,1,2,2,1,1,,0,0,1,71,,,0
1011,109,1,61,994,994,0,996.63,1008,11.370000000000005,1,1,1,1,1,,0,0,1,72,,,0
1513,110,1,61,994,994,0,996.63,1008,11.370000000000005,1,2,2,1,1,,0,0,1,72,,,0
808,111,1,63,1008,1008,0,1010.63,1022,11.370000000000005,1,1:2,1:2,2,2,,0,0,1,73,,,0
511,112,1,64,1022,1022,0,1024.63,1036,11.36999999999989,1,2:1,2:1,2,2,,0,0,1,74,,,0
18,113,1,66,1036,1036,0,1038.63,1050,11.36999999999989,1,1:2,1:2,2,2,,0,0,1,75,,,0
602,114,1,66,1050,1050,0,1052.63,1064,11.36999999999989,1,2,2,1,1,,0,0,1,76,,,0
660,115,1,67,1050,1050,0,1052.63,1064,11.36999999999989,1,1,1,1,1,,0,0,1,76,,,0
615,116,1,68,1064,1064,0,1066.63,1078,11.36999999999989,1,1,1,1,1,,0,0,1,77,,,0
631,117,1,68,1064,1064,0,1066.63,1078,11.36999999999989,1,2,2,1,1,,0,0,1,77,,,0
235,118,1,69,1078,1078,0,1080.63,1092,11.36999999999989,1,2,2,1,1,,0,0,1,78,,,0
1289,119,1,68,1078,1078,0,1080.63,1092,11.36999999999989,1,1,1,1,1,,0,0,1,78,,,0
568,120,1,72,1092,1092,0,1094.63,1106,11.36999999999989,1,2,2,1,1,,0,0,1,79,,,0
844,121,1,71,1092,1092,0,1094.63,1106,11.36999999999989,1,1,1,1,1,,0,0,1,79,,,0
344,122,1,73,1106,1106,0,1108.63,1120,11.36999999999989,1,2,2,1,1,,0,0,1,80,,,0
890,123,1,71,1106,1106,0,1108.63,1120,11.36999999999989,1,1,1,1,1,,0,0,1,80,,,0
815,124,1,74,1120,1120,0,1122.63,1134,11.36999999999989,1,2:1,2:1,2,2,,0,0,1,81,,,0
514,125,1,73,1134,1134,0,1136.63,1148,11.36999999999989,1,2,2,1,1,,0,0,1,82,,,0
1494,126,1,75,1134,1134,0,1136.63,1148,11.36999999999989,1,1,1,1,1,,0,0,1,82,,,0
1507,127,1,75,1148,1148,0,1150.63,1162,11.36999999999989,1,1:2,1:2,2,2,,0,0,1,83,,,0
312,128,1,77,1162,1162,0,1164.63,1176,11.36999999999989,1,1,1,1,1,,0,0,1,84,,,0
774,129,1,74,1162,1162,0,1164.63,1176,11.36999999999989,1,2,2,1,1,,0,0,1,84,,,0
494,130,1,77,1176,1176,0,1178.63,1190,11.36999999999989,1,2:1,2:1,2,2,,0,0,1,85,,,0
583,131,1,77,1190,1190,0,1192.63,1204,11.36999999999989,1,1:2,1:2,2,2,,0,0,1,86,,,0
963,132,1,77,1204,1204,0,1206.63,1218,11.36999999999989,1,1:2,1:2,2,2,,0,0,1,87,,,0
261,133,1,79,1218,1218,0,1220.63,1232,11.36999999999989,1,1,1,1,1,,0,0,1,88,,,0
1516,134,1,74,1218,1218,0,1220.63,1232,11.36999999999989,1,2,2,1,1,,0,0,1,88,,,0
904,135,1,78,1232,1232,0,1234.63,1246,11.36999999999989,1,2,2,1,1,,0,0,1,89,,,0
1452,136,1,80,1232,1232,0,1234.63,1246,11.36999999999989,1,1,1,1,1,,0,0,1,89,,,0
96,137,1,81,1246,1246,0,1248.63,1260,11.36999999999989,1,2,2,1,1,,0,0,1,90,,,0
310,138,1,81,1246,1246,0,1248.63,1260,11.36999999999989,1,1,1,1,1,,0,0,1,90,,,0
19,139,1,83,1260,1260,0,1262.63,1274,11.36999999999989,1,2,2,1,1,,0,0,1,91,,,0
1162,140,1,81,1260,1260,0,1262.63,1274,11.36999999999989,1,1,1,1,1,,0,0,1,91,,,0
483,141,1,82,1274,1274,0,1276.63,1288,11.36999999999989,1,1,1,1,1,,0,0,1,92,,,0
1423,142,1,83,1274,1274,0,1276.63,1288,11.36999999999989,1,2,2,1,1,,0,0,1,92,,,0
1254,143,1,85,1288,1288,0,1290.63,1302,11.36999999999989,1,1,1,1,1,,0,0,1,93,,,0
1280,144,1,88,1288,1288,0,1290.63,1302,11.36999999999989,1,2,2,1,1,,0,0,1,93,,,0
570,145,1,86,1302,1302,0,1304.63,1316,11.36999999999989,1,1,1,1,1,,0,0,1,94,,,0
1065,146,1,90,1302,1302,0,1304.63,1316,11.36999999999989,1,2,2,1,1,,0,0,1,94,,,0
1385,147,1,86,1316,1316,0,1318.63,1330,11.36999999999989,1,2:1,2:1,2,2,,0,0,1,95,,,0
206,148,1,94,1330,1330,0,1332.63,1344,11.36999999999989,1,2,2,1,1,,0,0,1,96,,,0
405,149,1,87,1330,1330,0,1332.63,1344,11.36999999999989,1,1,1,1,1,,0,0,1,96,,,0
45,150,1,97,1344,1344,0,1346.63,1358,11.36999999999989,1,2,2,1,1,,0,0,1,97,,,0
759,151,1,89,1344,1344,0,1346.63,1358,11.36999999999989,1,1,1,1,1,,0,0,1,97,,,0
801,152,1,89,1358,1358,0,1360.63,1372,11.36999999999989,1,1,1,1,1,,0,0,1,98,,,0
1186,153,1,98,1358,1358,0,1360.63,1372,11.36999999999989,1,2,2,1,1,,0,0,1,98,,,0
715,154,1,100,1372,1372,0,1374.63,1386,11.36999999999989,1,2,2,1,1,,0,0,1,99,,,0
1480,155,1,89,1372,1372,0,1374.63,1386,11.36999999999989,1,1,1,1,1,,0,0,1,99,,,0
372,156,1,92,1386,1386,0,1388.63,1400,11.36999999999989,1,2:1,2:1,2,2,,0,0,1,100,,,0
1063,157,1,104,1400,1400,0,1402.63,1414,11.36999999999989,1,2,2,1,1,,0,0,1,101,,,0
1157,158,1,93,1400,1400,0,1402.63,1414,11.36999999999989,1,1,1,1,1,,0,0,1,101,,,0
1337,159,1,93,1414,1414,0,1416.63,1428,11.36999999999989,1,2:1,2:1,2,2,,0,0,1,102,,,0
358,160,1,94,1428,1428,0,1430.63,1442,11.36999999999989,1,1,1,1,1,,0,0,1,103,,,0
1246,161,1,107,1428,1428,0,1430.63,1442,11.36999999999989,1,2,2,1,1,,0,0,1,103,,,0
914,162,1,94,1442,1442,0,1444.63,1456,11.36999999999989,1,2:1,2:1,2,2,,0,0,1,104,,,0
8,163,1,95,1456,1456,0,1458.63,1470,11.36999999999989,1,1,1,1,1,,0,0,1,105,,,0
129,164,1,108,1456,1456,0,1458.63,1470,11.36999999999989,1,2,2,1,1,,0,0,1,105,,,0
178,165,1,108,1470,1470,0,1472.63,1484,11.36999999999989,1,2,2,1,1,,0,0,1,106,,,0
753,166,1,96,1470,1470,0,1472.63,1484,11.36999999999989,1,1,1,1,1,,0,0,1,106,,,0
106,167,1,96,1484,1484,0,1486.63,1498,11.36999999999989,1,2:1,2:1,2,2,,0,0,1,107,,,0
1317,168,1,98,1498,1498,0,1500.63,1512,11.36999999999989,1,1:2,1:2,2,2,,0,0,1,108,,,0
1600,169,1,99,1512,1512,0,1514.63,1526,11.36999999999989,1,2:1,2:1,2,2,,0,0,1,109,,,0
192,170,1,100,1526,1526,0,1528.63,1540,11.36999999999989,1,1:2,1:2,2,2,,0,0,1,110,,,0
231,171,1,100,1540,1540,0,1542.63,1554,11.36999999999989,1,2:1,2:1,2,2,,0,0,1,111,,,0
140,172,1,102,1554,1554,0,1556.63,1568,11.36999999999989,1,1,1,1,1,,0,0,1,112,,,0
334,173,1,108,1554,1554,0,1556.63,1568,11.36999999999989,1,2,2,1,1,,0,0,1,112,,,0
727,174,1,102,1568,1568,0,1570.63,1582,11.36999999999989,1,2:1,2:1,2,2,,0,0,1,113,,,0
783,175,1,103,1582,1582,0,1584.63,1596,11.36999999999989,1,1,1,1,1,,0,0,1,114,,,0
1106,176,1,108,1582,1582,0,1584.63,1596,11.36999999999989,1,2,2,1,1,,0,0,1,114,,,0
927,177,1,114,1596,1596,0,1598.63,1610,11.36999999999989,1,2,2,1,1,,0,0,1,115,,,0
1229,178,1,104,1596,1596,0,1598.63,1610,11.36999999999989,1,1,1,1,1,,0,0,1,115,,,0
1325,179,1,105,1610,1610,0,1612.63,1624,11.36999999999989,1,1:2,1:2,2,2,,0,0,1,116,,,0
137,180,1,116,1624,1624,0,1626.63,1638,11.36999999999989,1,2,2,1,1,,0,0,1,117,,,0
1225,181,1,106,1624,1624,0,1626.63,1638,11.36999999999989,1,1,1,1,1,,0,0,1,117,,,0
369,182,1,107,1638,1638,0,1640.63,1652,11.36999999999989,1,1:2,1:2,2,2,,0,0,1,118,,,0
338,183,1,112,1652,1652,0,1654.63,1666,11.36999999999989,1,2:1,2:1,2,2,,0,0,1,119,,,0
737,184,1,117,1666,1666,0,1668.63,1680,11.36999999999989,1,2,2,1,1,,0,0,1,120,,,0
1049,185,1,113,1666,1666,0,1668.63,1680,11.36999999999989,1,1,1,1,1,,0,0,1,120,,,0
1438,186,1,113,1680,1680,0,1682.63,1694,11.36999999999989,1,1:2,1:2,2,2,,0,0,1,121,,,0
673,187,1,119,1694,1694,0,1696.63,1708,11.36999999999989,1,2,2,1,1,,0,0,1,122,,,0
1163,188,1,115,1694,1694,0,1696.63,1708,11.36999999999989,1,1,1,1,1,,0,0,1,122,,,0
202,189,1,120,1708,1708,0,1710.63,1722,11.36999999999989,1,2,2,1,1,,0,0,1,123,,,0
1329,190,1,118,1708,1708,0,1710.63,1722,11.36999999999989,1,1,1,1,1,,0,0,1,123,,,0
587,191,1,122,1722,1722,0,1724.63,1736,11.36999999999989,1,2,2,1,1,,0,0,1,124,,,0
1445,192,1,118,1722,1722,0,1724.63,1736,11.36999999999989,1,1,1,1,1,,0,0,1,124,,,0
204,193,1,120,1736,1736,0,1738.63,1750,11.36999999999989,1,1,1,1,1,,0,0,1,125,,,0
1488,194,1,123,1736,1736,0,1738.63,1750,11.36999999999989,1,2,2,1,1,,0,0,1,125,,,0
134,195,1,121,1750,1750,0,1752.63,1764,11.36999999999989,1,1,1,1,1,,0,0,1,126,,,0
557,196,1,125,1750,1750,0,1752.63,1764,11.36999999999989,1,2,2,1,1,,0,0,1,126,,,0
624,197,1,121,1764,1764,0,1766.63,1778,11.36999999999989,1,1,1,1,1,,0,0,1,127,,,0
839,198,1,125,1764,1764,0,1766.63,1778,11.36999999999989,1,2,2,1,1,,0,0,1,127,,,0
1040,199,1,126,1778,1778,0,1780.63,1792,11.36999999999989,1,2,2,1,1,,0,0,1,128,,,0
1121,200,1,121,1778,1778,0,1780.63,1792,11.36999999999989,1,1,1,1,1,,0,0,1,128,,,0
151,201,1,121,1792,1792,0,1794.63,1806,11.36999999999989,1,2:1,2:1,2,2,,0,0,1,129,,,0
1506,202,1,126,1806,1806,0,1808.63,1820,11.36999999999989,1,2,2,1,1,,0,0,1,130,,,0
1586,203,1,123,1806,1806,0,1808.63,1820,11.36999999999989,1,1,1,1,1,,0,0,1,130,,,0
617,204,1,128,1820,1820,0,1822.63,1834,11.36999999999989,1,2,2,1,1,,0,0,1,131,,,0
1492,205,1,125,1820,1820,0,1822.63,1834,11.36999999999989,1,1,1,1,1,,0,0,1,131,,,0
85,206,1,126,1834,1834,0,1836.63,1848,11.36999999999989,1,2:1,2:1,2,2,,0,0,1,132,,,0
208,207,1,126,1848,1848,0,1850.63,1862,11.36999999999989,1,1:2,1:2,2,2,,0,0,1,133,,,0
702,208,1,130,1862,1862,0,1864.63,1876,11.36999999999989,1,2,2,1,1,,0,0,1,134,,,0
781,209,1,129,1862,1862,0,1864.63,1876,11.36999999999989,1,1,1,1,1,,0,0,1,134,,,0
236,210,1,132,1876,1876,0,1878.63,1890,11.36999999999989,1,2:1,2:1,2,2,,0,0,1,135,,,0
1094,211,1,132,1890,1890,0,1892.63,1904,11.36999999999989,1,1:2,1:2,2,2,,0,0,1,136,,,0
528,212,1,138,1904,1904,0,1906.63,1918,11.36999999999989,1,1,1,1,1,,0,0,1,137,,,0
639,213,1,131,1904,1904,0,1906.63,1918,11.36999999999989,1,2,2,1,1,,0,0,1,137,,,0
1493,214,1,139,1918,1918,0,1920.63,1932,11.36999999999989,1,1:2,1:2,2,2,,0,0,1,138,,,0
1030,215,1,136,1932,1932,0,1934.63,1946,11.36999999999989,1,2,2,1,1,,0,0,1,139,,,0
1056,216,1,141,1932,1932,0,1934.63,1946,11.36999999999989,1,1,1,1,1,,0,0,1,139,,,0
11,217,1,140,1946,1946,0,1948.63,1960,11.36999999999989,1,2,2,1,1,,0,0,1,140,,,0
189,218,1,143,1946,1946,0,1948.63,1960,11.36999999999989,1,1,1,1,1,,0,0,1,140,,,0
1160,219,1,143,1960,1960,0,1962.63,1974,11.36999999999989,1,1:2,1:2,2,2,,0,0,1,141,,,0
981,220,1,141,1974,1974,0,1976.63,1988,11.36999999999989,1,2,2,1,1,,0,0,1,142,,,0
1401,221,1,144,1974,1974,0,1976.63,1988,11.36999999999989,1,1,1,1,1,,0,0,1,142,,,0
188,222,1,144,1988,1988,0,1990.63,2002,11.36999999999989,1,1:2,1:2,2,2,,0,0,1,143,,,0
597,223,1,145,2002,2002,0,2004.63,2016,11.36999999999989,1,1:2,1:2,2,2,,0,0,1,144,,,0
1243,224,1,146,2016,2016,0,2018.63,2030,11.36999999999989,1,2:1,2:1,2,2,,0,0,1,145,,,0
533,225,1,149,2030,2030,0,2032.63,2044,11.36999999999989,1,1,1,1,1,,0,0,1,146,,,0
1148,226,1,142,2030,2030,0,2032.63,2044,11.36999999999989,1,2,2,1,1,,0,0,1,146,,,0
581,227,1,149,2044,2044,0,2046.63,2058,11.36999999999989,1,1,1,1,1,,0,0,1,147,,,0
1412,228,1,143,2044,2044,0,2046.63,2058,11.36999999999989,1,2,2,1,1,,0,0,1,147,,,0
480,229,1,151,2058,2058,0,2060.63,2072,11.36999999999989,1,2,2,1,1,,0,0,1,148,,,0
946,230,1,149,2058,2058,0,2060.63,2072,11.36999999999989,1,1,1,1,1,,0,0,1,148,,,0
241,231,1,151,2072,2072,0,2074.63,2086,11.36999999999989,1,1:2,1:2,2,2,,0,0,1,149,,,0
101,232,1,152,2086,2086,0,2088.63,2100,11.36999999999989,1,2,2,1,1,,0,0,1,150,,,0
157,233,1,153,2086,2086,0,2088.63,2100,11.36999999999989,1,1,1,1,1,,0,0,1,150,,,0
409,234,1,152,2100,2100,0,2102.63,2114,11.36999999999989,1,2,2,1,1,,0,0,1,151,,,0
1105,235,1,153,2100,2100,0,2102.63,2114,11.36999999999989,1,1,1,1,1,,0,0,1,151,,,0
978,236,1,154,2114,2114,0,2116.63,2128,11.36999999999989,1,2,2,1,1,,0,0,1,152,,,0
1375,237,1,153,2114,2114,0,2116.63,2128,11.36999999999989,1,1,1,1,1,,0,0,1,152,,,0
665,238,1,153,2128,2128,0,2130.63,2142,11.36999999999989,1,2:1,2:1,2,2,,0,0,1,153,,,0
1305,239,1,153,2142,2142,0,2144.63,2156,11.36999999999989,1,1:2,1:2,2,2,,0,0,1,154,,,0
499,240,1,157,2156,2156,0,2158.63,2170,11.36999999999989,1,1,1,1,1,,0,0,1,155,,,0
1588,241,1,154,2156,2156,0,2158.63,2170,11.36999999999989,1,2,2,1,1,,0,0,1,155,,,0
873,242,1,157,2170,2170,0,2172.63,2184,11.36999999999989,1,1,1,1,1,,0,0,1,156,,,0
1414,243,1,158,2170,2170,0,2172.63,2184,11.36999999999989,1,2,2,1,1,,0,0,1,156,,,0
739,244,1,157,2184,2184,0,2186.63,2198,11.36999999999989,1,1:2,1:2,2,2,,0,0,1,157,,,0
1524,245,1,159,2198,2198,0,2200.63,2212,11.36999999999989,1,2:1,2:1,2,2,,0,0,1,158,,,0
1569,246,1,159,2212,2212,0,2214.63,2226,11.36999999999989,1,2:1,2:1,2,2,,0,0,1,159,,,0
543,247,1,161,2226,2226,0,2228.63,2240,11.36999999999989,1,1,1,1,1,,0,0,1,160,,,0
845,248,1,162,2226,2226,0,2228.63,2240,11.36999999999989,1,2,2,1,1,,0,0,1,160,,,0
