deviceId,packetUid,task,deadline,theoreticalStartTime,deviceTxStartTime,delayInStartTime,deviceTxFinishTime,deadlineFinishTime,delayInDeadline,onTime,gatewaysReceived,gatewaysExpected,gatewaysReceivedQty,gatewaysExpectedQty,gatewaysLost,gatewaysLostQty,otherLostLoRaPackets,receivedByNS,slot,inteferingPackets,inteferingNodes,collisionType
308,0,1,4,0,0,0,2.62963,14,11.37037,1,2:4,2:4,2,2,,0,0,1,1,,,0
431,1,1,2,0,0,0,2.62963,14,11.37037,1,1:3,1:3,2,2,,0,0,1,1,,,0
1298,2,1,5,14,14,0,16.6296,28,11.3704,1,2,2,1,1,,0,0,1,2,,,0
1321,3,1,2,14,14,0,16.6296,28,11.3704,1,3:4:1,3:4:1,3,3,,0,0,1,2,,,0
917,4,1,3,28,28,0,30.6296,42,11.3704,1,1,1,1,1,,0,0,1,3,,,0
1100,5,1,11,28,28,0,30.6296,42,11.3704,1,3,3,1,1,,0,0,1,3,,,0
395,6,1,7,28,28,0,30.6296,42,11.3704,1,4:2,4:2,2,2,,0,0,1,3,,,0
309,7,1,4,42,42,0,44.6296,56,11.370399999999997,1,3:1,3:1,2,2,,0,0,1,4,,,0
1105,8,1,13,42,42,0,44.6296,56,11.370399999999997,1,4:2,4:2,2,2,,0,0,1,4,,,0
147,9,1,6,56,56,0,58.6296,70,11.370399999999997,1,1,1,1,1,,0,0,1,5,,,0
674,10,1,13,56,56,0,58.6296,70,11.370399999999997,1,3,3,1,1,,0,0,1,5,,,0
1225,11,1,14,56,56,0,58.6296,70,11.370399999999997,1,4:2,4:2,2,2,,0,0,1,5,,,0
864,12,1,17,70,70,0,72.6296,84,11.370400000000004,1,2,2,1,1,,0,0,1,6,,,0
1451,13,1,6,70,70,0,72.6296,84,11.370400000000004,1,1,1,1,1,,0,0,1,6,,,0
434,14,1,2,70,70,0,72.6296,84,11.370400000000004,1,3,3:4,1,2,4,1,0,1,6,12:13,864:1451,1
333,15,1,3,84,84,0,86.6296,98,11.370400000000004,1,4:3,4:3,2,2,,0,0,1,7,,,0
858,16,1,6,84,84,0,86.6296,98,11.370400000000004,1,1,1:2,1,2,2,1,0,1,7,15,333:333,1
1005,17,1,2,98,98,0,100.63,112,11.370000000000005,1,4,4,1,1,,0,0,1,8,,,0
1091,18,1,17,98,98,0,100.63,112,11.370000000000005,1,2,2,1,1,,0,0,1,8,,,0
1186,19,1,8,98,98,0,100.63,112,11.370000000000005,1,3:1,3:1,2,2,,0,0,1,8,,,0
871,20,1,10,112,112,0,114.63,126,11.370000000000005,1,4:1:3:2,4:1:3:2,4,4,,0,0,1,9,,,0
1073,21,1,20,126,126,0,128.63,140,11.370000000000005,1,3,3,1,1,,0,0,1,10,,,0
1158,22,1,12,126,126,0,128.63,140,11.370000000000005,1,1,1,1,1,,0,0,1,10,,,0
201,23,1,19,126,126,0,128.63,140,11.370000000000005,1,2:4,2:4,2,2,,0,0,1,10,,,0
454,24,1,12,140,140,0,142.63,154,11.370000000000005,1,1:3,1:3,2,2,,0,0,1,11,,,0
1061,25,1,21,140,140,0,142.63,154,11.370000000000005,1,2:4,2:4,2,2,,0,0,1,11,,,0
88,26,1,26,154,154,0,156.63,168,11.370000000000005,1,3,3,1,1,,0,0,1,12,,,0
221,27,1,13,154,154,0,156.63,168,11.370000000000005,1,1,1,1,1,,0,0,1,12,,,0
1303,28,1,26,154,154,0,156.63,168,11.370000000000005,1,2:4,2:4,2,2,,0,0,1,12,,,0
116,29,1,16,168,168,0,170.63,182,11.370000000000005,1,4,4,1,1,,0,0,1,13,,,0
1314,30,1,29,168,168,0,170.63,182,11.370000000000005,1,2,2,1,1,,0,0,1,13,,,0
963,31,1,13,168,168,0,170.63,182,11.370000000000005,1,1:3,1:3,2,2,,0,0,1,13,,,0
651,32,1,14,182,182,0,184.63,196,11.370000000000005,1,2:1,2:1,2,2,,0,0,1,14,,,0
888,33,1,3,182,182,0,184.63,196,11.370000000000005,1,4:3,4:3,2,2,,0,0,1,14,,,0
977,34,1,33,196,196,0,198.63,210,11.370000000000005,1,2:4,2:4,2,2,,0,0,1,15,,,0
1409,35,1,15,196,196,0,198.63,210,11.370000000000005,1,3:1,3:1,2,2,,0,0,1,15,,,0
279,36,1,17,210,210,0,212.63,224,11.370000000000005,1,4,4,1,1,,0,0,1,16,,,0
1408,37,1,35,210,210,0,212.63,224,11.370000000000005,1,2,2,1,1,,0,0,1,16,,,0
254,38,1,16,210,210,0,212.63,224,11.370000000000005,1,1:3,1:3,2,2,,0,0,1,16,,,0
537,39,1,40,224,224,0,226.63,238,11.370000000000005,1,2,2,1,1,,0,0,1,17,,,0
824,40,1,18,224,224,0,226.63,238,11.370000000000005,1,3:1:4,3:1:4,3,3,,0,0,1,17,,,0
1017,41,1,42,238,238,0,240.63,252,11.370000000000005,1,4:2,4:2,2,2,,0,0,1,18,,,0
1514,42,1,19,238,238,0,240.63,252,11.370000000000005,1,1:3,1:3,2,2,,0,0,1,18,,,0
255,43,1,20,252,252,0,254.63,266,11.370000000000005,1,1,1,1,1,,0,0,1,19,,,0
1103,44,1,28,252,252,0,254.63,266,11.370000000000005,1,3,3,1,1,,0,0,1,19,,,0
1374,45,1,42,252,252,0,254.63,266,11.370000000000005,1,4:2,4:2,2,2,,0,0,1,19,,,0
343,46,1,21,266,266,0,268.63,280,11.370000000000005,1,2:1,2:1,2,2,,0,0,1,20,,,0
778,47,1,29,266,266,0,268.63,280,11.370000000000005,1,4:3,4:3,2,2,,0,0,1,20,,,0
292,48,1,43,280,280,0,282.63,294,11.370000000000005,1,2:4,2:4,2,2,,0,0,1,21,,,0
1224,49,1,22,280,280,0,282.63,294,11.370000000000005,1,1:3,1:3,2,2,,0,0,1,21,,,0
91,50,1,45,294,294,0,296.63,308,11.370000000000005,1,2,2,1,1,,0,0,1,22,,,0
268,51,1,18,294,294,0,296.63,308,11.370000000000005,1,4,4,1,1,,0,0,1,22,,,0
630,52,1,31,294,294,0,296.63,308,11.370000000000005,1,3,3,1,1,,0,0,1,22,,,0
707,53,1,23,294,294,0,296.63,308,11.370000000000005,1,1,1,1,1,,0,0,1,22,,,0
473,54,1,19,308,308,0,310.63,322,11.370000000000005,1,4,4,1,1,,0,0,1,23,,,0
1226,55,1,47,308,308,0,310.63,322,11.370000000000005,1,2,2,1,1,,0,0,1,23,,,0
822,56,1,23,308,308,0,310.63,322,11.370000000000005,1,3:1,3:1,2,2,,0,0,1,23,,,0
1149,57,1,23,322,322,0,324.63,336,11.370000000000005,1,4:2:1:3,4:2:1:3,4,4,,0,0,1,24,,,0
396,58,1,50,336,336,0,338.63,350,11.370000000000005,1,2,2,1,1,,0,0,1,25,,,0
342,59,1,24,336,336,0,338.63,350,11.370000000000005,1,3:4:1,3:4:1,3,3,,0,0,1,25,,,0
723,60,1,50,350,350,0,352.63,364,11.370000000000005,1,2,2,1,1,,0,0,1,26,,,0
430,61,1,24,350,350,0,352.63,364,11.370000000000005,1,3,3:1:4,1,3,1:4,2,0,1,26,60:60,723:723,1
366,62,1,31,364,364,0,366.63,378,11.370000000000005,1,3:4,3:4,2,2,,0,0,1,27,,,0
1111,63,1,25,364,364,0,366.63,378,11.370000000000005,1,1:2,1:2,2,2,,0,0,1,27,,,0
64,64,1,26,378,378,0,380.63,392,11.370000000000005,1,3:1,3:1,2,2,,0,0,1,28,,,0
436,65,1,47,378,378,0,380.63,392,11.370000000000005,1,4:2,4:2,2,2,,0,0,1,28,,,0
26,66,1,24,392,392,0,394.63,406,11.370000000000005,1,4,4,1,1,,0,0,1,29,,,0
383,67,1,32,392,392,0,394.63,406,11.370000000000005,1,3,3,1,1,,0,0,1,29,,,0
1079,68,1,26,392,392,0,394.63,406,11.370000000000005,1,2:1,2:1,2,2,,0,0,1,29,,,0
51,69,1,66,406,406,0,408.63,420,11.370000000000005,1,2,2,1,1,,0,0,1,30,,,0
1442,70,1,27,406,406,0,408.63,420,11.370000000000005,1,3:4:1,3:4:1,3,3,,0,0,1,30,,,0
359,71,1,32,420,420,0,422.63,434,11.370000000000005,1,3,3:4,1,2,4,1,0,1,31,72,1456:1456,1
1456,72,1,27,420,420,0,422.63,434,11.370000000000005,1,1:2,1:2,2,2,,0,0,1,31,,,0
376,73,1,33,434,434,0,436.63,448,11.370000000000005,1,3,3,1,1,,0,0,1,32,,,0
1066,74,1,28,434,434,0,436.63,448,11.370000000000005,1,1,1,1,1,,0,0,1,32,,,0
905,75,1,49,434,434,0,436.63,448,11.370000000000005,1,2:4,2:4,2,2,,0,0,1,32,,,0
408,76,1,29,448,448,0,450.63,462,11.370000000000005,1,1,1,1,1,,0,0,1,33,,,0
1022,77,1,39,448,448,0,450.63,462,11.370000000000005,1,3,3,1,1,,0,0,1,33,,,0
948,78,1,54,448,448,0,450.63,462,11.370000000000005,1,4:2,4:2,2,2,,0,0,1,33,,,0
1150,79,1,41,462,462,0,464.63,476,11.370000000000005,1,3,3,1,1,,0,0,1,34,,,0
1530,80,1,29,462,462,0,464.63,476,11.370000000000005,1,1,1,1,1,,0,0,1,34,,,0
328,81,1,57,462,462,0,464.63,476,11.370000000000005,1,4:2,4:2,2,2,,0,0,1,34,,,0
1441,82,1,59,476,476,0,478.63,490,11.370000000000005,1,4:2,4:2,2,2,,0,0,1,35,,,0
1551,83,1,29,476,476,0,478.63,490,11.370000000000005,1,3:1,3:1,2,2,,0,0,1,35,,,0
80,84,1,30,490,490,0,492.63,504,11.370000000000005,1,1:3,1:3,2,2,,0,0,1,36,,,0
737,85,1,62,490,490,0,492.63,504,11.370000000000005,1,4:2,4:2,2,2,,0,0,1,36,,,0
910,86,1,31,504,504,0,506.63,518,11.370000000000005,1,1,1,1,1,,0,0,1,37,,,0
898,87,1,62,504,504,0,506.63,518,11.370000000000005,1,4:3,4:2:3,2,3,2,1,0,1,37,86,910,1
1117,88,1,42,518,518,0,520.63,532,11.370000000000005,1,3,3,1,1,,0,0,1,38,,,0
1515,89,1,31,518,518,0,520.63,532,11.370000000000005,1,1,1,1,1,,0,0,1,38,,,0
1287,90,1,65,518,518,0,520.63,532,11.370000000000005,1,4:2,4:2,2,2,,0,0,1,38,,,0
197,91,1,26,532,532,0,534.63,546,11.370000000000005,1,4,4,1,1,,0,0,1,39,,,0
1365,92,1,44,532,532,0,534.63,546,11.370000000000005,1,3,3,1,1,,0,0,1,39,,,0
1183,93,1,32,532,532,0,534.63,546,11.370000000000005,1,2:1,2:1,2,2,,0,0,1,39,,,0
