deviceId,packetUid,task,deadline,theoreticalStartTime,deviceTxStartTime,delayInStartTime,deviceTxFinishTime,deadlineFinishTime,delayInDeadline,onTime,gatewaysReceived,gatewaysExpected,gatewaysReceivedQty,gatewaysExpectedQty,gatewaysLost,gatewaysLostQty,otherLostLoRaPackets,receivedByNS,slot,inteferingPackets,inteferingNodes,collisionType
558,0,1,4,0,0,0,2.62963,14,11.37037,1,1:2,1:2,2,2,,0,0,1,1,,,0
181,1,1,6,14,14,0,16.6296,28,11.3704,1,1:2,1:2,2,2,,0,0,1,2,,,0
700,2,1,6,28,28,0,30.6296,42,11.3704,1,2:1,2:1,2,2,,0,0,1,3,,,0
513,3,1,2,42,42,0,44.6296,56,11.370399999999997,1,2,2,1,1,,0,0,1,4,,,0
781,4,1,7,42,42,0,44.6296,56,11.370399999999997,1,1,1,1,1,,0,0,1,4,,,0
627,5,1,2,56,56,0,58.6296,70,11.370399999999997,1,2,2,1,1,,0,0,1,5,,,0
693,6,1,8,56,56,0,58.6296,70,11.370399999999997,1,1,1,1,1,,0,0,1,5,,,0
747,7,1,8,70,70,0,72.6296,84,11.370400000000004,1,2:1,2:1,2,2,,0,0,1,6,,,0
231,8,1,9,84,84,0,86.6296,98,11.370400000000004,1,1,1,1,1,,0,0,1,7,,,0
520,9,1,5,84,84,0,86.6296,98,11.370400000000004,1,2,2,1,1,,0,0,1,7,,,0
163,10,1,8,98,98,0,100.63,112,11.370000000000005,1,2,2,1,1,,0,0,1,8,,,0
521,11,1,9,98,98,0,100.63,112,11.370000000000005,1,1,1,1,1,,0,0,1,8,,,0
161,12,1,9,112,112,0,114.63,126,11.370000000000005,1,1:2,1:2,2,2,,0,0,1,9,,,0
37,13,1,13,126,126,0,128.63,140,11.370000000000005,1,2,2,1,1,,0,0,1,10,,,0
91,14,1,10,126,126,0,128.63,140,11.370000000000005,1,1,1,1,1,,0,0,1,10,,,0
498,15,1,10,140,140,0,142.63,154,11.370000000000005,1,,1,0,1,1,1,0,0,11,16,751,1
751,16,1,16,140,140,0,142.63,154,11.370000000000005,1,2,2,1,1,,0,0,1,11,,,0
343,17,1,11,154,154,0,156.63,168,11.370000000000005,1,1,1,1,1,,0,0,1,12,,,0
469,18,1,17,154,154,0,156.63,168,11.370000000000005,1,2,2,1,1,,0,0,1,12,,,0
493,19,1,11,168,168,0,170.63,182,11.370000000000005,1,1:2,1:2,2,2,,0,0,1,13,,,0
340,20,1,12,182,182,0,184.63,196,11.370000000000005,1,2:1,2:1,2,2,,0,0,1,14,,,0
329,21,1,13,196,196,0,198.63,210,11.370000000000005,1,1:2,1:2,2,2,,0,0,1,15,,,0
320,22,1,14,210,210,0,212.63,224,11.370000000000005,1,2:1,2:1,2,2,,0,0,1,16,,,0
391,23,1,14,224,224,0,226.63,238,11.370000000000005,1,1:2,1:2,2,2,,0,0,1,17,,,0
147,24,1,15,238,238,0,240.63,252,11.370000000000005,1,1,1,1,1,,0,0,1,18,,,0
725,25,1,17,238,238,0,240.63,252,11.370000000000005,1,2,2,1,1,,0,0,1,18,,,0
637,26,1,16,252,252,0,254.63,266,11.370000000000005,1,2:1,2:1,2,2,,0,0,1,19,,,0
797,27,1,16,266,266,0,268.63,280,11.370000000000005,1,1:2,1:2,2,2,,0,0,1,20,,,0
263,28,1,19,280,280,0,282.63,294,11.370000000000005,1,1,1,1,1,,0,0,1,21,,,0
736,29,1,23,280,280,0,282.63,294,11.370000000000005,1,2,2,1,1,,0,0,1,21,,,0
314,30,1,19,294,294,0,296.63,308,11.370000000000005,1,1,1,1,1,,0,0,1,22,,,0
346,31,1,25,294,294,0,296.63,308,11.370000000000005,1,2,2,1,1,,0,0,1,22,,,0
494,32,1,26,308,308,0,310.63,322,11.370000000000005,1,2,2,1,1,,0,0,1,23,,,0
686,33,1,20,308,308,0,310.63,322,11.370000000000005,1,1,1,1,1,,0,0,1,23,,,0
612,34,1,20,322,322,0,324.63,336,11.370000000000005,1,2:1,2:1,2,2,,0,0,1,24,,,0
7,35,1,21,336,336,0,338.63,350,11.370000000000005,1,1,1,1,1,,0,0,1,25,,,0
141,36,1,27,336,336,0,338.63,350,11.370000000000005,1,2,2,1,1,,0,0,1,25,,,0
57,37,1,21,350,350,0,352.63,364,11.370000000000005,1,1,1,1,1,,0,0,1,26,,,0
115,38,1,28,350,350,0,352.63,364,11.370000000000005,1,2,2,1,1,,0,0,1,26,,,0
208,39,1,33,364,364,0,366.63,378,11.370000000000005,1,2,2,1,1,,0,0,1,27,,,0
603,40,1,21,364,364,0,366.63,378,11.370000000000005,1,1,1,1,1,,0,0,1,27,,,0
301,41,1,22,378,378,0,380.63,392,11.370000000000005,1,1,1,1,1,,0,0,1,28,,,0
445,42,1,33,378,378,0,380.63,392,11.370000000000005,1,2,2,1,1,,0,0,1,28,,,0
420,43,1,22,392,392,0,394.63,406,11.370000000000005,1,1:2,1:2,2,2,,0,0,1,29,,,0
543,44,1,24,406,406,0,408.63,420,11.370000000000005,1,1,1,1,1,,0,0,1,30,,,0
682,45,1,33,406,406,0,408.63,420,11.370000000000005,1,2,2,1,1,,0,0,1,30,,,0
581,46,1,24,420,420,0,422.63,434,11.370000000000005,1,2:1,2:1,2,2,,0,0,1,31,,,0
429,47,1,25,434,434,0,436.63,448,11.370000000000005,1,1,1,1,1,,0,0,1,32,,,0
574,48,1,35,434,434,0,436.63,448,11.370000000000005,1,2,2,1,1,,0,0,1,32,,,0
145,49,1,38,448,448,0,450.63,462,11.370000000000005,1,2,2,1,1,,0,0,1,33,,,0
182,50,1,26,448,448,0,450.63,462,11.370000000000005,1,1,1,1,1,,0,0,1,33,,,0
9,51,1,41,462,462,0,464.63,476,11.370000000000005,1,2,2,1,1,,0,0,1,34,,,0
431,52,1,28,462,462,0,464.63,476,11.370000000000005,1,1,1,1,1,,0,0,1,34,,,0
10,53,1,28,476,476,0,478.63,490,11.370000000000005,1,2:1,2:1,2,2,,0,0,1,35,,,0
309,54,1,30,490,490,0,492.63,504,11.370000000000005,1,1,1,1,1,,0,0,1,36,,,0
648,55,1,42,490,490,0,492.63,504,11.370000000000005,1,2,2,1,1,,0,0,1,36,,,0
142,56,1,30,504,504,0,506.63,518,11.370000000000005,1,1:2,1:2,2,2,,0,0,1,37,,,0
419,57,1,30,518,518,0,520.63,532,11.370000000000005,1,1:2,1:2,2,2,,0,0,1,38,,,0
206,58,1,31,532,532,0,534.63,546,11.370000000000005,1,1,1,1,1,,0,0,1,39,,,0
363,59,1,46,532,532,0,534.63,546,11.370000000000005,1,2,2,1,1,,0,0,1,39,,,0
236,60,1,47,546,546,0,548.63,560,11.370000000000005,1,2,2,1,1,,0,0,1,40,,,0
514,61,1,31,546,546,0,548.63,560,11.370000000000005,1,1,1,1,1,,0,0,1,40,,,0
537,62,1,32,560,560,0,562.63,574,11.370000000000005,1,1,1,1,1,,0,0,1,41,,,0
634,63,1,48,560,560,0,562.63,574,11.370000000000005,1,2,2,1,1,,0,0,1,41,,,0
421,64,1,32,574,574,0,576.63,588,11.370000000000005,1,2:1,2:1,2,2,,0,0,1,42,,,0
19,65,1,33,588,588,0,590.63,602,11.370000000000005,1,1,1,1,1,,0,0,1,43,,,0
274,66,1,50,588,588,0,590.63,602,11.370000000000005,1,2,2,1,1,,0,0,1,43,,,0
59,67,1,51,602,602,0,604.63,616,11.370000000000005,1,2,2,1,1,,0,0,1,44,,,0
433,68,1,33,602,602,0,604.63,616,11.370000000000005,1,1,1,1,1,,0,0,1,44,,,0
228,69,1,34,616,616,0,618.63,630,11.370000000000005,1,2:1,2:1,2,2,,0,0,1,45,,,0
678,70,1,38,630,630,0,632.63,644,11.370000000000005,1,2:1,2:1,2,2,,0,0,1,46,,,0
261,71,1,51,644,644,0,646.63,658,11.370000000000005,1,2,2,1,1,,0,0,1,47,,,0
630,72,1,41,644,644,0,646.63,658,11.370000000000005,1,1,1,1,1,,0,0,1,47,,,0
18,73,1,42,658,658,0,660.63,672,11.370000000000005,1,1,1,1,1,,0,0,1,48,,,0
415,74,1,51,658,658,0,660.63,672,11.370000000000005,1,2,2,1,1,,0,0,1,48,,,0
337,75,1,42,672,672,0,674.63,686,11.370000000000005,1,1,1,1,1,,0,0,1,49,,,0
640,76,1,53,672,672,0,674.63,686,11.370000000000005,1,2,2,1,1,,0,0,1,49,,,0
137,77,1,55,686,686,0,688.63,700,11.370000000000005,1,2,2,1,1,,0,0,1,50,,,0
512,78,1,42,686,686,0,688.63,700,11.370000000000005,1,1,1,1,1,,0,0,1,50,,,0
80,79,1,45,700,700,0,702.63,714,11.370000000000005,1,1,1,1,1,,0,0,1,51,,,0
727,80,1,57,700,700,0,702.63,714,11.370000000000005,1,2,2,1,1,,0,0,1,51,,,0
56,81,1,48,714,714,0,716.63,728,11.370000000000005,1,1,1,1,1,,0,0,1,52,,,0
780,82,1,59,714,714,0,716.63,728,11.370000000000005,1,2,2,1,1,,0,0,1,52,,,0
87,83,1,50,728,728,0,730.63,742,11.370000000000005,1,1,1,1,1,,0,0,1,53,,,0
742,84,1,61,728,728,0,730.63,742,11.370000000000005,1,2,2,1,1,,0,0,1,53,,,0
271,85,1,51,742,742,0,744.63,756,11.370000000000005,1,1,1,1,1,,0,0,1,54,,,0
496,86,1,62,742,742,0,744.63,756,11.370000000000005,1,2,2,1,1,,0,0,1,54,,,0
382,87,1,51,756,756,0,758.63,770,11.370000000000005,1,2:1,2:1,2,2,,0,0,1,55,,,0
656,88,1,51,770,770,0,772.63,784,11.370000000000005,1,1:2,1:2,2,2,,0,0,1,56,,,0
212,89,1,63,784,784,0,786.63,798,11.370000000000005,1,2,2,1,1,,0,0,1,57,,,0
548,90,1,53,784,784,0,786.63,798,11.370000000000005,1,1,1,1,1,,0,0,1,57,,,0
43,91,1,54,798,798,0,800.63,812,11.370000000000005,1,1,1,1,1,,0,0,1,58,,,0
338,92,1,64,798,798,0,800.63,812,11.370000000000005,1,2,2,1,1,,0,0,1,58,,,0
