deviceId,packetUid,task,deadline,theoreticalStartTime,deviceTxStartTime,delayInStartTime,deviceTxFinishTime,deadlineFinishTime,delayInDeadline,onTime,gatewaysReceived,gatewaysExpected,gatewaysReceivedQty,gatewaysExpectedQty,gatewaysLost,gatewaysLostQty,otherLostLoRaPackets,receivedByNS,slot,inteferingPackets,inteferingNodes,collisionType
56,0,1,5,0,0,0,2.62963,14,11.37037,1,3,3,1,1,,0,0,1,1,,,0
205,1,1,3,0,0,0,2.62963,14,11.37037,1,1,1,1,1,,0,0,1,1,,,0
44,2,1,2,0,0,0,2.62963,14,11.37037,1,4:2,4:2,2,2,,0,0,1,1,,,0
3,3,1,3,14,14,0,16.6296,28,11.3704,1,1:3,1:3,2,2,,0,0,1,2,,,0
225,4,1,3,14,14,0,16.6296,28,11.3704,1,4:2,4:2,2,2,,0,0,1,2,,,0
247,5,1,4,28,28,0,30.6296,42,11.3704,1,4:1:3:2,4:1:3:2,4,4,,0,0,1,3,,,0
110,6,1,5,42,42,0,44.6296,56,11.370399999999997,1,1:3,1:3,2,2,,0,0,1,4,,,0
147,7,1,6,42,42,0,44.6296,56,11.370399999999997,1,2:4,2:4,2,2,,0,0,1,4,,,0
130,8,1,6,56,56,0,58.6296,70,11.370399999999997,1,3,3,1,1,,0,0,1,5,,,0
37,9,1,6,56,56,0,58.6296,70,11.370399999999997,1,2:1:4,2:1:4,3,3,,0,0,1,5,,,0
78,10,1,8,70,70,0,72.6296,84,11.370400000000004,1,2,2:4,1,2,4,1,0,1,6,11,305:305,1
305,11,1,6,70,70,0,72.6296,84,11.370400000000004,1,1:3,1:3,2,2,,0,0,1,6,,,0
198,12,1,6,84,84,0,86.6296,98,11.370400000000004,1,3,3,1,1,,0,0,1,7,,,0
351,13,1,7,84,84,0,86.6296,98,11.370400000000004,1,4:2:1,4:2:1,3,3,,0,0,1,7,,,0
166,14,1,2,98,98,0,100.63,112,11.370000000000005,1,3:4,3:4,2,2,,0,0,1,8,,,0
220,15,1,8,98,98,0,100.63,112,11.370000000000005,1,2:1,2:1,2,2,,0,0,1,8,,,0
20,16,1,15,112,112,0,114.63,126,11.370000000000005,1,3,3,1,1,,0,0,1,9,,,0
291,17,1,10,112,112,0,114.63,126,11.370000000000005,1,1,1,1,1,,0,0,1,9,,,0
258,18,1,8,112,112,0,114.63,126,11.370000000000005,1,4:2,4:2,2,2,,0,0,1,9,,,0
4,19,1,9,126,126,0,128.63,140,11.370000000000005,1,2,2,1,1,,0,0,1,10,,,0
120,20,1,13,126,126,0,128.63,140,11.370000000000005,1,1,1,1,1,,0,0,1,10,,,0
243,21,1,4,126,126,0,128.63,140,11.370000000000005,1,4:3,4:3,2,2,,0,0,1,10,,,0
170,22,1,14,140,140,0,142.63,154,11.370000000000005,1,1,1,1,1,,0,0,1,11,,,0
301,23,1,9,140,140,0,142.63,154,11.370000000000005,1,2,2,1,1,,0,0,1,11,,,0
196,24,1,9,140,140,0,142.63,154,11.370000000000005,1,4:3,4:3,2,2,,0,0,1,11,,,0
47,25,1,14,154,154,0,156.63,168,11.370000000000005,1,1:2,1:2,2,2,,0,0,1,12,,,0
363,26,1,9,154,154,0,156.63,168,11.370000000000005,1,4:3,4:3,2,2,,0,0,1,12,,,0
144,27,1,14,168,168,0,170.63,182,11.370000000000005,1,3:1,3:1,2,2,,0,0,1,13,,,0
347,28,1,10,168,168,0,170.63,182,11.370000000000005,1,4:2,4:2,2,2,,0,0,1,13,,,0
207,29,1,11,182,182,0,184.63,196,11.370000000000005,1,2,2,1,1,,0,0,1,14,,,0
303,30,1,7,182,182,0,184.63,196,11.370000000000005,1,4,4,1,1,,0,0,1,14,,,0
321,31,1,14,182,182,0,184.63,196,11.370000000000005,1,1:3,1:3,2,2,,0,0,1,14,,,0
154,32,1,8,196,196,0,198.63,210,11.370000000000005,1,4,4,1,1,,0,0,1,15,,,0
222,33,1,12,196,196,0,198.63,210,11.370000000000005,1,2,2,1,1,,0,0,1,15,,,0
212,34,1,15,196,196,0,198.63,210,11.370000000000005,1,3:1,3:1,2,2,,0,0,1,15,,,0
26,35,1,16,210,210,0,212.63,224,11.370000000000005,1,1,1,1,1,,0,0,1,16,,,0
370,36,1,15,210,210,0,212.63,224,11.370000000000005,1,2,2,1,1,,0,0,1,16,,,0
343,37,1,12,210,210,0,212.63,224,11.370000000000005,1,3:4,3:4,2,2,,0,0,1,16,,,0
18,38,1,17,224,224,0,226.63,238,11.370000000000005,1,1:3,1:3,2,2,,0,0,1,17,,,0
189,39,1,15,224,224,0,226.63,238,11.370000000000005,1,4:2,4:2,2,2,,0,0,1,17,,,0
341,40,1,18,238,238,0,240.63,252,11.370000000000005,1,4:1:2:3,4:1:2:3,4,4,,0,0,1,18,,,0
53,41,1,21,252,252,0,254.63,266,11.370000000000005,1,4,4,1,1,,0,0,1,19,,,0
399,42,1,18,252,252,0,254.63,266,11.370000000000005,1,2,2,1,1,,0,0,1,19,,,0
218,43,1,19,252,252,0,254.63,266,11.370000000000005,1,1:3,1:3,2,2,,0,0,1,19,,,0
137,44,1,22,266,266,0,268.63,280,11.370000000000005,1,4,4,1,1,,0,0,1,20,,,0
228,45,1,16,266,266,0,268.63,280,11.370000000000005,1,3,3,1,1,,0,0,1,20,,,0
99,46,1,21,266,266,0,268.63,280,11.370000000000005,1,1:2,1:2,2,2,,0,0,1,20,,,0
89,47,1,25,280,280,0,282.63,294,11.370000000000005,1,1,1,1,1,,0,0,1,21,,,0
126,48,1,27,280,280,0,282.63,294,11.370000000000005,1,4,4,1,1,,0,0,1,21,,,0
179,49,1,19,280,280,0,282.63,294,11.370000000000005,1,2,2,1,1,,0,0,1,21,,,0
295,50,1,16,280,280,0,282.63,294,11.370000000000005,1,3,3,1,1,,0,0,1,21,,,0
35,51,1,26,294,294,0,296.63,308,11.370000000000005,1,1,1,1,1,,0,0,1,22,,,0
209,52,1,36,294,294,0,296.63,308,11.370000000000005,1,4,4,1,1,,0,0,1,22,,,0
246,53,1,20,294,294,0,296.63,308,11.370000000000005,1,2,2,1,1,,0,0,1,22,,,0
302,54,1,17,294,294,0,296.63,308,11.370000000000005,1,3,3,1,1,,0,0,1,22,,,0
66,55,1,19,308,308,0,310.63,322,11.370000000000005,1,3:4,3:4,2,2,,0,0,1,23,,,0
340,56,1,26,308,308,0,310.63,322,11.370000000000005,1,1:2,1:2,2,2,,0,0,1,23,,,0
177,57,1,21,322,322,0,324.63,336,11.370000000000005,1,3,3,1,1,,0,0,1,24,,,0
227,58,1,27,322,322,0,324.63,336,11.370000000000005,1,1,1,1,1,,0,0,1,24,,,0
31,59,1,20,322,322,0,324.63,336,11.370000000000005,1,2:4,2:4,2,2,,0,0,1,24,,,0
375,60,1,27,336,336,0,338.63,350,11.370000000000005,1,2,2,1,1,,0,0,1,25,,,0
167,61,1,27,336,336,0,338.63,350,11.370000000000005,1,3:1:4,3:1:4,3,3,,0,0,1,25,,,0
79,62,1,38,350,350,0,352.63,364,11.370000000000005,1,4,4,1,1,,0,0,1,26,,,0
145,63,1,33,350,350,0,352.63,364,11.370000000000005,1,2,2,1,1,,0,0,1,26,,,0
86,64,1,28,350,350,0,352.63,364,11.370000000000005,1,1:3,1:3,2,2,,0,0,1,26,,,0
41,65,1,30,364,364,0,366.63,378,11.370000000000005,1,1,1,1,1,,0,0,1,27,,,0
300,66,1,31,364,364,0,366.63,378,11.370000000000005,1,4:3:2,4:3:2,3,3,,0,0,1,27,,,0
208,67,1,31,378,378,0,380.63,392,11.370000000000005,1,4:3:2:1,4:3:2:1,4,4,,0,0,1,28,,,0
