id,x,y,z,deadline,sf,gateways,windowlength,slotlength,slotnumber
348,21056,20098,0,83,12,4,177,14,39
349,5304,16378,0,53,12,3,177,14,50
350,2094,18367,0,77,12,3,177,14,69
353,455,1620,0,110,12,1,177,14,109
358,7096,19589,0,134,12,3,177,14,136
360,4658,19654,0,112,12,3,177,14,100
362,677,15423,0,76,12,3,177,14,68
364,8771,1604,0,123,12,1,177,14,123
365,2043,16406,0,26,12,3,177,14,30
366,3242,2463,0,79,12,1,177,14,71
367,20867,3273,0,37,12,2,177,14,37
368,16027,20535,0,89,12,4,177,14,58
369,20653,20516,0,111,12,4,177,14,76
370,21415,771,0,15,12,2,177,14,16
373,20143,21893,0,87,12,4,177,14,51
374,17881,5800,0,130,12,2,177,14,93
375,13270,246,0,27,12,2,177,14,25
377,49,8051,0,86,12,1,177,14,81
379,3526,3354,0,96,12,1,177,14,92
380,8732,1228,0,110,12,1,177,14,110
381,5558,2745,0,52,12,1,177,14,44
382,3062,1930,0,71,12,1,177,14,62
384,19795,2100,0,114,12,2,177,14,85
385,18070,5534,0,69,12,2,177,14,61
386,20461,20698,0,161,12,4,177,14,149
387,5193,1114,0,74,12,1,177,14,65
389,16641,20662,0,87,12,4,177,14,53
391,5344,2754,0,97,12,1,177,14,96
392,721,15483,0,131,12,3,177,14,133
393,20351,17543,0,159,12,4,177,14,148
394,3365,18467,0,102,12,3,177,14,88
396,5495,17379,0,122,12,3,177,14,118
399,21132,8125,0,18,12,2,177,14,19
400,3443,5217,0,91,12,1,177,14,87
1,2718,10703,0,157,12,1,177,14,159
1,2718,10703,0,157,12,3,177,14,159
3,5990,8996,0,3,12,1,177,14,2
3,5990,8996,0,3,12,3,177,14,2
6,8515,5203,0,148,12,1,177,14,147
6,8515,5203,0,148,12,2,177,14,147
7,4574,14670,0,158,12,3,177,14,160
7,4574,14670,0,158,12,1,177,14,160
8,3851,9783,0,105,12,1,177,14,102
8,3851,9783,0,105,12,3,177,14,102
9,1798,10057,0,121,12,1,177,14,122
9,1798,10057,0,121,12,3,177,14,122
10,8910,17184,0,34,12,3,177,14,46
10,8910,17184,0,34,12,4,177,14,46
15,6902,11633,0,66,12,3,177,14,58
15,6902,11633,0,66,12,1,177,14,58
18,8209,8096,0,17,12,1,177,14,17
18,8209,8096,0,17,12,3,177,14,17
19,11029,12817,0,32,12,4,177,14,29
19,11029,12817,0,32,12,3,177,14,29
19,11029,12817,0,32,12,1,177,14,29
22,12166,15792,0,135,12,4,177,14,138
22,12166,15792,0,135,12,3,177,14,138
23,3656,10715,0,96,12,1,177,14,93
23,3656,10715,0,96,12,3,177,14,93
30,9016,14905,0,94,12,3,177,14,106
30,9016,14905,0,94,12,4,177,14,106
31,15921,8147,0,20,12,2,177,14,24
31,15921,8147,0,20,12,4,177,14,24
32,11219,1917,0,68,12,1,177,14,60
32,11219,1917,0,68,12,2,177,14,60
33,19669,9272,0,163,12,2,177,14,114
33,19669,9272,0,163,12,4,177,14,114
36,19504,9069,0,72,12,2,177,14,62
36,19504,9069,0,72,12,4,177,14,62
37,14438,7023,0,6,12,2,177,14,5
37,14438,7023,0,6,12,1,177,14,5
37,14438,7023,0,6,12,4,177,14,5
38,19971,9715,0,81,12,2,177,14,69
38,19971,9715,0,81,12,4,177,14,69
42,7591,10102,0,151,12,1,177,14,152
42,7591,10102,0,151,12,3,177,14,152
43,16327,9192,0,157,12,2,177,14,109
43,16327,9192,0,157,12,4,177,14,109
44,20645,14105,0,2,12,4,177,14,1
44,20645,14105,0,2,12,2,177,14,1
45,11152,3700,0,53,12,1,177,14,45
45,11152,3700,0,53,12,2,177,14,45
46,16412,11349,0,89,12,4,177,14,72
46,16412,11349,0,89,12,2,177,14,72
47,10764,23,0,14,12,1,177,14,12
47,10764,23,0,14,12,2,177,14,12
49,11311,4991,0,60,12,1,177,14,54
49,11311,4991,0,60,12,2,177,14,54
50,11528,14514,0,78,12,4,177,14,89
50,11528,14514,0,78,12,3,177,14,89
51,18079,14138,0,137,12,4,177,14,97
51,18079,14138,0,137,12,2,177,14,97
58,8838,13397,0,154,12,3,177,14,156
58,8838,13397,0,154,12,4,177,14,156
58,8838,13397,0,154,12,1,177,14,156
59,13306,5688,0,90,12,2,177,14,84
59,13306,5688,0,90,12,1,177,14,84
62,9431,17698,0,33,12,3,177,14,45
62,9431,17698,0,33,12,4,177,14,45
63,8268,6497,0,112,12,1,177,14,112
63,8268,6497,0,112,12,2,177,14,112
64,14013,17073,0,32,12,4,177,14,42
64,14013,17073,0,32,12,3,177,14,42
65,9350,7163,0,131,12,1,177,14,130
65,9350,7163,0,131,12,2,177,14,130
66,9894,18293,0,19,12,3,177,14,23
66,9894,18293,0,19,12,4,177,14,23
71,6858,8398,0,168,12,1,177,14,167
71,6858,8398,0,168,12,3,177,14,167
72,6898,13841,0,160,12,3,177,14,165
72,6898,13841,0,160,12,1,177,14,165
72,6898,13841,0,160,12,4,177,14,165
73,14084,17892,0,108,12,4,177,14,124
73,14084,17892,0,108,12,3,177,14,124
74,14164,15860,0,31,12,4,177,14,41
74,14164,15860,0,31,12,3,177,14,41
76,7574,9608,0,176,12,1,177,14,177
76,7574,9608,0,176,12,3,177,14,177
77,10027,4974,0,168,12,1,177,14,168
77,10027,4974,0,168,12,2,177,14,168
78,21223,10194,0,8,12,2,177,14,6
78,21223,10194,0,8,12,4,177,14,6
80,7116,15831,0,29,12,3,177,14,32
80,7116,15831,0,29,12,4,177,14,32
81,7428,17453,0,77,12,3,177,14,84
81,7428,17453,0,77,12,4,177,14,84
84,3867,8817,0,43,12,1,177,14,37
84,3867,8817,0,43,12,3,177,14,37
86,7805,10205,0,28,12,1,177,14,26
86,7805,10205,0,28,12,3,177,14,26
88,13394,15774,0,125,12,4,177,14,132
88,13394,15774,0,125,12,3,177,14,132
90,1255,11130,0,102,12,3,177,14,99
90,1255,11130,0,102,12,1,177,14,99
94,12527,3112,0,123,12,2,177,14,124
94,12527,3112,0,123,12,1,177,14,124
95,384,10696,0,82,12,1,177,14,74
95,384,10696,0,82,12,3,177,14,74
97,12018,12798,0,146,12,4,177,14,144
97,12018,12798,0,146,12,3,177,14,144
97,12018,12798,0,146,12,2,177,14,144
97,12018,12798,0,146,12,1,177,14,144
98,604,10287,0,168,12,1,177,14,169
98,604,10287,0,168,12,3,177,14,169
99,9752,7810,0,21,12,1,177,14,20
99,9752,7810,0,21,12,2,177,14,20
102,5357,10029,0,89,12,1,177,14,83
102,5357,10029,0,89,12,3,177,14,83
104,11167,17400,0,70,12,4,177,14,80
104,11167,17400,0,70,12,3,177,14,80
110,5254,10985,0,5,12,1,177,14,4
110,5254,10985,0,5,12,3,177,14,4
111,356,12408,0,42,12,3,177,14,34
111,356,12408,0,42,12,1,177,14,34
113,11428,11080,0,71,12,4,177,14,63
113,11428,11080,0,71,12,1,177,14,63
113,11428,11080,0,71,12,2,177,14,63
113,11428,11080,0,71,12,3,177,14,63
114,10061,3901,0,93,12,1,177,14,90
114,10061,3901,0,93,12,2,177,14,90
121,13853,18595,0,103,12,4,177,14,115
121,13853,18595,0,103,12,3,177,14,115
124,11890,6272,0,67,12,2,177,14,59
124,11890,6272,0,67,12,1,177,14,59
125,9009,18192,0,116,12,3,177,14,129
125,9009,18192,0,116,12,4,177,14,129
127,17768,11811,0,163,12,4,177,14,116
127,17768,11811,0,163,12,2,177,14,116
133,8588,9872,0,127,12,1,177,14,127
133,8588,9872,0,127,12,3,177,14,127
133,8588,9872,0,127,12,4,177,14,127
136,5057,9640,0,147,12,1,177,14,145
136,5057,9640,0,147,12,3,177,14,145
139,6981,15775,0,40,12,3,177,14,54
139,6981,15775,0,40,12,4,177,14,54
140,14735,6889,0,159,12,2,177,14,162
140,14735,6889,0,159,12,4,177,14,162
140,14735,6889,0,159,12,1,177,14,162
142,11524,8841,0,102,12,1,177,14,100
142,11524,8841,0,102,12,2,177,14,100
142,11524,8841,0,102,12,4,177,14,100
143,12671,14648,0,92,12,4,177,14,105
143,12671,14648,0,92,12,3,177,14,105
144,3269,14027,0,14,12,3,177,14,13
144,3269,14027,0,14,12,1,177,14,13
147,21320,8662,0,6,12,2,177,14,4
147,21320,8662,0,6,12,4,177,14,4
148,12675,19692,0,94,12,4,177,14,110
148,12675,19692,0,94,12,3,177,14,110
149,2156,13975,0,45,12,3,177,14,39
149,2156,13975,0,45,12,1,177,14,39
150,12892,1867,0,47,12,2,177,14,41
150,12892,1867,0,47,12,1,177,14,41
152,14089,7041,0,168,12,2,177,14,170
152,14089,7041,0,168,12,1,177,14,170
152,14089,7041,0,168,12,4,177,14,170
155,18223,8901,0,126,12,2,177,14,87
155,18223,8901,0,126,12,4,177,14,87
156,11668,13117,0,82,12,4,177,14,75
156,11668,13117,0,82,12,3,177,14,75
156,11668,13117,0,82,12,1,177,14,75
159,12933,11873,0,105,12,4,177,14,103
159,12933,11873,0,105,12,2,177,14,103
159,12933,11873,0,105,12,3,177,14,103
159,12933,11873,0,105,12,1,177,14,103
160,102,10708,0,82,12,1,177,14,76
160,102,10708,0,82,12,3,177,14,76
162,10813,14167,0,138,12,4,177,14,142
162,10813,14167,0,138,12,3,177,14,142
163,17325,11649,0,168,12,4,177,14,118
163,17325,11649,0,168,12,2,177,14,118
166,8279,18885,0,2,12,3,177,14,8
166,8279,18885,0,2,12,4,177,14,8
167,7085,13593,0,27,12,3,177,14,25
167,7085,13593,0,27,12,1,177,14,25
167,7085,13593,0,27,12,4,177,14,25
171,17573,12368,0,58,12,4,177,14,49
171,17573,12368,0,58,12,2,177,14,49
172,11516,17205,0,30,12,4,177,14,36
172,11516,17205,0,30,12,3,177,14,36
174,10738,16180,0,161,12,4,177,14,158
174,10738,16180,0,161,12,3,177,14,158
176,6710,7517,0,90,12,1,177,14,85
176,6710,7517,0,90,12,3,177,14,85
181,13359,3904,0,158,12,2,177,14,161
181,13359,3904,0,158,12,1,177,14,161
182,14419,11030,0,87,12,4,177,14,71
182,14419,11030,0,87,12,2,177,14,71
184,10777,14281,0,32,12,4,177,14,44
184,10777,14281,0,32,12,3,177,14,44
187,17692,10237,0,60,12,2,177,14,50
187,17692,10237,0,60,12,4,177,14,50
188,12780,16053,0,99,12,4,177,14,112
188,12780,16053,0,99,12,3,177,14,112
189,15079,12490,0,15,12,4,177,14,17
189,15079,12490,0,15,12,2,177,14,17
192,7544,14808,0,81,12,3,177,14,73
192,7544,14808,0,81,12,4,177,14,73
192,7544,14808,0,81,12,1,177,14,73
194,13347,2511,0,61,12,2,177,14,55
194,13347,2511,0,61,12,1,177,14,55
195,10338,11126,0,117,12,1,177,14,119
195,10338,11126,0,117,12,4,177,14,119
195,10338,11126,0,117,12,3,177,14,119
195,10338,11126,0,117,12,2,177,14,119
196,11946,17772,0,9,12,4,177,14,11
196,11946,17772,0,9,12,3,177,14,11
197,8539,4126,0,32,12,1,177,14,30
197,8539,4126,0,32,12,2,177,14,30
199,14120,11581,0,113,12,4,177,14,83
199,14120,11581,0,113,12,2,177,14,83
202,14542,7204,0,48,12,2,177,14,43
202,14542,7204,0,48,12,4,177,14,43
202,14542,7204,0,48,12,1,177,14,43
204,8645,19120,0,164,12,3,177,14,166
204,8645,19120,0,164,12,4,177,14,166
206,5370,11816,0,150,12,3,177,14,149
206,5370,11816,0,150,12,1,177,14,149
208,12012,12688,0,31,12,4,177,14,28
208,12012,12688,0,31,12,3,177,14,28
208,12012,12688,0,31,12,2,177,14,28
208,12012,12688,0,31,12,1,177,14,28
210,7504,15467,0,81,12,3,177,14,90
210,7504,15467,0,81,12,4,177,14,90
212,3746,13947,0,15,12,3,177,14,15
212,3746,13947,0,15,12,1,177,14,15
213,10759,14263,0,133,12,4,177,14,134
213,10759,14263,0,133,12,3,177,14,134
218,8654,9639,0,19,12,1,177,14,19
218,8654,9639,0,19,12,3,177,14,19
219,12123,9449,0,91,12,2,177,14,88
219,12123,9449,0,91,12,1,177,14,88
219,12123,9449,0,91,12,4,177,14,88
220,14037,3964,0,8,12,2,177,14,8
220,14037,3964,0,8,12,1,177,14,8
221,16473,14081,0,135,12,4,177,14,95
221,16473,14081,0,135,12,2,177,14,95
224,2216,13591,0,90,12,3,177,14,86
224,2216,13591,0,90,12,1,177,14,86
225,15867,11523,0,3,12,4,177,14,2
225,15867,11523,0,3,12,2,177,14,2
230,9667,11264,0,116,12,1,177,14,117
230,9667,11264,0,116,12,3,177,14,117
230,9667,11264,0,116,12,4,177,14,117
231,7447,13353,0,110,12,3,177,14,111
231,7447,13353,0,110,12,1,177,14,111
231,7447,13353,0,110,12,4,177,14,111
232,12657,19792,0,45,12,4,177,14,55
232,12657,19792,0,45,12,3,177,14,55
233,7586,15707,0,51,12,3,177,14,59
233,7586,15707,0,51,12,4,177,14,59
236,3294,14197,0,150,12,3,177,14,150
236,3294,14197,0,150,12,1,177,14,150
238,11032,14329,0,112,12,4,177,14,126
238,11032,14329,0,112,12,3,177,14,126
239,10529,943,0,105,12,1,177,14,104
239,10529,943,0,105,12,2,177,14,104
240,7854,17260,0,142,12,3,177,14,143
240,7854,17260,0,142,12,4,177,14,143
242,17045,14465,0,127,12,4,177,14,91
242,17045,14465,0,127,12,2,177,14,91
243,10767,16374,0,4,12,4,177,14,10
243,10767,16374,0,4,12,3,177,14,10
247,10910,11061,0,4,12,4,177,14,3
247,10910,11061,0,4,12,1,177,14,3
247,10910,11061,0,4,12,3,177,14,3
247,10910,11061,0,4,12,2,177,14,3
248,10919,8633,0,145,12,1,177,14,141
248,10919,8633,0,145,12,2,177,14,141
248,10919,8633,0,145,12,4,177,14,141
249,9152,17720,0,63,12,3,177,14,79
249,9152,17720,0,63,12,4,177,14,79
250,13110,12435,0,169,12,4,177,14,120
250,13110,12435,0,169,12,2,177,14,120
250,13110,12435,0,169,12,3,177,14,120
251,2868,9716,0,94,12,1,177,14,91
251,2868,9716,0,94,12,3,177,14,91
253,16685,13834,0,78,12,4,177,14,67
253,16685,13834,0,78,12,2,177,14,67
254,3667,10811,0,108,12,1,177,14,108
254,3667,10811,0,108,12,3,177,14,108
255,9993,19425,0,35,12,3,177,14,48
255,9993,19425,0,35,12,4,177,14,48
256,21617,13234,0,95,12,4,177,14,74
256,21617,13234,0,95,12,2,177,14,74
257,13174,5438,0,39,12,2,177,14,32
257,13174,5438,0,39,12,1,177,14,32
258,13895,12576,0,8,12,4,177,14,9
258,13895,12576,0,8,12,2,177,14,9
259,738,8906,0,86,12,1,177,14,82
259,738,8906,0,86,12,3,177,14,82
260,20684,10427,0,72,12,2,177,14,64
260,20684,10427,0,72,12,4,177,14,64
261,14541,7561,0,112,12,2,177,14,113
261,14541,7561,0,112,12,4,177,14,113
261,14541,7561,0,112,12,1,177,14,113
263,5462,12338,0,153,12,3,177,14,155
263,5462,12338,0,153,12,1,177,14,155
264,21221,13156,0,106,12,4,177,14,78
264,21221,13156,0,106,12,2,177,14,78
265,10334,6425,0,113,12,1,177,14,115
265,10334,6425,0,113,12,2,177,14,115
266,13023,3639,0,107,12,2,177,14,106
266,13023,3639,0,107,12,1,177,14,106
267,8352,5093,0,161,12,1,177,14,166
267,8352,5093,0,161,12,2,177,14,166
268,11180,253,0,174,12,1,177,14,175
268,11180,253,0,174,12,2,177,14,175
270,11211,10131,0,134,12,1,177,14,135
270,11211,10131,0,134,12,4,177,14,135
270,11211,10131,0,134,12,2,177,14,135
270,11211,10131,0,134,12,3,177,14,135
271,7620,16177,0,104,12,3,177,14,121
271,7620,16177,0,104,12,4,177,14,121
273,17378,7599,0,78,12,2,177,14,68
273,17378,7599,0,78,12,4,177,14,68
274,20882,10356,0,63,12,2,177,14,57
274,20882,10356,0,63,12,4,177,14,57
278,4571,8246,0,40,12,1,177,14,33
278,4571,8246,0,40,12,3,177,14,33
281,7395,11809,0,107,12,3,177,14,107
281,7395,11809,0,107,12,1,177,14,107
281,7395,11809,0,107,12,4,177,14,107
282,8791,12412,0,74,12,3,177,14,66
282,8791,12412,0,74,12,1,177,14,66
282,8791,12412,0,74,12,4,177,14,66
284,1054,10131,0,59,12,1,177,14,51
284,1054,10131,0,59,12,3,177,14,51
287,8985,20959,0,39,12,3,177,14,52
287,8985,20959,0,39,12,4,177,14,52
288,21696,9599,0,44,12,2,177,14,38
288,21696,9599,0,44,12,4,177,14,38
290,11802,20085,0,59,12,4,177,14,77
290,11802,20085,0,59,12,3,177,14,77
293,13063,18620,0,71,12,4,177,14,81
293,13063,18620,0,71,12,3,177,14,81
294,8784,9145,0,74,12,1,177,14,67
294,8784,9145,0,74,12,3,177,14,67
298,3703,11820,0,42,12,3,177,14,35
298,3703,11820,0,42,12,1,177,14,35
300,13164,13161,0,31,12,4,177,14,27
300,13164,13161,0,31,12,3,177,14,27
300,13164,13161,0,31,12,2,177,14,27
304,8858,6805,0,134,12,1,177,14,136
304,8858,6805,0,134,12,2,177,14,136
305,7123,9909,0,6,12,1,177,14,6
305,7123,9909,0,6,12,3,177,14,6
306,14109,17893,0,107,12,4,177,14,123
306,14109,17893,0,107,12,3,177,14,123
308,13453,17673,0,161,12,4,177,14,161
308,13453,17673,0,161,12,3,177,14,161
311,9141,2247,0,59,12,1,177,14,52
311,9141,2247,0,59,12,2,177,14,52
313,2808,8846,0,37,12,1,177,14,31
313,2808,8846,0,37,12,3,177,14,31
314,10873,16382,0,91,12,4,177,14,104
314,10873,16382,0,91,12,3,177,14,104
315,4446,9456,0,154,12,1,177,14,157
315,4446,9456,0,154,12,3,177,14,157
317,11545,20667,0,58,12,4,177,14,65
317,11545,20667,0,58,12,3,177,14,65
318,19118,14257,0,34,12,4,177,14,31
318,19118,14257,0,34,12,2,177,14,31
320,10773,20308,0,89,12,3,177,14,101
320,10773,20308,0,89,12,4,177,14,101
321,5035,9137,0,14,12,1,177,14,14
321,5035,9137,0,14,12,3,177,14,14
322,13658,4529,0,84,12,2,177,14,80
322,13658,4529,0,84,12,1,177,14,80
324,2452,9205,0,113,12,1,177,14,116
324,2452,9205,0,113,12,3,177,14,116
326,7112,17344,0,117,12,3,177,14,131
326,7112,17344,0,117,12,4,177,14,131
327,13032,4949,0,53,12,2,177,14,46
327,13032,4949,0,53,12,1,177,14,46
328,13409,20195,0,162,12,4,177,14,163
328,13409,20195,0,162,12,3,177,14,163
329,8127,13380,0,144,12,3,177,14,140
329,8127,13380,0,144,12,1,177,14,140
329,8127,13380,0,144,12,4,177,14,140
332,14402,15856,0,116,12,4,177,14,130
332,14402,15856,0,116,12,3,177,14,130
334,8183,7735,0,59,12,1,177,14,53
334,8183,7735,0,59,12,3,177,14,53
335,14069,12840,0,83,12,4,177,14,70
335,14069,12840,0,83,12,2,177,14,70
336,11913,13276,0,85,12,4,177,14,92
336,11913,13276,0,85,12,3,177,14,92
337,7979,14183,0,128,12,3,177,14,128
337,7979,14183,0,128,12,4,177,14,128
337,7979,14183,0,128,12,1,177,14,128
340,8979,7179,0,26,12,1,177,14,23
340,8979,7179,0,26,12,2,177,14,23
341,11427,10638,0,18,12,4,177,14,18
341,11427,10638,0,18,12,1,177,14,18
341,11427,10638,0,18,12,2,177,14,18
341,11427,10638,0,18,12,3,177,14,18
343,10790,20206,0,12,12,3,177,14,16
343,10790,20206,0,12,12,4,177,14,16
344,8419,4577,0,47,12,1,177,14,42
344,8419,4577,0,47,12,2,177,14,42
347,15354,13547,0,10,12,4,177,14,13
347,15354,13547,0,10,12,2,177,14,13
351,13734,10700,0,7,12,4,177,14,7
351,13734,10700,0,7,12,2,177,14,7
351,13734,10700,0,7,12,1,177,14,7
352,20184,9385,0,137,12,2,177,14,98
352,20184,9385,0,137,12,4,177,14,98
354,4724,11794,0,150,12,3,177,14,151
354,4724,11794,0,150,12,1,177,14,151
355,15837,12477,0,136,12,4,177,14,96
355,15837,12477,0,136,12,2,177,14,96
356,2188,8733,0,43,12,1,177,14,38
356,2188,8733,0,43,12,3,177,14,38
357,13722,4536,0,92,12,2,177,14,89
357,13722,4536,0,92,12,1,177,14,89
359,11091,13038,0,64,12,4,177,14,56
359,11091,13038,0,64,12,3,177,14,56
359,11091,13038,0,64,12,1,177,14,56
361,16430,14183,0,152,12,4,177,14,108
361,16430,14183,0,152,12,2,177,14,108
363,11378,21575,0,9,12,4,177,14,12
363,11378,21575,0,9,12,3,177,14,12
371,7958,11486,0,152,12,3,177,14,153
371,7958,11486,0,152,12,1,177,14,153
371,7958,11486,0,152,12,4,177,14,153
372,4789,14517,0,96,12,3,177,14,94
372,4789,14517,0,96,12,1,177,14,94
376,3675,9733,0,56,12,1,177,14,47
376,3675,9733,0,56,12,3,177,14,47
378,12508,11281,0,125,12,4,177,14,125
378,12508,11281,0,125,12,2,177,14,125
378,12508,11281,0,125,12,1,177,14,125
