deviceId,packetUid,task,deadline,theoreticalStartTime,deviceTxStartTime,delayInStartTime,deviceTxFinishTime,deadlineFinishTime,delayInDeadline,onTime,gatewaysReceived,gatewaysExpected,gatewaysReceivedQty,gatewaysExpectedQty,gatewaysLost,gatewaysLostQty,otherLostLoRaPackets,receivedByNS,delay,inteferingPackets,inteferingNodes,collisionType
84,60,1,49,401.92,401.92,0,404.55,1898.87,1494.32,1,,1,0,1,1,1,0,0,401.92,59,70,2
57,61,1,52,421.311,421.311,0,423.941,1918.26,1494.319,1,1,1,1,1,,0,0,1,421.311,,,0
34,62,1,57,459.993,459.993,0,462.623,1956.94,1494.317,1,1,1,1,1,,0,0,1,459.993,,,0
88,63,1,33,460.965,460.965,0,463.595,1957.91,1494.315,1,1,1,1,1,,0,0,1,460.965,,,0
28,64,1,39,470.511,470.511,0,473.141,1967.46,1494.319,1,1,1,1,1,,0,0,1,470.511,,,0
80,65,1,58,485.662,485.662,0,488.292,1982.61,1494.318,1,1,1,1,1,,0,0,1,485.662,,,0
73,66,1,81,487.961,487.961,0,490.591,1984.91,1494.319,1,1,1,1,1,,0,0,1,487.961,,,0
21,67,1,50,509.66,509.66,0,512.29,2006.61,1494.32,1,1,1,1,1,,0,0,1,509.66,,,0
92,68,1,43,512.771,512.771,0,515.401,2009.72,1494.319,1,1,1,1,1,,0,0,1,512.771,,,0
4,69,1,46,516.32,516.32,0,518.95,2013.27,1494.32,1,1,1,1,1,,0,0,1,516.32,,,0
41,70,1,56,528.854,528.854,0,531.484,2025.8,1494.3159999999998,1,1,1,1,1,,0,0,1,528.854,,,0
97,71,1,80,577.784,577.784,0,580.414,2074.73,1494.316,1,1,1,1,1,,0,0,1,577.784,,,0
3,72,1,42,580.248,580.248,0,582.878,2077.2,1494.3219999999997,1,1,1,1,1,,0,0,1,580.248,,,0
31,73,1,46,586.518,586.518,0,589.148,2083.47,1494.3219999999997,1,1,1,1,1,,0,0,1,586.518,,,0
14,74,1,96,587,587,0,589.63,2083.95,1494.3199999999997,1,1,1,1,1,,0,0,1,587,,,0
98,75,1,46,633.786,633.786,0,636.416,2130.74,1494.3239999999996,1,1,1,1,1,,0,0,1,633.786,,,0
90,76,1,94,636.611,636.611,0,639.241,2133.56,1494.319,1,1,1,1,1,,0,0,1,636.611,,,0
15,77,1,86,652.708,652.708,0,655.338,2149.66,1494.322,1,1,1,1,1,,0,0,1,652.708,,,0
71,78,1,73,658.725,658.725,0,661.355,2155.68,1494.3249999999998,1,1,1,1,1,,0,0,1,658.725,,,0
50,79,1,70,660.033,660.033,0,662.663,2156.98,1494.317,1,,1,0,1,1,1,0,0,660.033,81,81,2
10,80,1,65,660.489,660.489,0,663.119,2157.44,1494.321,1,1,1,1,1,,0,0,1,660.489,,,0
81,81,1,85,661.43,661.43,0,664.06,2158.38,1494.3200000000002,1,1,1,1,1,,0,0,1,661.43,,,0
22,82,1,90,671.273,671.273,0,673.903,2168.22,1494.3169999999998,1,1,1,1,1,,0,0,1,671.273,,,0
35,83,1,80,737.837,737.837,0,740.467,2234.79,1494.3229999999999,1,1,1,1,1,,0,0,1,737.837,,,0
24,84,1,88,738.011,738.011,0,740.641,2234.96,1494.319,1,1,1,1,1,,0,0,1,738.011,,,0
69,85,1,95,794.001,794.001,0,796.631,2290.95,1494.319,1,1,1,1,1,,0,0,1,794.001,,,0
63,86,1,91,817.887,817.887,0,820.517,2314.84,1494.323,1,1,1,1,1,,0,0,1,817.887,,,0
67,87,1,71,875.832,875.832,0,878.462,2372.78,1494.3180000000002,1,1,1,1,1,,0,0,1,875.832,,,0
48,88,1,78,970.09,970.09,0,972.72,2467.04,1494.32,1,1,1,1,1,,0,0,1,970.09,,,0
46,89,1,73,1013.35,1013.35,0,1015.98,2510.3,1494.3200000000002,1,1,1,1,1,,0,0,1,1013.35,,,0
2,90,1,84,1045.06,1045.06,0,1047.69,2542.01,1494.3200000000002,1,1,1,1,1,,0,0,1,1045.06,,,0
33,91,1,98,1062.69,1062.69,0,1065.32,2559.64,1494.32,1,1,1,1,1,,0,0,1,1062.69,,,0
55,92,1,90,1066.71,1066.71,0,1069.34,2563.66,1494.32,1,1,1,1,1,,0,0,1,1066.71,,,0
18,93,1,81,1087.13,1087.13,0,1089.76,2584.08,1494.32,1,1,1,1,1,,0,0,1,1087.13,,,0
42,94,1,87,1117.43,1117.43,0,1120.06,2614.38,1494.3200000000002,1,1,1,1,1,,0,0,1,1117.43,,,0
95,95,1,93,1168.54,1168.54,0,1171.17,2665.49,1494.3199999999997,1,1,1,1,1,,0,0,1,1168.54,,,0
74,96,1,93,1220.04,1220.04,0,1222.66,2716.99,1494.3299999999997,1,1,1,1,1,,0,0,1,1220.04,,,0
94,97,1,92,1246.15,1246.15,0,1248.78,2743.1,1494.32,1,1,1,1,1,,0,0,1,1246.15,,,0
53,98,1,99,1324.37,1324.37,0,1327,2821.32,1494.3200000000002,1,1,1,1,1,,0,0,1,1324.37,,,0
62,99,1,99,1402.46,1402.46,0,1405.09,2899.41,1494.32,1,1,1,1,1,,0,0,1,1402.46,,,0
72,100,2,91,1500.62,1500.62,0,1503.24,2997.57,1494.3300000000002,1,1,1,1,1,,0,0,1,3.665,,,0
68,101,2,5,1509.43,1509.43,0,1512.06,3006.38,1494.3200000000002,1,,1,0,1,1,1,0,0,12.477,103,60,2
9,102,2,42,1509.62,1509.62,0,1512.25,3006.58,1494.33,1,1,1,1,1,,0,0,1,12.675,,,0
60,103,2,3,1510.95,1510.95,0,1513.58,3007.9,1494.3200000000002,1,,1,0,1,1,1,0,0,13.999,101:104,68:77,2
77,104,2,2,1512.3,1512.3,0,1514.93,3009.25,1494.32,1,1,1,1,1,,0,0,1,15.348,,,0
82,105,2,4,1512.37,1512.37,0,1515,3009.32,1494.3200000000002,1,1,1,1,1,,0,0,1,15.419,,,0
89,106,2,29,1515.24,1515.24,0,1517.87,3012.19,1494.3200000000002,1,,1,0,1,1,1,0,0,18.288,107,87,2
87,107,2,4,1516.36,1516.36,0,1518.99,3013.31,1494.32,1,1,1,1,1,,0,0,1,19.408,,,0
75,108,2,5,1521.04,1521.04,0,1523.67,3017.99,1494.3199999999997,1,1,1,1,1,,0,0,1,24.087,,,0
25,109,2,47,1528.91,1528.91,0,1531.54,3025.87,1494.33,1,1,1,1,1,,0,0,1,31.965,,,0
64,110,2,10,1539.65,1539.65,0,1542.28,3036.6,1494.32,1,1,1,1,1,,0,0,1,42.704,,,0
38,111,2,100,1545.56,1545.56,0,1548.19,3042.51,1494.3200000000002,1,1,1,1,1,,0,0,1,48.608,,,0
96,112,2,83,1551.68,1551.68,0,1554.31,3048.63,1494.3200000000002,1,1,1,1,1,,0,0,1,54.73,,,0
32,113,2,5,1553.21,1553.21,0,1555.84,3050.16,1494.32,1,1,1,1,1,,0,0,1,56.264,,,0
45,114,2,63,1554.75,1554.75,0,1557.38,3051.7,1494.3199999999997,1,1,1,1,1,,0,0,1,57.804,,,0
19,115,2,94,1562.7,1562.7,0,1565.33,3059.65,1494.3200000000002,1,1,1,1,1,,0,0,1,65.746,,,0
54,116,2,8,1576.52,1576.52,0,1579.15,3073.47,1494.3199999999997,1,1,1,1,1,,0,0,1,79.567,,,0
76,117,2,12,1581.95,1581.95,0,1584.58,3078.91,1494.33,1,1,1,1,1,,0,0,1,85.005,,,0
99,118,2,45,1584.8,1584.79,-0.009999999999990905,1587.42,3081.74,1494.3199999999997,1,1,1,1,1,,0,0,1,87.845,,,0
13,119,2,12,1594.77,1594.77,0,1597.4,3091.72,1494.3199999999997,1,1,1,1,1,,0,0,1,97.816,,,0
65,120,2,68,1599.72,1599.72,0,1602.35,3096.67,1494.3200000000002,1,1,1,1,1,,0,0,1,102.766,,,0
43,121,2,17,1605.28,1605.28,0,1607.91,3102.23,1494.32,1,,1,0,1,1,1,0,0,108.331,122,26,2
26,122,2,31,1606.55,1606.55,0,1609.18,3103.5,1494.32,1,1,1,1,1,,0,0,1,109.602,,,0
51,123,2,24,1612.11,1612.11,0,1614.74,3109.06,1494.32,1,1,1,1,1,,0,0,1,115.157,,,0
78,124,2,12,1612.7,1612.7,0,1615.33,3109.65,1494.3200000000002,1,1,1,1,1,,0,0,1,115.746,,,0
66,125,2,17,1626.32,1626.32,0,1628.95,3123.27,1494.32,1,,1,0,1,1,1,0,0,129.37,126,93,2
93,126,2,93,1626.9,1626.9,0,1629.53,3123.85,1494.32,1,,1,0,1,1,1,0,0,129.95,125,66,2
23,127,2,22,1627.05,1627.05,0,1629.68,3124,1494.32,1,1,1,1,1,,0,0,1,130.096,,,0
91,128,2,34,1644.86,1644.86,0,1647.49,3141.81,1494.32,1,1,1,1,1,,0,0,1,147.911,,,0
7,129,2,39,1654.05,1654.05,0,1656.68,3151,1494.32,1,1,1,1,1,,0,0,1,157.103,,,0
40,130,2,60,1657.59,1657.58,-0.009999999999990905,1660.21,3154.53,1494.3200000000002,1,1,1,1,1,,0,0,1,160.635,,,0
5,131,2,16,1672.12,1672.12,0,1674.75,3169.07,1494.3200000000002,1,1,1,1,1,,0,0,1,175.166,,,0
27,132,2,49,1674.96,1674.96,0,1677.59,3171.91,1494.32,1,1,1,1,1,,0,0,1,178.013,,,0
11,133,2,17,1682.83,1682.83,0,1685.46,3179.78,1494.3200000000002,1,1,1,1,1,,0,0,1,185.884,,,0
36,134,2,45,1689.89,1689.89,0,1692.52,3186.84,1494.3200000000002,1,1,1,1,1,,0,0,1,192.942,,,0
79,135,2,54,1695.77,1695.77,0,1698.4,3192.72,1494.3199999999997,1,1,1,1,1,,0,0,1,198.823,,,0
6,136,2,84,1697.12,1697.12,0,1699.75,3194.07,1494.3200000000002,1,1,1,1,1,,0,0,1,200.167,,,0
47,137,2,60,1722.24,1722.24,0,1724.87,3219.19,1494.3200000000002,1,1,1,1,1,,0,0,1,225.288,,,0
17,138,2,39,1725.79,1725.79,0,1728.42,3222.74,1494.3199999999997,1,1,1,1,1,,0,0,1,228.844,,,0
30,139,2,62,1735.3,1735.3,0,1737.93,3232.25,1494.32,1,,1,0,1,1,1,0,0,238.351,140,61,2
61,140,2,42,1735.36,1735.36,0,1737.99,3232.31,1494.32,1,,1,0,1,1,1,0,0,238.409,139,30,2
56,141,2,35,1737.3,1737.29,-0.009999999999990905,1739.92,3234.24,1494.3199999999997,1,1,1,1,1,,0,0,1,240.345,,,0
83,142,2,44,1739.91,1739.91,0,1742.54,3236.86,1494.3200000000002,1,1,1,1,1,,0,0,1,242.962,,,0
85,143,2,19,1742.36,1742.36,0,1744.99,3239.31,1494.32,1,,1,0,1,1,1,0,0,245.413,142:144,83:29,2
29,144,2,51,1744.33,1744.33,0,1746.96,3241.28,1494.3200000000002,1,,1,0,1,1,1,0,0,247.376,143,85,2
59,145,2,34,1751.25,1751.25,0,1753.88,3248.2,1494.3199999999997,1,1,1,1,1,,0,0,1,254.301,,,0
86,146,2,24,1762.14,1762.14,0,1764.77,3259.09,1494.3200000000002,1,1,1,1,1,,0,0,1,265.19,,,0
58,147,2,26,1765.5,1765.5,0,1768.13,3262.45,1494.3199999999997,1,1,1,1,1,,0,0,1,268.546,,,0
44,148,2,37,1772.61,1772.61,0,1775.24,3269.56,1494.32,1,1,1,1,1,,0,0,1,275.656,,,0
12,149,2,66,1782.68,1782.68,0,1785.31,3279.63,1494.3200000000002,1,1,1,1,1,,0,0,1,285.733,,,0
16,150,2,71,1783.92,1783.92,0,1786.55,3280.87,1494.32,1,1,1,1,1,,0,0,1,286.97,,,0
8,151,2,71,1807.32,1807.32,0,1809.95,3304.27,1494.32,1,1,1,1,1,,0,0,1,310.367,,,0
100,152,2,53,1812.3,1812.3,0,1814.93,3309.25,1494.32,1,1,1,1,1,,0,0,1,315.35,,,0
39,153,2,74,1819.53,1819.53,0,1822.16,3316.48,1494.32,1,1,1,1,1,,0,0,1,322.58,,,0
49,154,2,40,1825.22,1825.22,0,1827.85,3322.17,1494.3200000000002,1,1,1,1,1,,0,0,1,328.274,,,0
52,155,2,31,1828.6,1828.6,0,1831.23,3325.55,1494.3200000000002,1,1,1,1,1,,0,0,1,331.648,,,0
1,156,2,76,1832.73,1832.73,0,1835.36,3329.68,1494.32,1,1,1,1,1,,0,0,1,335.779,,,0
20,157,2,47,1841.15,1841.15,0,1843.78,3338.1,1494.32,1,1,1,1,1,,0,0,1,344.2,,,0
37,158,2,29,1883.74,1883.74,0,1886.37,3380.69,1494.3200000000002,1,1,1,1,1,,0,0,1,386.794,,,0
70,159,2,42,1898.13,1898.13,0,1900.76,3395.08,1494.32,1,1,1,1,1,,0,0,1,401.177,,,0
84,160,2,49,1898.87,1898.87,0,1901.5,3395.82,1494.3200000000002,1,1,1,1,1,,0,0,1,401.92,,,0
57,161,2,52,1918.26,1918.26,0,1920.89,3415.21,1494.32,1,1,1,1,1,,0,0,1,421.311,,,0
34,162,2,57,1956.94,1956.94,0,1959.57,3453.89,1494.32,1,,1,0,1,1,1,0,0,459.993,163,88,2
88,163,2,33,1957.91,1957.91,0,1960.54,3454.87,1494.33,1,1,1,1,1,,0,0,1,460.965,,,0
28,164,2,39,1967.46,1967.46,0,1970.09,3464.41,1494.32,1,1,1,1,1,,0,0,1,470.511,,,0
80,165,2,58,1982.61,1982.61,0,1985.24,3479.56,1494.32,1,1,1,1,1,,0,0,1,485.662,,,0
73,166,2,81,1984.91,1984.91,0,1987.54,3481.86,1494.3200000000002,1,1,1,1,1,,0,0,1,487.961,,,0
21,167,2,50,2006.61,2006.61,0,2009.24,3503.56,1494.32,1,1,1,1,1,,0,0,1,509.66,,,0
92,168,2,43,2009.72,2009.72,0,2012.35,3506.67,1494.3200000000002,1,1,1,1,1,,0,0,1,512.771,,,0
4,169,2,46,2013.27,2013.27,0,2015.9,3510.22,1494.3199999999997,1,1,1,1,1,,0,0,1,516.32,,,0
41,170,2,56,2025.8,2025.8,0,2028.43,3522.75,1494.32,1,1,1,1,1,,0,0,1,528.854,,,0
97,171,2,80,2074.73,2074.73,0,2077.36,3571.68,1494.3199999999997,1,1,1,1,1,,0,0,1,577.784,,,0
3,172,2,42,2077.2,2077.2,0,2079.83,3574.15,1494.3200000000002,1,1,1,1,1,,0,0,1,580.248,,,0
31,173,2,46,2083.47,2083.47,0,2086.1,3580.42,1494.3200000000002,1,1,1,1,1,,0,0,1,586.518,,,0
14,174,2,96,2083.95,2083.95,0,2086.58,3580.9,1494.3200000000002,1,,1,0,1,1,1,0,0,587,173,31,2
98,175,2,46,2130.74,2130.74,0,2133.37,3627.69,1494.3200000000002,1,1,1,1,1,,0,0,1,633.786,,,0
90,176,2,94,2133.56,2133.56,0,2136.19,3630.51,1494.3200000000002,1,1,1,1,1,,0,0,1,636.611,,,0
15,177,2,86,2149.66,2149.66,0,2152.29,3646.61,1494.3200000000002,1,1,1,1,1,,0,0,1,652.708,,,0
71,178,2,73,2155.68,2155.68,0,2158.3,3652.62,1494.3199999999997,1,1,1,1,1,,0,0,1,658.725,,,0
50,179,2,70,2156.98,2156.98,0,2159.61,3653.93,1494.3199999999997,1,,1,0,1,1,1,0,0,660.033,180,10,2
10,180,2,65,2157.44,2157.44,0,2160.07,3654.39,1494.3199999999997,1,1,1,1,1,,0,0,1,660.489,,,0
81,181,2,85,2158.38,2158.38,0,2161.01,3655.33,1494.3199999999997,1,1,1,1,1,,0,0,1,661.43,,,0
22,182,2,90,2168.22,2168.22,0,2170.85,3665.17,1494.3200000000002,1,1,1,1,1,,0,0,1,671.273,,,0
35,183,2,80,2234.79,2234.79,0,2237.42,3731.74,1494.3199999999997,1,1,1,1,1,,0,0,1,737.837,,,0
24,184,2,88,2234.96,2234.96,0,2237.59,3731.91,1494.3199999999997,1,1,1,1,1,,0,0,1,738.011,,,0
69,185,2,95,2290.95,2290.95,0,2293.58,3787.9,1494.3200000000002,1,1,1,1,1,,0,0,1,794.001,,,0
63,186,2,91,2314.84,2314.84,0,2317.47,3811.79,1494.3200000000002,1,1,1,1,1,,0,0,1,817.887,,,0
67,187,2,71,2372.78,2372.78,0,2375.41,3869.73,1494.3200000000002,1,1,1,1,1,,0,0,1,875.832,,,0
48,188,2,78,2467.04,2467.04,0,2469.67,3963.99,1494.3199999999997,1,1,1,1,1,,0,0,1,970.09,,,0
46,189,2,73,2510.3,2510.3,0,2512.93,4007.25,1494.3200000000002,1,1,1,1,1,,0,0,1,1013.35,,,0
2,190,2,84,2542.01,2542.01,0,2544.64,4038.96,1494.3200000000002,1,1,1,1,1,,0,0,1,1045.06,,,0
33,191,2,98,2559.64,2559.64,0,2562.27,4056.59,1494.3200000000002,1,1,1,1,1,,0,0,1,1062.69,,,0
55,192,2,90,2563.66,2563.66,0,2566.29,4060.61,1494.3200000000002,1,1,1,1,1,,0,0,1,1066.71,,,0
18,193,2,81,2584.08,2584.08,0,2586.71,4081.03,1494.3200000000002,1,1,1,1,1,,0,0,1,1087.13,,,0
42,194,2,87,2614.38,2614.38,0,2617.01,4111.33,1494.3199999999997,1,1,1,1,1,,0,0,1,1117.43,,,0
95,195,2,93,2665.49,2665.49,0,2668.12,4162.44,1494.3199999999997,1,1,1,1,1,,0,0,1,1168.54,,,0
74,196,2,93,2716.99,2716.99,0,2719.61,4213.94,1494.3299999999995,1,1,1,1,1,,0,0,1,1220.04,,,0
94,197,2,92,2743.1,2743.1,0,2745.73,4240.05,1494.3200000000002,1,1,1,1,1,,0,0,1,1246.15,,,0
53,198,2,99,2821.32,2821.32,0,2823.95,4318.27,1494.3200000000006,1,1,1,1,1,,0,0,1,1324.37,,,0
62,199,2,99,2899.41,2899.41,0,2902.04,4396.36,1494.3199999999997,1,1,1,1,1,,0,0,1,1402.46,,,0
72,200,3,91,2997.57,2997.57,0,3000.19,4494.52,1494.3300000000004,1,1,1,1,1,,0,0,1,3.665,,,0
68,201,3,5,3006.38,3006.38,0,3009.01,4503.33,1494.3199999999997,1,1,1,1,1,,0,0,1,12.477,,,0
9,202,3,42,3006.58,3006.57,-0.009999999999763531,3009.2,4503.53,1494.33,1,,1,0,1,1,1,0,0,12.675,203,60,2
60,203,3,3,3007.9,3007.9,0,3010.53,4504.85,1494.3200000000002,1,,1,0,1,1,1,0,0,13.999,202:204,9:77,2
77,204,3,2,3009.25,3009.25,0,3011.88,4506.2,1494.3199999999997,1,1,1,1,1,,0,0,1,15.348,,,0
82,205,3,4,3009.32,3009.32,0,3011.95,4506.27,1494.3200000000006,1,1,1,1,1,,0,0,1,15.419,,,0
89,206,3,29,3012.19,3012.19,0,3014.82,4509.14,1494.3200000000002,1,1,1,1,1,,0,0,1,18.288,,,0
87,207,3,4,3013.31,3013.31,0,3015.94,4510.26,1494.3200000000002,1,1,1,1,1,,0,0,1,19.408,,,0
75,208,3,5,3017.99,3017.99,0,3020.62,4514.94,1494.3199999999997,1,1,1,1,1,,0,0,1,24.087,,,0
25,209,3,47,3025.87,3025.86,-0.009999999999763531,3028.49,4522.82,1494.33,1,1,1,1,1,,0,0,1,31.965,,,0
64,210,3,10,3036.6,3036.6,0,3039.23,4533.55,1494.3200000000002,1,1,1,1,1,,0,0,1,42.704,,,0
38,211,3,100,3042.51,3042.51,0,3045.14,4539.46,1494.3200000000002,1,1,1,1,1,,0,0,1,48.608,,,0
96,212,3,83,3048.63,3048.63,0,3051.26,4545.58,1494.3199999999997,1,1,1,1,1,,0,0,1,54.73,,,0
32,213,3,5,3050.16,3050.16,0,3052.79,4547.11,1494.3199999999997,1,1,1,1,1,,0,0,1,56.264,,,0
45,214,3,63,3051.7,3051.7,0,3054.33,4548.65,1494.3199999999997,1,,1,0,1,1,1,0,0,57.804,213,32,2
19,215,3,94,3059.65,3059.65,0,3062.28,4556.6,1494.3200000000002,1,1,1,1,1,,0,0,1,65.746,,,0
54,216,3,8,3073.47,3073.47,0,3076.1,4570.42,1494.3200000000002,1,1,1,1,1,,0,0,1,79.567,,,0
76,217,3,12,3078.91,3078.9,-0.009999999999763531,3081.53,4575.86,1494.3299999999995,1,1,1,1,1,,0,0,1,85.005,,,0
99,218,3,45,3081.74,3081.74,0,3084.37,4578.7,1494.33,1,1,1,1,1,,0,0,1,87.845,,,0
13,219,3,12,3091.72,3091.72,0,3094.35,4588.67,1494.3200000000002,1,1,1,1,1,,0,0,1,97.816,,,0
65,220,3,68,3096.67,3096.67,0,3099.3,4593.62,1494.3199999999997,1,1,1,1,1,,0,0,1,102.766,,,0
