deviceId,packetUid,task,deadline,theoreticalStartTime,deviceTxStartTime,delayInStartTime,deviceTxFinishTime,deadlineFinishTime,delayInDeadline,onTime,gatewaysReceived,gatewaysExpected,gatewaysReceivedQty,gatewaysExpectedQty,gatewaysLost,gatewaysLostQty,otherLostLoRaPackets,receivedByNS,delay,inteferingPackets,inteferingNodes,collisionType
1145,17,1,78,16.581,16.581,0,19.2106,20973.9,20954.689400000003,1,3,3,1,1,,0,0,1,16.581,,,0
3019,18,1,345,16.824,16.824,0,19.4536,20974.1,20954.646399999998,1,4:2,4:2,2,2,,0,0,1,16.824,,,0
2829,19,1,528,17.829,17.829,0,20.4586,20975.1,20954.641399999997,1,,1,0,1,1,1,0,0,17.829,16:17:21,374:1145:971,2
2122,20,1,62,18.19,18.19,0,20.8196,20975.5,20954.6804,1,4,4,1,1,,0,0,1,18.19,,,0
971,21,1,274,18.999,18.999,0,21.6286,20976.3,20954.6714,1,,1,0,1,1,1,0,0,18.999,17:19,1145:2829,2
800,22,1,3,21.8,21.8,0,24.4296,20979.1,20954.6704,1,1,1,1,1,,0,0,1,21.8,,,0
1927,23,1,96,22.527,22.527,0,25.1566,20979.8,20954.6434,1,2,1:2,1,2,1,1,0,1,22.527,24,2567:2567,2
2567,24,1,342,23.104,23.104,0,25.7336,20980.4,20954.666400000002,1,3,3:1,1,2,1,1,0,1,23.104,23:26,1927:1927:289,2
2066,25,1,55,24.874,24.874,0,27.5036,20982.2,20954.6964,1,3,3,1,1,,0,0,1,24.874,,,0
289,26,1,3,25.682,25.682,0,28.3116,20983,20954.6884,1,2,2,1,1,,0,0,1,25.682,,,0
2021,27,1,126,27.633,27.633,0,30.2626,20984.9,20954.637400000003,1,2,2,1,1,,0,0,1,27.633,,,0
2044,28,1,79,29.016,29.016,0,31.6456,20986.3,20954.6544,1,1:2,1:2,2,2,,0,0,1,29.016,,,0
1129,29,1,130,29.04,29.04,0,31.6696,20986.3,20954.6304,1,4,4,1,1,,0,0,1,29.04,,,0
3058,30,1,24,29.389,29.389,0,32.0186,20986.7,20954.6814,1,3,3,1,1,,0,0,1,29.389,,,0
2036,31,1,7,30.185,30.185,0,32.8146,20987.5,20954.6854,1,,4,0,1,4,1,0,0,30.185,29,1129,2
2136,32,1,871,31.316,31.316,0,33.9456,20988.6,20954.6544,1,1,1:3,1,2,3,1,0,1,31.316,30,3058,2
1474,33,1,11,32.909,32.909,0,35.5386,20990.2,20954.6614,1,4,4:3:1,1,3,3:1,2,0,1,32.909,37:37,809:809:809:809,2
2502,34,1,35,33.167,33.167,0,35.7966,20990.5,20954.7034,1,4:2,4:2,2,2,,0,0,1,33.167,,,0
2351,35,1,81,34.263,34.263,0,36.8926,20991.6,20954.7074,1,3:1,3:4:1,2,3,4,1,0,1,34.263,36,355,2
355,36,1,5,34.332,34.332,0,36.9616,20991.6,20954.6384,1,,4,0,1,4,1,0,0,34.332,35,2351:2351:2351,2
809,37,1,11,34.802,34.802,0,37.4316,20992.1,20954.6684,1,3,1:3,1,2,1,1,0,1,34.802,33:38:40,1474:1474:1474:245:1597:1597,2
245,38,1,201,36.463,36.463,0,39.0926,20993.8,20954.7074,1,1,1,1,1,,0,0,1,36.463,,,0
860,39,1,659,36.811,36.811,0,39.4406,20994.1,20954.659399999997,1,2,2,1,1,,0,0,1,36.811,,,0
1597,40,1,22,36.9,36.9,0,39.5296,20994.2,20954.6704,1,2,2:4,1,2,4,1,0,1,36.9,37:38:41,809:809:245:1415,2
1415,41,1,21,38.43,38.43,0,41.0596,20995.7,20954.6404,1,,2,0,1,2,1,0,0,38.43,38:40,245:1597:1597,2
739,42,1,12,38.83,38.83,0,41.4596,20996.1,20954.6404,1,3,3,1,1,,0,0,1,38.83,,,0
484,43,1,505,39.376,39.376,0,42.0056,20996.7,20954.6944,1,1,1,1,1,,0,0,1,39.376,,,0
2183,44,1,909,41.291,41.291,0,43.9206,20998.6,20954.679399999997,1,2,2,1,1,,0,0,1,41.291,,,0
3042,45,1,58,48.404,48.404,0,51.0336,21005.7,20954.666400000002,1,4,4:2,1,2,2,1,0,1,48.404,46,2075:2075,2
2075,46,1,226,48.539,48.539,0,51.1686,21005.8,20954.6314,1,1,1:2,1,2,2,1,0,1,48.539,45,3042:3042,2
1431,47,1,31,49.228,49.228,0,51.8576,21006.5,20954.6424,1,4,4:2,1,2,2,1,0,1,49.228,48:49,1004:1004:393,2
1004,48,1,1003,50.285,50.285,0,52.9146,21007.6,20954.6854,1,2,2:1,1,2,1,1,0,1,50.285,47:49,1431:1431:393,2
393,49,1,30,50.77,50.77,0,53.3996,21008.1,20954.700399999998,1,1,1,1,1,,0,0,1,50.77,,,0
1491,50,1,713,51.214,51.214,0,53.8436,21008.5,20954.6564,1,1:2,1:2,2,2,,0,0,1,51.214,,,0
449,51,1,553,54.841,54.841,0,57.4706,21012.1,20954.629399999998,1,3,3,1,1,,0,0,1,54.841,,,0
1113,52,1,964,55.008,55.008,0,57.6376,21012.3,20954.6624,1,4,4:2,1,2,2,1,0,1,55.008,53:55,2209:2209:2390,2
2209,53,1,9,55.653,55.653,0,58.2826,21013,20954.7174,1,1,2:1,1,2,2,1,0,1,55.653,52:55,1113:1113:2390,2
1068,54,1,60,56.174,56.174,0,58.8036,21013.5,20954.6964,1,1,1,1,1,,0,0,1,56.174,,,0
2390,55,1,365,57.452,57.452,0,60.0816,21014.8,20954.718399999998,1,,4,0,1,4,1,0,0,57.452,52:53:57,1113:1113:2209:2209:1146,2
862,56,1,466,58.439,58.439,0,61.0686,21015.7,20954.631400000002,1,,1,0,1,1,1,0,0,58.439,54,1068,2
1146,57,1,494,59.173,59.173,0,61.8026,21016.5,20954.6974,1,2,2,1,1,,0,0,1,59.173,,,0
817,58,1,79,59.45,59.45,0,62.0796,21016.8,20954.7204,1,,3:1,0,2,3:1,2,0,0,59.45,59:61:59:61,1020:2791:2791:1020:2791:2791,2
1020,59,1,1061,59.949,59.949,0,62.5786,21017.2,20954.6214,1,1,1,1,1,,0,0,1,59.949,,,0
2848,60,1,6,61.862,61.862,0,64.4916,21019.2,20954.7084,1,,1,0,1,1,1,0,0,61.862,62,2939,2
2791,61,1,89,61.919,61.919,0,64.5486,21019.2,20954.651400000002,1,3:4,3:4,2,2,,0,0,1,61.919,,,0
2939,62,1,37,62.543,62.543,0,65.1726,21019.8,20954.627399999998,1,1,1,1,1,,0,0,1,62.543,,,0
1111,63,1,312,63.531,63.531,0,66.1606,21020.8,20954.6394,1,4:3,4:3,2,2,,0,0,1,63.531,,,0
282,64,1,203,64.568,64.568,0,67.1976,21021.9,20954.702400000002,1,4:2,4:2,2,2,,0,0,1,64.568,,,0
1831,65,1,21,66.443,66.443,0,69.0726,21023.7,20954.6274,1,4:3,4:3,2,2,,0,0,1,66.443,,,0
2956,66,1,1176,66.45,66.45,0,69.0796,21023.8,20954.7204,1,2,2:1,1,2,1,1,0,1,66.45,65:67,1831:1831:696,2
696,67,1,11,66.513,66.513,0,69.1426,21023.8,20954.6574,1,,1,0,1,1,1,0,0,66.513,65:66,1831:1831:2956:2956,2
378,68,1,150,75.185,75.185,0,77.8146,21032.5,20954.6854,1,3,4:3,1,2,4,1,0,1,75.185,70,533,2
704,69,1,15,76.244,76.244,0,78.8736,21033.5,20954.6264,1,1,1,1,1,,0,0,1,76.244,,,0
533,70,1,19,76.419,76.419,0,79.0486,21033.7,20954.651400000002,1,4,4,1,1,,0,0,1,76.419,,,0
1307,71,1,11,77.223,77.223,0,79.8526,21034.5,20954.6474,1,,3:4,0,2,3:4,2,0,0,77.223,72:73:72:73,1220:1220:1301:1220:1220:1301,2
1220,72,1,77,77.953,77.953,0,80.5826,21035.3,20954.717399999998,1,2,2:4,1,2,4,1,0,1,77.953,71:73,1307:1307:1301,2
1301,73,1,907,79.424,79.424,0,82.0536,21036.7,20954.6464,1,3,3,1,1,,0,0,1,79.424,,,0
1906,74,1,71,84.947,84.947,0,87.5766,21042.2,20954.6234,1,,4,0,1,4,1,0,0,84.947,76,972:972,2
2326,75,1,406,84.951,84.951,0,87.5806,21042.3,20954.719399999998,1,2:4:1,2:4:1,3,3,,0,0,1,84.951,,,0
972,76,1,150,85.465,85.465,0,88.0946,21042.8,20954.7054,1,2,2:4,1,2,4,1,0,1,85.465,74,1906,2
114,77,1,7,85.759,85.759,0,88.3886,21043.1,20954.7114,1,3,3,1,1,,0,0,1,85.759,,,0
1255,78,1,8,89.685,89.685,0,92.3146,21047,20954.6854,1,1:3,1:3,2,2,,0,0,1,89.685,,,0
3089,79,1,23,89.918,89.918,0,92.5476,21047.2,20954.6524,1,2,2,1,1,,0,0,1,89.918,,,0
2929,80,1,948,90.15,90.15,0,92.7796,21047.5,20954.7204,1,3,3,1,1,,0,0,1,90.15,,,0
2998,81,1,54,90.861,90.861,0,93.4906,21048.2,20954.7094,1,3,3,1,1,,0,0,1,90.861,,,0
1930,82,1,135,91.552,91.552,0,94.1816,21048.9,20954.7184,1,4:2,4:2:1,2,3,1,1,0,1,91.552,78,1255:1255,2
3088,83,1,13,92.061,92.061,0,94.6906,21049.4,20954.7094,1,4,4:3,1,2,3,1,0,1,92.061,79:80:85:86,3089:2929:3165:3165:2591,2
31,84,1,320,93.238,93.238,0,95.8676,21050.5,20954.6324,1,4:1,3:4:1,2,3,3,1,0,1,93.238,81,2998,2
3165,85,1,527,93.361,93.361,0,95.9906,21050.7,20954.7094,1,3,3:4,1,2,4,1,0,1,93.361,83:86:88:89,3088:3088:2591:3091:831,2
2591,86,1,49,94.005,94.005,0,96.6346,21051.3,20954.665399999998,1,,3,0,1,3,1,0,0,94.005,83:85:88:89,3088:3088:3165:3165:3091:831,2
2621,87,1,53,95.08,95.08,0,97.7096,21052.4,20954.690400000003,1,1,1,1,1,,0,0,1,95.08,,,0
3091,88,1,48,95.228,95.228,0,97.8576,21052.5,20954.6424,1,2,2,1,1,,0,0,1,95.228,,,0
831,89,1,251,95.949,95.949,0,98.5786,21053.2,20954.6214,1,4,4,1,1,,0,0,1,95.949,,,0
1742,90,1,261,97.062,97.062,0,99.6916,21054.4,20954.708400000003,1,3,1:3,1,2,1,1,0,1,97.062,88:89:91:92,3091:831:2402:2629,2
2402,91,1,166,98.296,98.296,0,100.926,21055.6,20954.674,1,1,1,1,1,,0,0,1,98.296,,,0
2629,92,1,20,99.144,99.144,0,101.774,21056.4,20954.626,1,4,4,1,1,,0,0,1,99.144,,,0
370,93,1,8,99.294,99.294,0,101.924,21056.6,20954.676,1,4:2,4:2,2,2,,0,0,1,99.294,,,0
1037,94,1,715,100.479,100.479,0,103.109,21057.8,20954.691,1,4,4,1,1,,0,0,1,100.479,,,0
2269,95,1,462,101.912,101.912,0,104.542,21059.2,20954.658,1,3,3:4,1,2,4,1,0,1,101.912,93:96,370:370:240:240,2
240,96,1,36,102.843,102.843,0,105.473,21060.1,20954.626999999997,1,4,4:3,1,2,3,1,0,1,102.843,95,2269:2269,2
1265,97,1,745,105.751,105.751,0,108.381,21063.1,20954.718999999997,1,2,2,1,1,,0,0,1,105.751,,,0
849,98,1,635,106.669,106.669,0,109.299,21064,20954.701,1,3,3,1,1,,0,0,1,106.669,,,0
3082,99,1,1357,107.502,107.502,0,110.132,21064.8,20954.667999999998,1,4,2:4,1,2,2,1,0,1,107.502,100:102,2226:3136:3136,2
2226,100,1,685,107.764,107.764,0,110.394,21065.1,20954.706,1,2,2,1,1,,0,0,1,107.764,,,0
346,101,1,376,108.011,108.011,0,110.641,21065.3,20954.659,1,1,2:1,1,2,2,1,0,1,108.011,97:98,1265:849,2
3136,102,1,200,109.576,109.576,0,112.206,21066.9,20954.694000000003,1,3:1,3:1,2,2,,0,0,1,109.576,,,0
2921,103,1,22,112.215,112.215,0,114.845,21069.5,20954.655,1,4:2,4:2,2,2,,0,0,1,112.215,,,0
1644,104,1,853,115.058,115.058,0,117.688,21072.4,20954.712000000003,1,3:1,3:1,2,2,,0,0,1,115.058,,,0
1813,105,1,286,115.112,115.112,0,117.742,21072.4,20954.658000000003,1,1:3,1:3,2,2,,0,0,1,115.112,,,0
839,106,1,149,115.72,115.72,0,118.35,21073,20954.65,1,2,2,1,1,,0,0,1,115.72,,,0
905,107,1,1230,117.712,117.712,0,120.342,21075,20954.658,1,3,3,1,1,,0,0,1,117.712,,,0
718,108,1,27,119.84,119.84,0,122.47,21077.1,20954.629999999997,1,2:1,2:1,2,2,,0,0,1,119.84,,,0
2544,109,1,1104,120.764,120.764,0,123.394,21078.1,20954.706,1,,3,0,1,3,1,0,0,120.764,110,2435,2
2435,110,1,1324,120.964,120.964,0,123.594,21078.3,20954.706,1,3,3,1,1,,0,0,1,120.964,,,0
340,111,1,214,124.726,124.726,0,127.356,21082,20954.644,1,3:4,3:4,2,2,,0,0,1,124.726,,,0
1071,112,1,68,128.466,128.466,0,131.096,21085.8,20954.703999999998,1,4,4:3,1,2,3,1,0,1,128.466,113,3192:3192,1
3192,113,1,37,128.49,128.49,0,131.12,21085.8,20954.68,1,1:2,1:2,2,2,,0,0,1,128.49,,,0
2072,114,1,1311,129.098,129.098,0,131.728,21086.4,20954.672000000002,1,4,4,1,1,,0,0,1,129.098,,,0
1251,115,1,70,129.344,129.344,0,131.974,21086.6,20954.626,1,3,3:4,1,2,4,1,0,1,129.344,114,2072,2
1680,116,1,1218,132.039,132.039,0,134.669,21089.3,20954.630999999998,1,4,4,1,1,,0,0,1,132.039,,,0
268,117,1,144,132.512,132.512,0,135.142,21089.8,20954.658,1,1:2,1:2,2,2,,0,0,1,132.512,,,0
2842,118,1,372,132.601,132.601,0,135.231,21089.9,20954.669,1,4,4,1,1,,0,0,1,132.601,,,0
1092,119,1,16,136.041,136.041,0,138.671,21093.3,20954.629,1,3,3,1,1,,0,0,1,136.041,,,0
478,120,1,1222,136.458,136.458,0,139.088,21093.8,20954.712,1,3,3,1,1,,0,0,1,136.458,,,0
2662,121,1,18,136.831,136.831,0,139.461,21094.1,20954.639,1,1,1,1,1,,0,0,1,136.831,,,0
2035,122,1,13,137.626,137.626,0,140.256,21094.9,20954.644,1,4,4:3,1,2,3,1,0,1,137.626,119:121,1092:2662,2
2772,123,1,11,139.567,139.567,0,142.197,21096.9,20954.703,1,1,1:3,1,2,3,1,0,1,139.567,126,538,2
1493,124,1,16,140.415,140.415,0,143.045,21097.7,20954.655000000002,1,4,4,1,1,,0,0,1,140.415,,,0
1775,125,1,452,140.421,140.421,0,143.051,21097.7,20954.649,1,4:2,4:2,2,2,,0,0,1,140.421,,,0
538,126,1,477,140.768,140.768,0,143.398,21098.1,20954.701999999997,1,3,3,1,1,,0,0,1,140.768,,,0
2622,127,1,130,141.063,141.063,0,143.693,21098.4,20954.707000000002,1,2:1,2:1:4,2,3,4,1,0,1,141.063,124,1493,2
434,128,1,110,145.006,145.006,0,147.636,21102.3,20954.664,1,4,4,1,1,,0,0,1,145.006,,,0
422,129,1,84,146.697,146.697,0,149.327,21104,20954.673,1,2:4,2:4,2,2,,0,0,1,146.697,,,0
2856,130,1,1085,147.096,147.096,0,149.726,21104.4,20954.674000000003,1,3,3:4,1,2,4,1,0,1,147.096,128,434,2
90,131,1,12,148.206,148.206,0,150.836,21105.5,20954.664,1,4,4:2,1,2,2,1,0,1,148.206,132,1664:1664,2
1664,132,1,62,149.534,149.534,0,152.164,21106.8,20954.636,1,2,2:4,1,2,4,1,0,1,149.534,131,90:90,2
3005,133,1,718,152.931,152.931,0,155.561,21110.2,20954.639,1,4,4:2,1,2,2,1,0,1,152.931,134:136,1256:1256:1256:1256:202,2
1256,134,1,26,153.18,153.18,0,155.81,21110.5,20954.69,1,1:3,1:2:4:3,2,4,2:4,2,0,1,153.18,133:136:133:136,3005:3005:202:3005:3005:202,2
2760,135,1,535,153.324,153.324,0,155.954,21110.6,20954.645999999997,1,,3,0,1,3,1,0,0,153.324,137,1465,2
202,136,1,848,154.963,154.963,0,157.593,21112.3,20954.707,1,,2,0,1,2,1,0,0,154.963,133:134:140,3005:3005:1256:1256:1256:1256:375,2
1465,137,1,226,155.303,155.303,0,157.933,21112.6,20954.666999999998,1,3,3,1,1,,0,0,1,155.303,,,0
3182,138,1,960,155.95,155.95,0,158.58,21113.2,20954.62,1,4,4,1,1,,0,0,1,155.95,,,0
1650,139,1,87,156.558,156.558,0,159.188,21113.9,20954.712000000003,1,,3:4,0,2,3:4,2,0,0,156.558,137:141:137:141,1465:1478:1478:1478:1465:1478:1478:1478,2
375,140,1,213,157.07,157.07,0,159.7,21114.4,20954.7,1,2,2,1,1,,0,0,1,157.07,,,0
1478,141,1,42,157.626,157.626,0,160.256,21114.9,20954.644,1,4:2,4:2:3,2,3,3,1,0,1,157.626,137:139,1465:1650:1650,2
1173,142,1,328,159.152,159.152,0,161.782,21116.5,20954.718,1,,3:1,0,2,3:1,2,0,0,159.152,143:143,149:149:149:149,2
149,143,1,139,160.337,160.337,0,162.967,21117.6,20954.632999999998,1,3,3:1,1,2,1,1,0,1,160.337,142:144:145,1173:1173:3043:3043:3043:207:207,2
3043,144,1,48,162.323,162.323,0,164.953,21119.6,20954.646999999997,1,2,2:4:1,1,3,4:1,2,0,1,162.323,143:145:143:145,149:149:207:207:149:149:207:207,2
207,145,1,95,162.418,162.418,0,165.048,21119.7,20954.652000000002,1,4,4:2,1,2,2,1,0,1,162.418,143:144,149:149:3043:3043:3043,2
3028,146,1,253,164.079,164.079,0,166.709,21121.4,20954.691000000003,1,1,1,1,1,,0,0,1,164.079,,,0
2120,147,1,183,171.632,171.632,0,174.262,21128.9,20954.638000000003,1,3:1,3:1,2,2,,0,0,1,171.632,,,0
542,148,1,819,172.92,172.92,0,175.55,21130.2,20954.65,1,2,2,1,1,,0,0,1,172.92,,,0
2940,149,1,641,172.997,172.997,0,175.627,21130.3,20954.673,1,3,3:4,1,2,4,1,0,1,172.997,150,2759,2
2759,150,1,211,173.156,173.156,0,175.786,21130.5,20954.714,1,4,4,1,1,,0,0,1,173.156,,,0
2483,151,1,769,173.459,173.459,0,176.089,21130.8,20954.711,1,1:3,1:3,2,2,,0,0,1,173.459,,,0
3118,152,1,257,176.446,176.446,0,179.076,21133.7,20954.624,1,1,3:1,1,2,3,1,0,1,176.446,153,2993:2993,2
2993,153,1,430,177.159,177.159,0,179.789,21134.5,20954.711,1,4,4:3,1,2,3,1,0,1,177.159,152,3118:3118,2
2976,154,1,399,177.212,177.212,0,179.842,21134.5,20954.658,1,1,1,1,1,,0,0,1,177.212,,,0
2463,155,1,558,177.419,177.419,0,180.049,21134.7,20954.651,1,4:3:2,4:1:3:2,3,4,1,1,0,1,177.419,154,2976,2
2843,156,1,14,180.842,180.842,0,183.472,21138.1,20954.627999999997,1,2,2,1,1,,0,0,1,180.842,,,0
495,157,1,286,181.099,181.099,0,183.729,21138.4,20954.671000000002,1,2:1,2:1,2,2,,0,0,1,181.099,,,0
2597,158,1,197,185.185,185.185,0,187.815,21142.5,20954.685,1,1:3,1:3,2,2,,0,0,1,185.185,,,0
1877,159,1,137,185.991,185.991,0,188.621,21143.3,20954.679,1,4,4,1,1,,0,0,1,185.991,,,0
68,160,1,205,187.012,187.012,0,189.642,21144.3,20954.658,1,4,4:3,1,2,3,1,0,1,187.012,158,2597:2597,2
997,161,1,28,194.074,194.074,0,196.704,21151.4,20954.696,1,4:3,4:3,2,2,,0,0,1,194.074,,,0
634,162,1,67,196.403,196.403,0,199.033,21153.7,20954.667,1,3,3,1,1,,0,0,1,196.403,,,0
2975,163,1,90,196.824,196.824,0,199.454,21154.1,20954.645999999997,1,4,4,1,1,,0,0,1,196.824,,,0
2002,164,1,35,198.88,198.88,0,201.51,21156.2,20954.690000000002,1,2:4,2:4,2,2,,0,0,1,198.88,,,0
1102,165,1,257,204.61,204.61,0,207.24,21161.9,20954.66,1,3:1,3:1,2,2,,0,0,1,204.61,,,0
1038,166,1,119,205.422,205.422,0,208.052,21162.7,20954.648,1,4:3,4:3:1,2,3,1,1,0,1,205.422,167:168,345:2335,2
345,167,1,67,206.641,206.641,0,209.271,21163.9,20954.629,1,2,2,1,1,,0,0,1,206.641,,,0
2335,168,1,241,206.763,206.763,0,209.393,21164.1,20954.707,1,,1,0,1,1,1,0,0,206.763,166:167:169,1038:1038:1038:345:212,2
212,169,1,38,208.167,208.167,0,210.797,21165.5,20954.703,1,,1,0,1,1,1,0,0,208.167,167:168,345:2335,2
2365,170,1,337,208.412,208.412,0,211.042,21165.7,20954.658,1,4,4,1,1,,0,0,1,208.412,,,0
2594,171,1,523,209.822,209.822,0,212.452,21167.1,20954.647999999997,1,3,3:4:1,1,3,4:1,2,0,1,209.822,170:174:170:174,2365:134:2365:134,2
2605,172,1,631,211.119,211.119,0,213.749,21168.4,20954.651,1,4:3,4:3,2,2,,0,0,1,211.119,,,0
1925,173,1,127,211.773,211.773,0,214.403,21169.1,20954.697,1,,4,0,1,4,1,0,0,211.773,172,2605:2605,2
134,174,1,42,212.152,212.152,0,214.782,21169.5,20954.718,1,1,1,1,1,,0,0,1,212.152,,,0
512,175,1,158,212.692,212.692,0,215.322,21170,20954.678,1,,4:3:1:2,0,4,4:3:1:2,4,0,0,212.692,174:177:174:177:174:177:174:177,134:2529:2529:2529:2529:134:2529:2529:2529:2529:134:2529:2529:2529:2529:134:2529:2529:2529:2529,2
534,176,1,589,214.55,214.55,0,217.18,21171.8,20954.62,1,1:2,1:2,2,2,,0,0,1,214.55,,,0
2529,177,1,297,214.667,214.667,0,217.297,21172,20954.703,1,4:2,4:3:2:1,2,4,3:1,2,0,1,214.667,174:175:174:175,134:512:512:512:512:134:512:512:512:512,2
660,178,1,242,216.832,216.832,0,219.462,21174.1,20954.638,1,4:2,4:2,2,2,,0,0,1,216.832,,,0
2778,179,1,156,217.663,217.663,0,220.293,21175,20954.707,1,2:4,2:4,2,2,,0,0,1,217.663,,,0
259,180,1,25,219.05,219.05,0,221.68,21176.3,20954.62,1,3,3,1,1,,0,0,1,219.05,,,0
3000,181,1,103,220.429,220.429,0,223.059,21177.7,20954.641,1,4,4,1,1,,0,0,1,220.429,,,0
2456,182,1,289,225.825,225.825,0,228.455,21183.1,20954.644999999997,1,3,3,1,1,,0,0,1,225.825,,,0
2186,183,1,41,228.847,228.847,0,231.477,21186.1,20954.623,1,2,2:1,1,2,1,1,0,1,228.847,185,1995:1995,2
1337,184,1,25,229.485,229.485,0,232.115,21186.8,20954.684999999998,1,3,3,1,1,,0,0,1,229.485,,,0
1995,185,1,75,230.27,230.27,0,232.9,21187.6,20954.699999999997,1,,2:1,0,2,2:1,2,0,0,230.27,183:183,2186:2186:2186:2186,2
1568,186,1,467,234.068,234.068,0,236.698,21191.4,20954.702,1,3,3,1,1,,0,0,1,234.068,,,0
2779,187,1,157,234.934,234.934,0,237.564,21192.2,20954.636000000002,1,1,1,1,1,,0,0,1,234.934,,,0
2297,188,1,39,241.419,241.419,0,244.049,21198.7,20954.651,1,1:3,1:3,2,2,,0,0,1,241.419,,,0
1519,189,1,169,243.304,243.304,0,245.934,21200.6,20954.665999999997,1,2:4,2:4,2,2,,0,0,1,243.304,,,0
885,190,1,758,246.019,246.019,0,248.649,21203.3,20954.650999999998,1,3,3,1,1,,0,0,1,246.019,,,0
2011,191,1,19,248.549,248.549,0,251.179,21205.8,20954.621,1,2,2,1,1,,0,0,1,248.549,,,0
190,192,1,745,249.504,249.504,0,252.134,21206.8,20954.666,1,1:3,1:3,2,2,,0,0,1,249.504,,,0
2584,193,1,309,250.173,250.173,0,252.803,21207.5,20954.697,1,4,4,1,1,,0,0,1,250.173,,,0
1895,194,1,305,251.14,251.14,0,253.77,21208.4,20954.63,1,4,4,1,1,,0,0,1,251.14,,,0
1912,195,1,860,252.146,252.146,0,254.776,21209.4,20954.624,1,2:1,2:1,2,2,,0,0,1,252.146,,,0
772,196,1,929,254.581,254.581,0,257.211,21211.9,20954.689000000002,1,4,4,1,1,,0,0,1,254.581,,,0
2498,197,1,288,257.261,257.261,0,259.891,21214.6,20954.709,1,1,1,1,1,,0,0,1,257.261,,,0
2327,198,1,606,260.389,260.389,0,263.019,21217.7,20954.681,1,1,1,1,1,,0,0,1,260.389,,,0
1687,199,1,386,261.735,261.735,0,264.365,21219,20954.635,1,4:2,4:2,2,2,,0,0,1,261.735,,,0
812,200,1,694,262.51,262.51,0,265.14,21219.8,20954.66,1,1,1,1,1,,0,0,1,262.51,,,0
1966,201,1,121,263.109,263.109,0,265.739,21220.4,20954.661,1,3:1,3:1,2,2,,0,0,1,263.109,,,0
1460,202,1,885,266.249,266.249,0,268.879,21223.5,20954.621,1,3:1,3:1,2,2,,0,0,1,266.249,,,0
2393,203,1,515,269.197,269.197,0,271.827,21226.5,20954.673,1,,1:2,0,2,1:2,2,0,0,269.197,204:204,1793:1793:1793:1793,2
1793,204,1,218,269.31,269.31,0,271.94,21226.6,20954.66,1,,1:2,0,2,1:2,2,0,0,269.31,203:203,2393:2393:2393:2393,2
889,205,1,44,270.579,270.579,0,273.209,21227.9,20954.691000000003,1,1,1:2,1,2,2,1,0,1,270.579,207,2466:2466:2466,2
1073,206,1,501,270.937,270.937,0,273.567,21228.2,20954.633,1,1,1,1,1,,0,0,1,270.937,,,0
