id,x,y,z,deadline,sf,gateways,windowlength,slotlength,slotnumber
326,4338,4975,0,758,12,1,1400,14,753
330,18727,18220,0,667,12,4,1400,14,1177
331,1683,19593,0,1032,12,3,1400,14,877
332,16494,14981,0,1177,12,4,1400,14,1340
339,586,8585,0,1170,12,1,1400,14,1132
342,19889,19760,0,1244,12,4,1400,14,1362
343,21641,17937,0,1070,12,4,1400,14,1311
345,16784,5623,0,67,12,2,1400,14,52
348,20002,1699,0,1377,12,2,1400,14,1106
349,21407,20979,0,213,12,4,1400,14,433
350,17381,5121,0,536,12,2,1400,14,411
353,19571,19956,0,877,12,4,1400,14,1236
354,3681,17092,0,842,12,3,1400,14,704
355,16014,21064,0,5,12,4,1400,14,2
356,6439,18619,0,962,12,3,1400,14,798
360,18385,15573,0,851,12,4,1400,14,1229
364,6315,4883,0,95,12,1,1400,14,79
365,20479,17499,0,1195,12,4,1400,14,1347
367,1385,5413,0,1280,12,1,1400,14,1229
374,2759,14512,0,267,12,3,1400,14,177
375,21080,3402,0,213,12,2,1400,14,186
377,1665,1013,0,801,12,1,1400,14,797
381,8125,6801,0,450,12,1,1400,14,442
382,7031,5638,0,816,12,1,1400,14,808
387,15766,795,0,835,12,2,1400,14,646
389,18543,14777,0,259,12,4,1400,14,536
391,18777,16684,0,1067,12,4,1400,14,1309
392,20870,21158,0,1140,12,4,1400,14,1331
393,7246,7129,0,30,12,1,1400,14,17
394,21579,21736,0,1177,12,4,1400,14,1341
395,8432,3039,0,854,12,1,1400,14,844
396,3069,7449,0,242,12,1,1400,14,233
398,2909,5138,0,341,12,1,1400,14,332
406,16943,15569,0,1105,12,4,1400,14,1323
409,4121,5576,0,591,12,1,1400,14,599
412,4549,18446,0,559,12,3,1400,14,423
413,2223,21391,0,414,12,3,1400,14,299
417,5651,19767,0,487,12,3,1400,14,351
418,4771,5271,0,95,12,1,1400,14,80
425,5429,3808,0,485,12,1,1400,14,480
426,5055,15991,0,236,12,3,1400,14,152
427,17800,3733,0,313,12,2,1400,14,249
428,2849,21206,0,1008,12,3,1400,14,847
429,5519,5390,0,125,12,1,1400,14,103
432,18849,1202,0,1187,12,2,1400,14,951
433,5076,17111,0,947,12,3,1400,14,784
434,15522,21670,0,110,12,4,1400,14,249
435,14542,2036,0,803,12,2,1400,14,625
436,18043,2278,0,381,12,2,1400,14,311
437,16114,16312,0,135,12,4,1400,14,305
441,13806,20551,0,981,12,4,1400,14,1278
443,2774,16794,0,406,12,3,1400,14,295
444,887,7371,0,435,12,1,1400,14,434
449,7396,20928,0,553,12,3,1400,14,410
453,15167,20807,0,658,12,4,1400,14,1176
454,604,13779,0,806,12,3,1400,14,662
459,14346,19462,0,209,12,4,1400,14,426
460,19499,19839,0,318,12,4,1400,14,653
462,20686,14738,0,1376,12,4,1400,14,1393
463,20900,20077,0,808,12,4,1400,14,1215
465,214,16524,0,1357,12,3,1400,14,1150
466,6557,19922,0,1371,12,3,1400,14,1159
468,6302,4350,0,307,12,1,1400,14,302
470,2770,7556,0,784,12,1,1400,14,769
471,5031,3318,0,879,12,1,1400,14,881
476,20933,18700,0,400,12,4,1400,14,846
477,4328,21460,0,507,12,3,1400,14,366
478,3259,18809,0,1222,12,3,1400,14,1044
480,19385,16997,0,1216,12,4,1400,14,1353
482,17942,17662,0,550,12,4,1400,14,1090
483,16903,5527,0,461,12,2,1400,14,361
484,5988,5092,0,505,12,1,1400,14,506
486,876,7960,0,115,12,1,1400,14,93
488,21621,280,0,1163,12,2,1400,14,933
490,3661,2889,0,28,12,1,1400,14,16
492,20785,2032,0,1048,12,2,1400,14,839
493,15080,4247,0,1055,12,2,1400,14,845
496,2921,19785,0,996,12,3,1400,14,844
499,4485,3570,0,896,12,1,1400,14,900
501,8865,1980,0,948,12,1,1400,14,939
504,2304,7806,0,1399,12,1,1400,14,1336
507,725,4654,0,631,12,1,1400,14,633
508,2007,15088,0,342,12,3,1400,14,237
510,18968,21664,0,1280,12,4,1400,14,1369
511,18767,21719,0,104,12,4,1400,14,234
514,15767,15495,0,1049,12,4,1400,14,1303
518,1998,970,0,848,12,1,1400,14,835
519,6066,5647,0,1255,12,1,1400,14,1211
525,14309,780,0,719,12,2,1400,14,551
527,21770,3362,0,977,12,2,1400,14,780
529,18047,6242,0,164,12,2,1400,14,133
530,21196,18390,0,639,12,4,1400,14,1163
531,15358,6015,0,887,12,2,1400,14,702
532,18661,19968,0,999,12,4,1400,14,1281
533,17298,16243,0,19,12,4,1400,14,16
535,7211,6690,0,97,12,1,1400,14,84
537,19440,20857,0,545,12,4,1400,14,1078
538,1864,17870,0,477,12,3,1400,14,347
539,18932,3101,0,1024,12,2,1400,14,818
542,18059,4135,0,819,12,2,1400,14,635
544,1090,13942,0,747,12,3,1400,14,611
547,2052,1813,0,1112,12,1,1400,14,1085
548,15541,18113,0,1368,12,4,1400,14,1390
549,3781,6972,0,901,12,1,1400,14,905
552,16643,21909,0,127,12,4,1400,14,261
553,13455,21608,0,1002,12,4,1400,14,1284
556,17636,1889,0,245,12,2,1400,14,200
557,1960,6191,0,1197,12,1,1400,14,1158
559,15862,21633,0,792,12,4,1400,14,1210
564,14861,1323,0,1059,12,2,1400,14,848
568,18507,20915,0,540,12,4,1400,14,1069
569,16788,20,0,250,12,2,1400,14,203
571,5392,19379,0,435,12,3,1400,14,309
572,17215,20422,0,947,12,4,1400,14,1266
573,4411,3462,0,203,12,1,1400,14,192
578,2987,17825,0,1151,12,3,1400,14,969
579,1857,1932,0,1152,12,1,1400,14,1113
580,217,14350,0,885,12,3,1400,14,741
581,18354,18695,0,384,12,4,1400,14,803
583,7194,196,0,1389,12,1,1400,14,1328
584,20571,985,0,390,12,2,1400,14,321
585,329,2652,0,250,12,1,1400,14,242
587,7561,605,0,492,12,1,1400,14,487
589,5165,21685,0,696,12,3,1400,14,555
590,6084,2854,0,999,12,1,1400,14,991
591,19334,19999,0,443,12,4,1400,14,948
594,3196,1342,0,872,12,1,1400,14,875
596,13383,651,0,289,12,2,1400,14,234
597,20301,1896,0,1363,12,2,1400,14,1095
603,5281,6272,0,512,12,1,1400,14,517
606,6452,17465,0,1108,12,3,1400,14,922
607,4853,17633,0,618,12,3,1400,14,467
608,18667,5018,0,885,12,2,1400,14,701
609,278,1520,0,1309,12,1,1400,14,1259
610,19937,2590,0,66,12,2,1400,14,48
612,6258,15874,0,319,12,3,1400,14,232
615,3973,1542,0,974,12,1,1400,14,963
616,4522,2368,0,812,12,1,1400,14,805
618,1875,5731,0,63,12,1,1400,14,50
619,6540,1080,0,388,12,1,1400,14,386
621,3015,16058,0,1136,12,3,1400,14,949
623,20507,18078,0,540,12,4,1400,14,1074
629,4048,2166,0,641,12,1,1400,14,639
630,19428,14588,0,1049,12,4,1400,14,1304
631,4898,4740,0,243,12,1,1400,14,234
634,3658,16120,0,67,12,3,1400,14,41
636,2012,7571,0,592,12,1,1400,14,602
637,2299,784,0,185,12,1,1400,14,168
639,21632,4073,0,1325,12,2,1400,14,1063
643,4549,17754,0,503,12,3,1400,14,359
646,7684,4087,0,622,12,1,1400,14,628
647,19697,2882,0,71,12,2,1400,14,54
649,17533,2325,0,850,12,2,1400,14,661
650,4343,632,0,408,12,1,1400,14,410
651,17050,20289,0,1166,12,4,1400,14,1336
654,6102,2560,0,631,12,1,1400,14,634
655,818,5041,0,869,12,1,1400,14,868
657,3662,19356,0,209,12,3,1400,14,125
659,19759,664,0,525,12,2,1400,14,400
661,14443,19007,0,243,12,4,1400,14,512
662,2993,625,0,1202,12,1,1400,14,1164
665,19532,1703,0,700,12,2,1400,14,535
667,19523,21220,0,255,12,4,1400,14,530
668,15720,15100,0,311,12,4,1400,14,652
670,17633,21312,0,1297,12,4,1400,14,1374
671,19863,3737,0,298,12,2,1400,14,239
672,18842,19587,0,34,12,4,1400,14,38
673,19641,16781,0,611,12,4,1400,14,1150
675,19648,2654,0,1379,12,2,1400,14,1107
676,14520,20853,0,1053,12,4,1400,14,1307
679,16476,19044,0,332,12,4,1400,14,683
681,5663,17329,0,829,12,3,1400,14,692
682,19444,21024,0,276,12,4,1400,14,567
683,13800,20347,0,768,12,4,1400,14,1208
685,19101,440,0,1309,12,2,1400,14,1058
689,7331,177,0,211,12,1,1400,14,201
690,13547,20865,0,367,12,4,1400,14,736
695,18001,21395,0,1326,12,4,1400,14,1383
696,989,839,0,11,12,1,1400,14,6
699,18639,3886,0,720,12,2,1400,14,557
704,6563,5594,0,15,12,1,1400,14,10
705,17755,5973,0,948,12,2,1400,14,755
706,20016,461,0,1146,12,2,1400,14,915
707,4286,18458,0,1373,12,3,1400,14,1163
713,8164,3583,0,298,12,1,1400,14,292
715,3430,4728,0,387,12,1,1400,14,383
722,108,1022,0,34,12,1,1400,14,21
725,14478,17324,0,1188,12,4,1400,14,1345
726,7869,2395,0,849,12,1,1400,14,836
731,3777,17345,0,966,12,3,1400,14,805
732,5331,20959,0,1193,12,3,1400,14,1011
734,20156,7359,0,1325,12,2,1400,14,1065
737,5654,4151,0,389,12,1,1400,14,387
738,20351,16364,0,569,12,4,1400,14,1132
739,166,20901,0,12,12,3,1400,14,3
740,1044,3934,0,1322,12,1,1400,14,1269
744,6324,352,0,915,12,1,1400,14,917
745,17313,3475,0,1224,12,2,1400,14,978
747,5080,2481,0,129,12,1,1400,14,107
749,16579,5361,0,1196,12,2,1400,14,963
750,18351,21168,0,43,12,4,1400,14,67
751,363,8301,0,1104,12,1,1400,14,1077
752,1326,20307,0,1050,12,3,1400,14,882
753,5447,5775,0,1045,12,1,1400,14,1031
755,1325,20758,0,1394,12,3,1400,14,1172
757,1079,189,0,1068,12,1,1400,14,1050
759,15048,1580,0,317,12,2,1400,14,254
760,19513,16160,0,1296,12,4,1400,14,1372
762,15464,4627,0,697,12,2,1400,14,530
765,21886,20,0,253,12,2,1400,14,204
768,5676,19502,0,790,12,3,1400,14,652
772,18248,14914,0,929,12,4,1400,14,1254
776,16633,2257,0,422,12,2,1400,14,341
778,14298,21212,0,1272,12,4,1400,14,1366
781,4631,2429,0,389,12,1,1400,14,388
784,19701,4845,0,688,12,2,1400,14,523
785,19157,21794,0,325,12,4,1400,14,656
787,5430,2012,0,429,12,1,1400,14,428
790,17514,17776,0,922,12,4,1400,14,1252
791,15955,21131,0,241,12,4,1400,14,508
794,18511,18520,0,1123,12,4,1400,14,1328
800,3959,662,0,3,12,1,1400,14,1
802,17384,21695,0,1378,12,4,1400,14,1395
803,17399,20241,0,1186,12,4,1400,14,1344
805,3522,17564,0,618,12,3,1400,14,468
806,628,8376,0,66,12,1,1400,14,52
812,4996,7126,0,694,12,1,1400,14,686
815,4339,1673,0,324,12,1,1400,14,316
819,15428,15299,0,727,12,4,1400,14,1195
821,16701,4537,0,242,12,2,1400,14,197
823,20172,1260,0,1118,12,2,1400,14,891
824,14301,21113,0,923,12,4,1400,14,1253
825,19309,21730,0,837,12,4,1400,14,1226
827,2159,5938,0,547,12,1,1400,14,554
828,20696,2296,0,752,12,2,1400,14,590
829,20982,1105,0,666,12,2,1400,14,512
831,18301,15541,0,251,12,4,1400,14,523
835,15511,16670,0,1214,12,4,1400,14,1352
836,18807,3293,0,358,12,2,1400,14,288
837,2270,1092,0,1351,12,1,1400,14,1294
839,17574,4656,0,149,12,2,1400,14,116
841,19935,4474,0,759,12,2,1400,14,595
843,2904,5004,0,169,12,1,1400,14,152
845,17028,20733,0,732,12,4,1400,14,1197
846,7727,4145,0,79,12,1,1400,14,65
848,20480,7664,0,605,12,2,1400,14,462
849,3886,20035,0,635,12,3,1400,14,479
850,3485,20980,0,615,12,3,1400,14,465
851,18663,3825,0,437,12,2,1400,14,349
855,7190,21234,0,721,12,3,1400,14,582
856,3508,3446,0,852,12,1,1400,14,838
858,19833,17830,0,379,12,4,1400,14,762
860,14856,2439,0,659,12,2,1400,14,506
861,20716,21095,0,615,12,4,1400,14,1152
862,822,7280,0,466,12,1,1400,14,456
865,17515,17496,0,882,12,4,1400,14,1238
867,2110,2603,0,796,12,1,1400,14,789
872,3612,17409,0,388,12,3,1400,14,277
875,1407,18248,0,614,12,3,1400,14,464
878,2518,2348,0,1167,12,1,1400,14,1128
880,17133,20504,0,1392,12,4,1400,14,1400
885,404,17054,0,758,12,3,1400,14,613
891,2197,21074,0,819,12,3,1400,14,674
892,17502,560,0,800,12,2,1400,14,614
893,7777,6840,0,1159,12,1,1400,14,1121
898,21029,4006,0,1262,12,2,1400,14,1008
903,17141,4535,0,488,12,2,1400,14,380
904,6112,4483,0,129,12,1,1400,14,108
905,2448,16196,0,1230,12,3,1400,14,1061
909,7124,2681,0,204,12,1,1400,14,194
911,4968,5112,0,1086,12,1,1400,14,1061
914,4744,5279,0,271,12,1,1400,14,263
916,20879,19724,0,494,12,4,1400,14,990
919,17743,15475,0,541,12,4,1400,14,1077
921,19542,16560,0,615,12,4,1400,14,1154
922,3826,2578,0,171,12,1,1400,14,156
924,1635,19128,0,439,12,3,1400,14,317
932,1236,1091,0,800,12,1,1400,14,795
935,19913,14908,0,354,12,4,1400,14,724
939,20596,19286,0,423,12,4,1400,14,906
942,828,981,0,1052,12,1,1400,14,1036
943,7561,1504,0,184,12,1,1400,14,167
944,17420,15449,0,42,12,4,1400,14,61
946,20249,17065,0,352,12,4,1400,14,716
949,16022,3905,0,443,12,2,1400,14,350
951,16046,18500,0,220,12,4,1400,14,469
952,14965,21496,0,1312,12,4,1400,14,1379
954,16302,3116,0,1225,12,2,1400,14,979
956,21381,17786,0,152,12,4,1400,14,329
957,17314,18685,0,949,12,4,1400,14,1267
958,3120,3294,0,491,12,1,1400,14,485
963,19633,19839,0,1303,12,4,1400,14,1375
964,7788,3992,0,471,12,1,1400,14,464
967,1472,21016,0,604,12,3,1400,14,453
968,19713,2650,0,91,12,2,1400,14,74
970,5864,3820,0,1093,12,1,1400,14,1066
971,834,5304,0,274,12,1,1400,14,265
974,3343,4963,0,742,12,1,1400,14,733
976,20627,16653,0,237,12,4,1400,14,494
981,4107,15983,0,99,12,3,1400,14,73
982,18288,5407,0,854,12,2,1400,14,671
983,6938,7151,0,545,12,1,1400,14,548
984,19246,20361,0,794,12,4,1400,14,1211
985,13668,20352,0,127,12,4,1400,14,275
988,4065,16250,0,1347,12,3,1400,14,1140
989,21055,16724,0,1170,12,4,1400,14,1338
995,1890,2685,0,214,12,1,1400,14,204
996,2605,16017,0,1009,12,3,1400,14,849
999,20678,16635,0,973,12,4,1400,14,1276
1000,512,20915,0,193,12,3,1400,14,117
1006,7945,20945,0,1079,12,3,1400,14,906
1009,5389,17254,0,552,12,3,1400,14,408
1010,6233,7082,0,865,12,1,1400,14,861
1011,6985,5350,0,357,12,1,1400,14,352
1012,4758,16991,0,468,12,3,1400,14,340
1013,6059,20437,0,1074,12,3,1400,14,903
1014,19814,20437,0,435,12,4,1400,14,924
1016,19575,7081,0,893,12,2,1400,14,709
1019,8543,21658,0,1272,12,3,1400,14,1085
1020,3343,5823,0,1061,12,1,1400,14,1044
1025,21153,17981,0,372,12,4,1400,14,760
1028,414,6195,0,129,12,1,1400,14,109
1030,17454,20013,0,903,12,4,1400,14,1245
1032,6154,4483,0,410,12,1,1400,14,413
1033,1603,16064,0,990,12,3,1400,14,832
1034,18407,17579,0,231,12,4,1400,14,472
1036,7632,21330,0,1243,12,3,1400,14,1066
1037,17929,16875,0,715,12,4,1400,14,1191
1039,17702,19694,0,1002,12,4,1400,14,1285
1043,15788,18852,0,347,12,4,1400,14,713
1045,21124,3300,0,408,12,2,1400,14,333
1047,5649,6745,0,91,12,1,1400,14,78
1049,20701,4289,0,291,12,2,1400,14,238
1050,19848,17147,0,459,12,4,1400,14,968
1053,4304,275,0,547,12,1,1400,14,555
1055,18669,1124,0,1070,12,2,1400,14,855
1056,6357,4115,0,983,12,1,1400,14,974
1058,5374,21387,0,589,12,3,1400,14,440
1059,15777,16765,0,651,12,4,1400,14,1172
1061,4598,17385,0,1372,12,3,1400,14,1161
1063,890,7636,0,1147,12,1,1400,14,1108
1064,18432,16081,0,879,12,4,1400,14,1237
1065,1465,2345,0,143,12,1,1400,14,125
1067,21902,14258,0,404,12,4,1400,14,848
1068,7690,3942,0,60,12,1,1400,14,46
1073,6145,5308,0,501,12,1,1400,14,499
1074,16215,17742,0,1223,12,4,1400,14,1356
1075,17122,21369,0,952,12,4,1400,14,1270
1076,20422,1388,0,1371,12,2,1400,14,1097
1082,18932,16256,0,408,12,4,1400,14,855
1083,4646,6024,0,534,12,1,1400,14,534
1086,441,14461,0,119,12,3,1400,14,79
1088,17714,21846,0,380,12,4,1400,14,767
1090,21274,4727,0,701,12,2,1400,14,536
1091,1524,17176,0,1260,12,3,1400,14,1077
1092,5356,18460,0,16,12,3,1400,14,10
1095,16639,118,0,1108,12,2,1400,14,875
1097,6722,1313,0,191,12,1,1400,14,171
1098,20298,6642,0,323,12,2,1400,14,260
1099,98,5805,0,787,12,1,1400,14,780
1100,7735,21500,0,402,12,3,1400,14,287
1101,17565,16900,0,108,12,4,1400,14,238
1108,20514,20417,0,1067,12,4,1400,14,1310
1109,6091,16443,0,810,12,3,1400,14,672
1110,21559,3171,0,376,12,2,1400,14,310
1112,7807,21034,0,473,12,3,1400,14,346
1114,13414,21829,0,1322,12,4,1400,14,1381
1116,13839,1049,0,476,12,2,1400,14,371
1117,15307,1352,0,611,12,2,1400,14,469
1118,6174,17686,0,227,12,3,1400,14,149
1119,16202,16055,0,1015,12,4,1400,14,1288
1122,4381,21175,0,130,12,3,1400,14,93
1124,2129,17799,0,109,12,3,1400,14,76
1126,1604,20389,0,1344,12,3,1400,14,1139
1128,533,20893,0,987,12,3,1400,14,827
1129,16836,15559,0,130,12,4,1400,14,296
1131,17632,2896,0,474,12,2,1400,14,370
1133,15656,2690,0,1330,12,2,1400,14,1069
1135,16561,3884,0,817,12,2,1400,14,633
1138,7514,1995,0,1340,12,1,1400,14,1287
1140,1331,18052,0,1185,12,3,1400,14,999
1141,8710,1693,0,472,12,1,1400,14,465
1143,18081,5836,0,403,12,2,1400,14,327
1145,4042,16184,0,78,12,3,1400,14,46
1146,19542,6018,0,494,12,2,1400,14,386
1147,873,17152,0,581,12,3,1400,14,434
1148,15655,19178,0,569,12,4,1400,14,1135
1149,17621,4898,0,212,12,2,1400,14,183
1151,2216,20304,0,56,12,3,1400,14,38
1152,6954,19290,0,263,12,3,1400,14,167
1153,6298,1828,0,334,12,1,1400,14,327
1158,4719,19428,0,343,12,3,1400,14,242
1160,1877,2378,0,133,12,1,1400,14,117
1163,14003,21764,0,1137,12,4,1400,14,1330
1164,4083,21641,0,1205,12,3,1400,14,1033
1168,603,21147,0,1283,12,3,1400,14,1093
1169,8230,1720,0,195,12,1,1400,14,177
1171,17519,157,0,819,12,2,1400,14,636
1172,17250,1234,0,1343,12,2,1400,14,1080
1175,21140,1751,0,841,12,2,1400,14,649
1176,14572,2121,0,1383,12,2,1400,14,1108
1179,63,21347,0,560,12,3,1400,14,425
1182,18746,835,0,315,12,2,1400,14,251
1185,19160,816,0,1389,12,2,1400,14,1117
1186,14363,20118,0,339,12,4,1400,14,704
1188,18436,1144,0,828,12,2,1400,14,642
1190,18232,2484,0,1070,12,2,1400,14,856
1191,4692,2626,0,66,12,1,1400,14,53
1193,18881,3443,0,255,12,2,1400,14,205
1196,1554,6357,0,757,12,1,1400,14,751
